,node_ID,x,y,geometry
35,35,-21.8527566,64.2410306,POINT (-21.8527566 64.2410306)
36,36,-21.8069344,64.1436658,POINT (-21.8069344 64.14366579999999)
37,37,-21.8599823,64.1349285,POINT (-21.8599823 64.1349285)
38,38,-21.9489109,64.141628,POINT (-21.9489109 64.141628)
39,39,-21.7948861,64.1148552,POINT (-21.7948861 64.11485519999999)
40,40,-21.9200687,64.1395572,POINT (-21.9200687 64.1395572)
41,41,-21.8045978,64.1172976,POINT (-21.8045978 64.1172976)
42,42,-21.8873711,64.1380975,POINT (-21.8873711 64.1380975)
43,43,-21.9262347,64.1402603,POINT (-21.9262347 64.14026029999999)
44,44,-21.7123276,64.2080287,POINT (-21.7123276 64.2080287)
45,45,-21.9468082,64.1524358,POINT (-21.9468082 64.15243580000001)
46,46,-21.7800093,64.1479086,POINT (-21.7800093 64.14790859999999)
47,47,-21.9343776,64.1474792,POINT (-21.9343776 64.14747920000001)
48,48,-21.891682,64.1387571,POINT (-21.891682 64.13875710000001)
49,49,-21.752504,64.1415972,POINT (-21.752504 64.14159720000001)
50,50,-21.8157367,64.1506499,POINT (-21.8157367 64.1506499)
51,51,-21.705482,64.1685071,POINT (-21.705482 64.1685071)
52,52,-21.9001011,64.1305232,POINT (-21.9001011 64.1305232)
53,53,-21.7041895,64.0937037,POINT (-21.7041895 64.09370370000001)
54,54,-21.8743262,64.132637,POINT (-21.8743262 64.132637)
55,55,-21.8115306,64.1262362,POINT (-21.8115306 64.12623619999999)
56,56,-21.7472801,64.1344055,POINT (-21.7472801 64.1344055)
57,57,-21.7862423,64.1416314,POINT (-21.7862423 64.14163139999999)
58,58,-21.6349286,64.3204346,POINT (-21.6349286 64.3204346)
59,59,-21.8469119,64.1407373,POINT (-21.8469119 64.1407373)
60,60,-21.7916672,64.1414854,POINT (-21.7916672 64.14148539999999)
61,61,-21.675835,64.1920706,POINT (-21.675835 64.19207059999999)
62,62,-21.8704912,64.1530525,POINT (-21.8704912 64.1530525)
63,63,-21.7195128,64.1682776,POINT (-21.7195128 64.1682776)
64,64,-21.7734373,64.1507196,POINT (-21.7734373 64.1507196)
65,65,-21.6695089,64.1388029,POINT (-21.6695089 64.1388029)
66,66,-21.8848453,64.2417132,POINT (-21.8848453 64.24171320000001)
67,67,-21.8315043,64.1014401,POINT (-21.8315043 64.1014401)
68,68,-21.7228074,64.1584087,POINT (-21.7228074 64.1584087)
69,69,-21.8961486,64.1328923,POINT (-21.8961486 64.13289229999999)
70,70,-21.6221184,64.3173868,POINT (-21.6221184 64.31738679999999)
71,71,-21.9530539,64.1417617,POINT (-21.9530539 64.1417617)
72,72,-21.8492988,64.1478829,POINT (-21.8492988 64.1478829)
73,73,-21.8899831,64.134342,POINT (-21.8899831 64.134342)
74,74,-21.7553043,64.1409755,POINT (-21.7553043 64.1409755)
75,75,-21.8478917,64.1354774,POINT (-21.8478917 64.1354774)
76,76,-21.7751724,64.1515746,POINT (-21.7751724 64.1515746)
77,77,-21.517065,64.3095284,POINT (-21.517065 64.3095284)
78,78,-21.9108568,64.1458647,POINT (-21.9108568 64.1458647)
79,79,-21.7919694,64.1153389,POINT (-21.7919694 64.1153389)
80,80,-21.8716699,64.1258873,POINT (-21.8716699 64.1258873)
81,81,-21.8281999,64.1023687,POINT (-21.8281999 64.1023687)
82,82,-21.9278592,64.1494483,POINT (-21.9278592 64.1494483)
83,83,-21.9470767,64.1319706,POINT (-21.9470767 64.1319706)
84,84,-21.6636475,64.1561559,POINT (-21.6636475 64.1561559)
85,85,-21.6972,64.205952,POINT (-21.6972 64.205952)
86,86,-21.7927833,64.1345476,POINT (-21.7927833 64.1345476)
87,87,-21.7950875,64.1020872,POINT (-21.7950875 64.1020872)
88,88,-21.8742351,64.1313941,POINT (-21.8742351 64.13139409999999)
89,89,-21.8870138,64.140854,POINT (-21.8870138 64.140854)
90,90,-21.755434,64.1322363,POINT (-21.755434 64.1322363)
91,91,-21.81739,64.1251892,POINT (-21.81739 64.12518919999999)
92,92,-21.9124529,64.1434499,POINT (-21.9124529 64.14344989999999)
93,93,-21.8501947,64.148352,POINT (-21.8501947 64.148352)
94,94,-21.8255115,64.0979262,POINT (-21.8255115 64.0979262)
95,95,-21.9562988,64.1384906,POINT (-21.9562988 64.1384906)
96,96,-21.9039202,64.1423596,POINT (-21.9039202 64.14235960000001)
97,97,-21.9854687,64.1517301,POINT (-21.9854687 64.15173009999999)
98,98,-21.7121808,64.2083862,POINT (-21.7121808 64.20838620000001)
99,99,-21.8397117,64.1133027,POINT (-21.8397117 64.11330270000001)
100,100,-21.75612,64.1231778,POINT (-21.75612 64.12317779999999)
101,101,-21.7688214,64.1426869,POINT (-21.7688214 64.1426869)
102,102,-21.7906454,64.1384398,POINT (-21.7906454 64.1384398)
103,103,-21.827724,64.1139935,POINT (-21.827724 64.11399350000001)
104,104,-21.6140395,64.1127934,POINT (-21.6140395 64.1127934)
105,105,-21.7924936,64.1191221,POINT (-21.7924936 64.1191221)
106,106,-21.9790072,64.1466552,POINT (-21.9790072 64.1466552)
107,107,-21.9256729,64.1476995,POINT (-21.9256729 64.1476995)
108,108,-21.6537209,64.1592783,POINT (-21.6537209 64.1592783)
109,109,-21.9283028,64.1241641,POINT (-21.9283028 64.1241641)
110,110,-21.7670335,64.1020214,POINT (-21.7670335 64.1020214)
111,111,-21.9399864,64.1594743,POINT (-21.9399864 64.1594743)
112,112,-21.8616843,64.1472486,POINT (-21.8616843 64.1472486)
113,113,-21.7058721,64.1755354,POINT (-21.7058721 64.1755354)
114,114,-21.925677,64.1263411,POINT (-21.925677 64.1263411)
115,115,-21.7515299,64.1253555,POINT (-21.7515299 64.1253555)
116,116,-21.9022082,64.1353614,POINT (-21.9022082 64.13536139999999)
117,117,-21.8959588,64.120286,POINT (-21.8959588 64.12028599999999)
118,118,-21.6503744,64.2967995,POINT (-21.6503744 64.29679950000001)
119,119,-21.884106,64.1327941,POINT (-21.884106 64.1327941)
120,120,-21.887937,64.143972,POINT (-21.887937 64.14397200000001)
121,121,-21.9310283,64.1424644,POINT (-21.9310283 64.14246439999999)
122,122,-21.8299261,64.1207595,POINT (-21.8299261 64.12075950000001)
123,123,-21.8154673,64.110678,POINT (-21.8154673 64.11067799999999)
124,124,-21.9264808,64.1317866,POINT (-21.9264808 64.1317866)
125,125,-21.7941389,64.1125327,POINT (-21.7941389 64.1125327)
126,126,-21.8595642,64.1219224,POINT (-21.8595642 64.1219224)
127,127,-21.954557,64.1345304,POINT (-21.954557 64.1345304)
128,128,-21.8415666,64.0977945,POINT (-21.8415666 64.09779450000001)
129,129,-21.7599212,64.1436818,POINT (-21.7599212 64.1436818)
130,130,-21.7283429,64.1270897,POINT (-21.7283429 64.1270897)
131,131,-21.8863111,64.1362149,POINT (-21.8863111 64.1362149)
132,132,-21.9579583,64.1421044,POINT (-21.9579583 64.14210439999999)
133,133,-21.6923355,64.1694778,POINT (-21.6923355 64.1694778)
134,134,-21.6032946,64.3466182,POINT (-21.6032946 64.34661819999999)
135,135,-21.8798443,64.1380723,POINT (-21.8798443 64.1380723)
136,136,-21.6443452,64.2083144,POINT (-21.6443452 64.20831440000001)
137,137,-21.7791859,64.1497086,POINT (-21.7791859 64.1497086)
138,138,-21.6959715,64.1677799,POINT (-21.6959715 64.1677799)
139,139,-21.9577362,64.134495,POINT (-21.9577362 64.134495)
140,140,-21.9260814,64.14381,POINT (-21.9260814 64.14381)
141,141,-21.9019067,64.1403042,POINT (-21.9019067 64.1403042)
142,142,-21.750784,64.1568086,POINT (-21.750784 64.15680860000001)
143,143,-21.671072,64.1853582,POINT (-21.671072 64.1853582)
144,144,-21.8196656,64.1241281,POINT (-21.8196656 64.12412809999999)
145,145,-21.9233384,64.1350877,POINT (-21.9233384 64.1350877)
146,146,-21.9679626,64.1422684,POINT (-21.9679626 64.14226840000001)
147,147,-21.8321032,64.0995285,POINT (-21.8321032 64.09952850000001)
148,148,-21.8981049,64.1451539,POINT (-21.8981049 64.1451539)
149,149,-21.9311593,64.1311633,POINT (-21.9311593 64.1311633)
150,150,-21.7913029,64.1500444,POINT (-21.7913029 64.1500444)
151,151,-21.8845697,64.1481482,POINT (-21.8845697 64.14814819999999)
152,152,-21.9578593,64.1478213,POINT (-21.9578593 64.1478213)
153,153,-21.7054398,64.167503,POINT (-21.7054398 64.167503)
154,154,-21.8134612,64.1004978,POINT (-21.8134612 64.1004978)
155,155,-21.9005951,64.1305879,POINT (-21.9005951 64.13058789999999)
156,156,-21.9016541,64.137797,POINT (-21.9016541 64.13779700000001)
157,157,-21.8815598,64.1421754,POINT (-21.8815598 64.1421754)
158,158,-21.6610124,64.1551336,POINT (-21.6610124 64.1551336)
159,159,-21.5491116,64.3074009,POINT (-21.5491116 64.3074009)
160,160,-21.6687086,64.3282701,POINT (-21.6687086 64.3282701)
161,161,-21.7988095,64.1228557,POINT (-21.7988095 64.1228557)
162,162,-21.8872949,64.1294818,POINT (-21.8872949 64.12948179999999)
163,163,-21.94592,64.152203,POINT (-21.94592 64.152203)
164,164,-21.7599051,64.1305168,POINT (-21.7599051 64.1305168)
165,165,-21.7795156,64.09658,POINT (-21.7795156 64.09658)
166,166,-21.8958917,64.1284133,POINT (-21.8958917 64.12841330000001)
167,167,-21.7086062,64.1571318,POINT (-21.7086062 64.1571318)
168,168,-21.8878444,64.1267175,POINT (-21.8878444 64.1267175)
169,169,-21.9529269,64.1387436,POINT (-21.9529269 64.1387436)
170,170,-21.7439353,64.1354132,POINT (-21.7439353 64.1354132)
171,171,-21.8344414,64.0957767,POINT (-21.8344414 64.0957767)
172,172,-21.5479122,64.2979616,POINT (-21.5479122 64.29796159999999)
173,173,-21.9486477,64.13294,POINT (-21.9486477 64.13294)
174,174,-21.7819421,64.1413961,POINT (-21.7819421 64.14139609999999)
175,175,-21.9276659,64.1490267,POINT (-21.9276659 64.14902669999999)
176,176,-21.8803562,64.2356194,POINT (-21.8803562 64.2356194)
177,177,-21.8998461,64.1257385,POINT (-21.8998461 64.1257385)
178,178,-21.8803417,64.1229189,POINT (-21.8803417 64.1229189)
179,179,-21.89237,64.1388702,POINT (-21.89237 64.1388702)
180,180,-21.7902316,64.1499328,POINT (-21.7902316 64.1499328)
181,181,-21.8411373,64.10888,POINT (-21.8411373 64.10888)
182,182,-21.8803803,64.135244,POINT (-21.8803803 64.135244)
183,183,-21.8767532,64.131999,POINT (-21.8767532 64.13199899999999)
184,184,-21.8174899,64.1019524,POINT (-21.8174899 64.1019524)
185,185,-21.4611681,64.29094,POINT (-21.4611681 64.29094000000001)
186,186,-21.8072864,64.1068291,POINT (-21.8072864 64.1068291)
187,187,-21.8806741,64.1362035,POINT (-21.8806741 64.13620349999999)
188,188,-21.8012575,64.1235275,POINT (-21.8012575 64.12352749999999)
189,189,-21.8072769,64.110013,POINT (-21.8072769 64.110013)
190,190,-21.725661,64.1705751,POINT (-21.725661 64.17057509999999)
191,191,-21.61637,64.1797924,POINT (-21.61637 64.1797924)
192,192,-21.8497631,64.1410947,POINT (-21.8497631 64.1410947)
193,193,-21.8193871,64.1385329,POINT (-21.8193871 64.1385329)
194,194,-21.8017007,64.1236644,POINT (-21.8017007 64.1236644)
195,195,-21.7148266,64.1692106,POINT (-21.7148266 64.1692106)
196,196,-21.7744444,64.1466448,POINT (-21.7744444 64.1466448)
197,197,-21.8778546,64.1268197,POINT (-21.8778546 64.1268197)
198,198,-21.8135002,64.1262128,POINT (-21.8135002 64.1262128)
199,199,-21.8597136,64.1319012,POINT (-21.8597136 64.1319012)
200,200,-21.8585524,64.1339073,POINT (-21.8585524 64.1339073)
201,201,-21.6569881,64.1538329,POINT (-21.6569881 64.1538329)
202,202,-21.82967,64.1267262,POINT (-21.82967 64.12672619999999)
203,203,-21.7768728,64.1259435,POINT (-21.7768728 64.12594350000001)
204,204,-21.7857692,64.124526,POINT (-21.7857692 64.124526)
205,205,-21.8733483,64.1398245,POINT (-21.8733483 64.1398245)
206,206,-21.5934936,64.2984785,POINT (-21.5934936 64.2984785)
207,207,-21.7369393,64.1323297,POINT (-21.7369393 64.1323297)
208,208,-21.8159433,64.1256645,POINT (-21.8159433 64.1256645)
209,209,-21.8832908,64.1417143,POINT (-21.8832908 64.1417143)
210,210,-21.5473045,64.333557,POINT (-21.5473045 64.333557)
211,211,-21.75084,64.1344005,POINT (-21.75084 64.1344005)
212,212,-21.8455142,64.1449612,POINT (-21.8455142 64.1449612)
213,213,-21.9282495,64.1247635,POINT (-21.9282495 64.1247635)
214,214,-21.8962862,64.138666,POINT (-21.8962862 64.138666)
215,215,-21.9455456,64.13255,POINT (-21.9455456 64.13254999999999)
216,216,-21.6933319,64.1702379,POINT (-21.6933319 64.1702379)
217,217,-21.8264525,64.1025306,POINT (-21.8264525 64.10253059999999)
218,218,-21.816967,64.1033768,POINT (-21.816967 64.10337680000001)
219,219,-21.8641793,64.1256436,POINT (-21.8641793 64.1256436)
220,220,-21.741567,64.1273965,POINT (-21.741567 64.1273965)
221,221,-21.7571865,64.1447887,POINT (-21.7571865 64.14478870000001)
222,222,-21.7683765,64.1036931,POINT (-21.7683765 64.1036931)
223,223,-21.9010456,64.1257502,POINT (-21.9010456 64.1257502)
224,224,-21.6235477,64.1105385,POINT (-21.6235477 64.1105385)
225,225,-21.9844532,64.149983,POINT (-21.9844532 64.14998300000001)
226,226,-21.9282661,64.1471273,POINT (-21.9282661 64.14712729999999)
227,227,-21.9736182,64.1465322,POINT (-21.9736182 64.1465322)
228,228,-21.8327276,64.1303164,POINT (-21.8327276 64.1303164)
229,229,-22.0072247,64.1549614,POINT (-22.0072247 64.1549614)
230,230,-21.856686,64.1361762,POINT (-21.856686 64.13617619999999)
231,231,-21.8649691,64.1264653,POINT (-21.8649691 64.12646530000001)
232,232,-21.8911203,64.1411222,POINT (-21.8911203 64.1411222)
233,233,-21.8927851,64.1327502,POINT (-21.8927851 64.1327502)
234,234,-21.6542717,64.1052983,POINT (-21.6542717 64.1052983)
235,235,-21.8753161,64.135993,POINT (-21.8753161 64.135993)
236,236,-21.844289,64.097745,POINT (-21.844289 64.097745)
237,237,-21.92171,64.1353739,POINT (-21.92171 64.1353739)
238,238,-21.8005799,64.1216957,POINT (-21.8005799 64.1216957)
239,239,-21.878675,64.1293173,POINT (-21.878675 64.1293173)
240,240,-21.6819804,64.1835826,POINT (-21.6819804 64.18358259999999)
241,241,-21.8873253,64.1466073,POINT (-21.8873253 64.1466073)
242,242,-21.7859137,64.109894,POINT (-21.7859137 64.109894)
243,243,-21.6453892,64.332952,POINT (-21.6453892 64.33295200000001)
244,244,-21.8658558,64.1485006,POINT (-21.8658558 64.14850060000001)
245,245,-21.9196145,64.1359022,POINT (-21.9196145 64.1359022)
246,246,-21.868729,64.1546911,POINT (-21.868729 64.15469109999999)
247,247,-21.8112179,64.1526821,POINT (-21.8112179 64.15268210000001)
248,248,-21.6984685,64.1946328,POINT (-21.6984685 64.19463279999999)
249,249,-21.6798395,64.1899126,POINT (-21.6798395 64.1899126)
250,250,-21.9528397,64.1534541,POINT (-21.9528397 64.1534541)
251,251,-21.8458617,64.1066394,POINT (-21.8458617 64.10663940000001)
252,252,-21.8771757,64.1314082,POINT (-21.8771757 64.1314082)
253,253,-21.8856967,64.1351767,POINT (-21.8856967 64.1351767)
254,254,-21.9964313,64.1559966,POINT (-21.9964313 64.15599659999999)
255,255,-21.7906082,64.1449049,POINT (-21.7906082 64.1449049)
256,256,-21.8300147,64.1263843,POINT (-21.8300147 64.1263843)
257,257,-21.9127694,64.1311872,POINT (-21.9127694 64.1311872)
258,258,-21.8833127,64.1312632,POINT (-21.8833127 64.13126320000001)
259,259,-21.8608083,64.2384084,POINT (-21.8608083 64.2384084)
260,260,-21.8157046,64.1226097,POINT (-21.8157046 64.1226097)
261,261,-21.8157858,64.1254777,POINT (-21.8157858 64.1254777)
262,262,-21.9073956,64.1329761,POINT (-21.9073956 64.13297609999999)
263,263,-21.4608425,64.2909731,POINT (-21.4608425 64.2909731)
264,264,-21.6950626,64.1848724,POINT (-21.6950626 64.1848724)
265,265,-21.8221063,64.1070073,POINT (-21.8221063 64.10700730000001)
266,266,-21.8216314,64.1000087,POINT (-21.8216314 64.1000087)
267,267,-21.8101186,64.1254002,POINT (-21.8101186 64.1254002)
268,268,-21.822548,64.1256496,POINT (-21.822548 64.1256496)
269,269,-21.5796448,64.1632205,POINT (-21.5796448 64.16322049999999)
270,270,-21.9031711,64.1426686,POINT (-21.9031711 64.14266859999999)
271,271,-21.8244764,64.2365464,POINT (-21.8244764 64.23654639999999)
272,272,-21.9251883,64.1475392,POINT (-21.9251883 64.1475392)
273,273,-21.7526524,64.1455608,POINT (-21.7526524 64.1455608)
274,274,-21.7281174,64.1656444,POINT (-21.7281174 64.16564440000001)
275,275,-21.8957609,64.1419922,POINT (-21.8957609 64.1419922)
276,276,-21.7202116,64.1266655,POINT (-21.7202116 64.1266655)
277,277,-21.8134826,64.2865327,POINT (-21.8134826 64.2865327)
278,278,-21.9,64.1285652,POINT (-21.9 64.1285652)
279,279,-21.8240442,64.1257171,POINT (-21.8240442 64.1257171)
280,280,-21.6877247,64.1660782,POINT (-21.6877247 64.1660782)
281,281,-21.8140616,64.1234398,POINT (-21.8140616 64.1234398)
282,282,-21.8405709,64.1302051,POINT (-21.8405709 64.1302051)
283,283,-21.8883572,64.1523317,POINT (-21.8883572 64.1523317)
284,284,-21.7608319,64.1015149,POINT (-21.7608319 64.1015149)
285,285,-21.7319435,64.1655372,POINT (-21.7319435 64.1655372)
286,286,-21.8983001,64.1420496,POINT (-21.8983001 64.14204960000001)
287,287,-21.707838,64.1928762,POINT (-21.707838 64.1928762)
288,288,-21.7655665,64.1386834,POINT (-21.7655665 64.13868340000001)
289,289,-21.8734064,64.1443563,POINT (-21.8734064 64.1443563)
290,290,-21.7534672,64.1869328,POINT (-21.7534672 64.18693279999999)
291,291,-21.8616372,64.1309683,POINT (-21.8616372 64.13096830000001)
292,292,-21.8160055,64.1011833,POINT (-21.8160055 64.1011833)
293,293,-21.9336653,64.1411454,POINT (-21.9336653 64.1411454)
294,294,-21.9061617,64.1345386,POINT (-21.9061617 64.1345386)
295,295,-21.9245983,64.1473452,POINT (-21.9245983 64.1473452)
296,296,-21.6215014,64.0998596,POINT (-21.6215014 64.0998596)
297,297,-21.7149546,64.167586,POINT (-21.7149546 64.167586)
298,298,-21.7551187,64.1444947,POINT (-21.7551187 64.1444947)
299,299,-21.9428447,64.1488756,POINT (-21.9428447 64.1488756)
300,300,-21.9484217,64.1330976,POINT (-21.9484217 64.1330976)
301,301,-21.8819018,64.1517222,POINT (-21.8819018 64.15172219999999)
302,302,-21.7664517,64.1269509,POINT (-21.7664517 64.1269509)
303,303,-21.6034372,64.3221169,POINT (-21.6034372 64.3221169)
304,304,-21.7702503,64.1278835,POINT (-21.7702503 64.1278835)
305,305,-21.8381536,64.1427662,POINT (-21.8381536 64.1427662)
306,306,-21.8796332,64.1315039,POINT (-21.8796332 64.1315039)
307,307,-21.8276223,64.2910443,POINT (-21.8276223 64.2910443)
308,308,-21.9258912,64.1377714,POINT (-21.9258912 64.13777140000001)
309,309,-21.9480756,64.1515489,POINT (-21.9480756 64.15154889999999)
310,310,-21.7995309,64.1196699,POINT (-21.7995309 64.11966990000001)
311,311,-21.9572332,64.1398346,POINT (-21.9572332 64.1398346)
312,312,-21.8497763,64.1488471,POINT (-21.8497763 64.1488471)
313,313,-21.817502,64.1006021,POINT (-21.817502 64.1006021)
314,314,-21.9298179,64.1368779,POINT (-21.9298179 64.1368779)
315,315,-21.9647985,64.1451157,POINT (-21.9647985 64.14511570000001)
316,316,-21.9521503,64.128982,POINT (-21.9521503 64.12898199999999)
317,317,-21.9606864,64.14898,POINT (-21.9606864 64.14897999999999)
318,318,-21.871252,64.1182476,POINT (-21.871252 64.1182476)
319,319,-21.796492,64.1431396,POINT (-21.796492 64.1431396)
320,320,-21.6424808,64.3559745,POINT (-21.6424808 64.3559745)
321,321,-21.8609156,64.1308193,POINT (-21.8609156 64.1308193)
322,322,-21.9741456,64.1489239,POINT (-21.9741456 64.1489239)
323,323,-21.9604279,64.1460754,POINT (-21.9604279 64.1460754)
324,324,-21.8955902,64.1404848,POINT (-21.8955902 64.1404848)
325,325,-21.6924097,64.0913742,POINT (-21.6924097 64.0913742)
326,326,-21.6954992,64.1710693,POINT (-21.6954992 64.1710693)
327,327,-21.6302578,64.1710115,POINT (-21.6302578 64.17101150000001)
328,328,-21.8248124,64.1263657,POINT (-21.8248124 64.12636569999999)
329,329,-21.6616885,64.1395436,POINT (-21.6616885 64.1395436)
330,330,-21.8555054,64.1189508,POINT (-21.8555054 64.11895079999999)
331,331,-21.6629388,64.1566037,POINT (-21.6629388 64.15660370000001)
332,332,-21.9477817,64.1514689,POINT (-21.9477817 64.1514689)
333,333,-21.7958808,64.2272958,POINT (-21.7958808 64.22729579999999)
334,334,-21.541442,64.2952256,POINT (-21.541442 64.29522559999999)
335,335,-21.8940915,64.1381709,POINT (-21.8940915 64.13817090000001)
336,336,-21.8333027,64.1107013,POINT (-21.8333027 64.1107013)
337,337,-21.8787339,64.1386297,POINT (-21.8787339 64.1386297)
338,338,-21.8606305,64.2448372,POINT (-21.8606305 64.24483720000001)
339,339,-21.8390991,64.1323532,POINT (-21.8390991 64.1323532)
340,340,-21.7755674,64.1270918,POINT (-21.7755674 64.1270918)
341,341,-21.9239322,64.1375847,POINT (-21.9239322 64.13758470000001)
342,342,-21.8279841,64.128965,POINT (-21.8279841 64.12896499999999)
343,343,-21.7223296,64.1636521,POINT (-21.7223296 64.16365209999999)
344,344,-21.8746057,64.1308621,POINT (-21.8746057 64.1308621)
345,345,-21.6061377,64.111408,POINT (-21.6061377 64.111408)
346,346,-21.8276565,64.1218499,POINT (-21.8276565 64.1218499)
347,347,-21.7618439,64.0659715,POINT (-21.7618439 64.0659715)
348,348,-21.968873,64.1493804,POINT (-21.968873 64.1493804)
349,349,-21.8917402,64.1374215,POINT (-21.8917402 64.1374215)
350,350,-21.9534575,64.1421328,POINT (-21.9534575 64.1421328)
351,351,-21.9252611,64.1469538,POINT (-21.9252611 64.14695380000001)
352,352,-21.7044602,64.2917323,POINT (-21.7044602 64.29173230000001)
353,353,-21.7767477,64.1019391,POINT (-21.7767477 64.1019391)
354,354,-21.9066041,64.1451494,POINT (-21.9066041 64.14514939999999)
355,355,-21.9703426,64.1446137,POINT (-21.9703426 64.14461369999999)
356,356,-21.7373533,64.070186,POINT (-21.7373533 64.07018600000001)
357,357,-21.354282,64.356601,POINT (-21.354282 64.356601)
358,358,-21.6807939,64.1619341,POINT (-21.6807939 64.1619341)
359,359,-21.8360826,64.1044512,POINT (-21.8360826 64.1044512)
360,360,-21.6778882,64.1923268,POINT (-21.6778882 64.1923268)
361,361,-21.8657792,64.126704,POINT (-21.8657792 64.126704)
362,362,-21.6762831,64.1623376,POINT (-21.6762831 64.1623376)
363,363,-21.9465665,64.1338473,POINT (-21.9465665 64.1338473)
364,364,-21.7985941,64.1259101,POINT (-21.7985941 64.1259101)
365,365,-21.8118755,64.1266918,POINT (-21.8118755 64.1266918)
366,366,-21.8013275,64.1467274,POINT (-21.8013275 64.1467274)
367,367,-21.8949001,64.1472921,POINT (-21.8949001 64.1472921)
368,368,-21.8633569,64.1222419,POINT (-21.8633569 64.12224190000001)
369,369,-21.8094387,64.1439459,POINT (-21.8094387 64.14394590000001)
370,370,-21.7808019,64.1384729,POINT (-21.7808019 64.1384729)
371,371,-21.7536325,64.1407379,POINT (-21.7536325 64.1407379)
372,372,-21.8219309,64.1210715,POINT (-21.8219309 64.1210715)
373,373,-21.9227031,64.1374862,POINT (-21.9227031 64.1374862)
374,374,-21.7859592,64.1068045,POINT (-21.7859592 64.1068045)
375,375,-21.6605986,64.0850544,POINT (-21.6605986 64.0850544)
376,376,-21.794743,64.1326346,POINT (-21.794743 64.1326346)
377,377,-21.7687433,64.1261498,POINT (-21.7687433 64.12614979999999)
378,378,-21.8072416,64.1375731,POINT (-21.8072416 64.1375731)
379,379,-21.7960268,64.1320051,POINT (-21.7960268 64.1320051)
380,380,-21.8515152,64.1472276,POINT (-21.8515152 64.14722759999999)
381,381,-21.8645529,64.1255682,POINT (-21.8645529 64.1255682)
382,382,-21.6903312,64.1699657,POINT (-21.6903312 64.16996570000001)
383,383,-21.8767083,64.1288287,POINT (-21.8767083 64.1288287)
384,384,-21.86843,64.129676,POINT (-21.86843 64.129676)
385,385,-21.5923082,64.1832688,POINT (-21.5923082 64.18326879999999)
386,386,-21.9544082,64.1371864,POINT (-21.9544082 64.1371864)
387,387,-21.8404663,64.1369804,POINT (-21.8404663 64.1369804)
388,388,-21.7517734,64.1249912,POINT (-21.7517734 64.1249912)
389,389,-21.6733986,64.1731546,POINT (-21.6733986 64.1731546)
390,390,-21.8168702,64.1062435,POINT (-21.8168702 64.10624350000001)
391,391,-21.7865126,64.1514631,POINT (-21.7865126 64.1514631)
392,392,-21.8061372,64.1410499,POINT (-21.8061372 64.1410499)
393,393,-21.8017862,64.1525603,POINT (-21.8017862 64.1525603)
394,394,-21.8078686,64.1068336,POINT (-21.8078686 64.1068336)
395,395,-21.8744527,64.134741,POINT (-21.8744527 64.13474100000001)
