,VALUE,geometry,raster_value,x,y,NN,NN_dist,travel_time_to_closest_facility
1095,242.94155884,POINT (69.3864683948341 41.3629099448118),[0.],69.3864683948341,41.362909944811804,1644117760,0.00034948852153270847,136.26096
1096,39.98636246,POINT (69.38835999975015 41.3629099448118),[0.],69.38835999975015,41.362909944811804,1235750312,0.0005423579095364622,25.794
1097,39.98636246,POINT (69.3902516046662 41.3629099448118),[0.],69.3902516046662,41.362909944811804,1235750282,0.0005685173980673316,0.0
1098,98.65175629,POINT (69.39214320958226 41.3629099448118),[0.],69.39214320958226,41.362909944811804,1235750288,0.0001519329338780411,6.25743
1099,165.93377686,POINT (69.39403481449831 41.3629099448118),[0.],69.39403481449831,41.362909944811804,3453299466,0.00036084893000945165,24.1101
1100,165.93377686,POINT (69.39592641941437 41.3629099448118),[0.],69.39592641941437,41.362909944811804,1235742551,0.00175480991969348,33.403679999999994
1101,228.86108398,POINT (69.17460864423607 41.36101833989575),[0.],69.17460864423607,41.36101833989575,1624758619,2.246026529027577e-05,66.86829
1102,228.86108398,POINT (69.17650024915213 41.36101833989575),[0.],69.17650024915213,41.36101833989575,4319119416,0.0004841395206711328,101.93400000000001
1103,260.1987915,POINT (69.17839185406818 41.36101833989575),[0.],69.17839185406818,41.36101833989575,1624758612,0.0008505781744660867,66.97566
1104,260.1987915,POINT (69.18028345898423 41.36101833989575),[0.],69.18028345898423,41.36101833989575,6087018584,0.00034490508446816744,93.33263999999998
1105,233.48045349,POINT (69.18217506390029 41.36101833989575),[0.],69.18217506390029,41.36101833989575,5651600533,0.00019414665040548692,9.18666
1106,219.14297485,POINT (69.18406666881634 41.36101833989575),[0.],69.18406666881634,41.36101833989575,5716854109,0.000192098016575136,79.94754
1107,219.14297485,POINT (69.1859582737324 41.36101833989575),[0.],69.1859582737324,41.36101833989575,1244329180,0.0004535450089865492,67.29942
1108,278.64147949,POINT (69.18784987864845 41.36101833989575),[0.],69.18784987864845,41.36101833989575,1532684816,0.0005657236882205183,63.83052
1109,279.55596924,POINT (69.1897414835645 41.36101833989575),[0.],69.1897414835645,41.36101833989575,1186955063,0.0004324939854548636,71.43462000000001
1110,279.55596924,POINT (69.19163308848056 41.36101833989575),[0.],69.19163308848056,41.36101833989575,5653750502,0.0006291645894419069,63.32652000000001
1111,180.48361206,POINT (69.19352469339661 41.36101833989575),[0.25676933],69.19352469339661,41.36101833989575,1207251233,0.0005101926194163161,90.55655999999999
1112,231.65455627,POINT (69.19541629831267 41.36101833989575),[0.38560572],69.19541629831267,41.36101833989575,1065800627,0.00031054925660743894,52.977779999999996
1113,231.65455627,POINT (69.19730790322872 41.36101833989575),[0.42832184],69.19730790322872,41.36101833989575,1065800575,0.0007448169862886211,94.2588
1114,151.77758789,POINT (69.19919950814477 41.36101833989575),[0.5261883],69.19919950814477,41.36101833989575,1624992515,0.00032221461870080514,84.23280000000001
1115,151.77758789,POINT (69.20109111306083 41.36101833989575),[0.48656124],69.20109111306083,41.36101833989575,1207235929,0.00024452930591132817,43.73982
1116,275.1942749,POINT (69.20298271797688 41.36101833989575),[0.41055006],69.20298271797688,41.36101833989575,2463579552,0.0007214748043843358,7.21926
1117,117.81884003,POINT (69.20487432289293 41.36101833989575),[0.4404196],69.20487432289293,41.36101833989575,1629418453,0.00039238371158900853,70.71402
1118,117.81884003,POINT (69.20676592780899 41.36101833989575),[0.31843716],69.20676592780899,41.36101833989575,1629418466,0.0008498855885988015,105.96972
1119,261.73434448,POINT (69.20865753272504 41.36101833989575),[0.12891449],69.20865753272504,41.36101833989575,6091388644,0.00021558327682688535,76.02185999999999
1120,262.60745239,POINT (69.2105491376411 41.36101833989575),[0.10689352],69.2105491376411,41.36101833989575,6160537511,0.00046366250583938144,141.87846000000002
1121,262.60745239,POINT (69.21244074255715 41.36101833989575),[0.13992499],69.21244074255715,41.36101833989575,6091388619,0.0005239063042573292,117.90714000000001
1122,282.06256104,POINT (69.2143323474732 41.36101833989575),[0.2266326],69.2143323474732,41.36101833989575,1629410730,0.0003746447870893397,78.56004000000001
1123,282.06256104,POINT (69.21622395238926 41.36101833989575),[0.18534327],69.21622395238926,41.36101833989575,1621240488,0.001297371500773871,108.62790000000001
1124,246.22521973,POINT (69.21811555730531 41.36101833989575),[0.24085449],69.21811555730531,41.36101833989575,1621240488,0.0008385407815537163,108.62790000000001
1125,219.75845337,POINT (69.22000716222136 41.36101833989575),[0.45464152],69.22000716222136,41.36101833989575,1207280279,0.001071450604367699,79.10171999999999
1126,219.75845337,POINT (69.22189876713742 41.36101833989575),[0.5684166],69.22189876713742,41.36101833989575,3134586492,0.000999524300648834,78.56531999999999
1127,251.98243713,POINT (69.22379037205347 41.36101833989575),[0.49134314],69.22379037205347,41.36101833989575,6205641947,0.0003514966179353727,68.75478
1128,282.06256104,POINT (69.22568197696953 41.36101833989575),[0.42757407],69.22568197696953,41.36101833989575,361416761,0.0004024008046088005,85.00703142857142
1129,282.06256104,POINT (69.22757358188558 41.36101833989575),[0.37940314],69.22757358188558,41.36101833989575,361416762,0.00033081579542355155,87.44982
1130,259.02212524,POINT (69.22946518680163 41.36101833989575),[0.5899788],69.22946518680163,41.36101833989575,1187014760,0.0003575398358721875,86.52528000000001
1131,225.45140076,POINT (69.23135679171769 41.36101833989575),[0.75972384],69.23135679171769,41.36101833989575,1689910526,0.0005157099462484382,50.80374
1132,225.45140076,POINT (69.23324839663374 41.36101833989575),[0.67663854],69.23324839663374,41.36101833989575,1207289958,0.000503198342866454,49.62096
1133,282.06256104,POINT (69.24270642121401 41.36101833989575),[0.68558156],69.24270642121401,41.36101833989575,7232033859,0.0005728261369678537,143.01006
1134,282.06256104,POINT (69.24459802613006 41.36101833989575),[0.33933967],69.24459802613006,41.36101833989575,7232033851,0.0006065663641013497,173.84964000000002
1135,271.84985352,POINT (69.24838123596217 41.36101833989575),[0.23167908],69.24838123596217,41.36101833989575,7231985772,0.0005676261274143565,229.80558000000002
1136,282.06256104,POINT (69.25027284087822 41.36101833989575),[0.16198267],69.25027284087822,41.36101833989575,7231985772,0.0013266365396708783,229.80558000000002
1137,282.06256104,POINT (69.25216444579428 41.36101833989575),[0.],69.25216444579428,41.36101833989575,7231985750,0.0002486688757461367,305.66064000000006
1138,282.06256104,POINT (69.25405605071033 41.36101833989575),[0.],69.25405605071033,41.36101833989575,1207220003,0.0007226314290843245,228.39515999999998
1139,282.06256104,POINT (69.25405605071033 41.3591267349797),[0.],69.25405605071033,41.3591267349797,1207220003,0.0014921094386485046,228.39515999999998
1140,282.06256104,POINT (69.25594765562639 41.36101833989575),[0.],69.25594765562639,41.36101833989575,5883160283,0.00017673798816024886,245.57219999999998
1141,282.06256104,POINT (69.25783926054244 41.36101833989575),[0.],69.25783926054244,41.36101833989575,5883161489,0.00019575092778314817,232.96823999999998
1142,282.06256104,POINT (69.25973086545849 41.36101833989575),[0.],69.2597308654585,41.36101833989575,7232241188,0.00032923629695274934,245.97737999999998
1143,282.06256104,POINT (69.26162247037455 41.36101833989575),[0.],69.26162247037455,41.36101833989575,7232232578,0.0005522140092650861,243.7506
1144,282.06256104,POINT (69.2635140752906 41.36101833989575),[0.],69.2635140752906,41.36101833989575,1217270081,0.0012003442875464408,122.886
1145,252.33964539,POINT (69.26540568020665 41.36101833989575),[0.],69.26540568020665,41.36101833989575,1642713583,0.0002472916305220519,156.8673
1146,260.28463745,POINT (69.26729728512271 41.36101833989575),[0.],69.26729728512271,41.36101833989575,4364107613,0.0009397558426665934,175.887
1147,260.28463745,POINT (69.26918889003876 41.36101833989575),[0.],69.26918889003876,41.36101833989575,1642713577,0.00031772594715651884,167.63028
1148,242.48040771,POINT (69.27108049495482 41.36101833989575),[0.],69.27108049495482,41.36101833989575,1642713575,7.261842288154894e-05,211.76088
1149,254.76806641,POINT (69.27297209987087 41.36101833989575),[0.],69.27297209987087,41.36101833989575,3661506790,0.00026199045818822654,96.90018
1150,254.76806641,POINT (69.27486370478692 41.36101833989575),[0.],69.27486370478692,41.36101833989575,3669143799,0.0003868605777751477,102.01794000000001
1151,217.04200745,POINT (69.27675530970298 41.36101833989575),[0.],69.27675530970298,41.36101833989575,3669143813,0.0004318671782323836,74.78298
1152,217.04200745,POINT (69.27864691461903 41.36101833989575),[0.],69.27864691461903,41.36101833989575,3226193718,0.00014085442315718233,77.61534
1153,90.74074554,POINT (69.28053851953509 41.36101833989575),[0.],69.28053851953509,41.36101833989575,1491211032,0.00040304383674756843,42.2064
1154,193.42172241,POINT (69.28243012445114 41.36101833989575),[0.],69.28243012445114,41.36101833989575,4743552027,0.0005316972335533053,60.759479999999996
1155,193.42172241,POINT (69.28432172936719 41.36101833989575),[0.],69.28432172936719,41.36101833989575,4743552028,0.00021641522209317615,57.93317999999999
1156,187.90652466,POINT (69.28621333428325 41.36101833989575),[0.],69.28621333428325,41.36101833989575,4743552086,0.00019211367785498218,55.70658
1157,237.93695068,POINT (69.2881049391993 41.36101833989575),[0.],69.2881049391993,41.36101833989575,4554270218,0.0003438705946885227,90.27288000000001
1158,237.93695068,POINT (69.28999654411535 41.36101833989575),[0.],69.28999654411535,41.36101833989575,6345653273,0.0006921027879235337,38.75778
1159,274.26010132,POINT (69.29188814903141 41.36101833989575),[0.],69.29188814903141,41.36101833989575,1563432313,0.0007444906975455823,40.167
1160,171.65281677,POINT (69.29377975394746 41.36101833989575),[0.],69.29377975394746,41.36101833989575,1802452422,0.0001858279887123957,46.561499999999995
1161,171.65281677,POINT (69.29567135886352 41.36101833989575),[0.],69.29567135886352,41.36101833989575,4423140381,0.0005086172859772351,53.01774
1162,131.32801819,POINT (69.29756296377957 41.36101833989575),[0.],69.29756296377957,41.36101833989575,4759284295,0.00038051707592267426,65.15802
1163,131.32801819,POINT (69.29945456869562 41.36101833989575),[0.],69.29945456869562,41.36101833989575,4688726848,0.0006268642940713199,75.49398
1164,30.26435089,POINT (69.30134617361168 41.36101833989575),[0.],69.30134617361168,41.36101833989575,6463764581,0.0006833509509955115,35.79172714285714
1165,183.40948486,POINT (69.30323777852773 41.36101833989575),[0.],69.30323777852773,41.36101833989575,6019208292,0.0008014848703702072,16.17192
1166,183.40948486,POINT (69.30512938344378 41.36101833989575),[0.],69.30512938344378,41.36101833989575,6019208297,0.0008253550449499014,22.62852
1167,76.21269989,POINT (69.30702098835984 41.36101833989575),[0.],69.30702098835984,41.36101833989575,4421480888,0.00044625712796142946,41.93964
1168,13.38229561,POINT (69.30891259327589 41.36101833989575),[0.],69.30891259327589,41.36101833989575,4421480889,0.00033833002953496586,91.40039999999999
1169,13.38229561,POINT (69.31080419819195 41.36101833989575),[0.],69.31080419819195,41.36101833989575,4421480895,0.00045769081287866457,129.0906
1170,33.69817734,POINT (69.312695803108 41.36101833989575),[0.],69.312695803108,41.36101833989575,6019208331,0.0005089312613738694,198.28626
1171,33.69817734,POINT (69.31458740802405 41.36101833989575),[0.],69.31458740802405,41.36101833989575,4421681260,0.00035733697831931926,132.65388
1172,155.8914032,POINT (69.31647901294011 41.36101833989575),[0.],69.3164790129401,41.36101833989575,364701114,0.0006659742898164289,140.73102000000003
1173,252.52697754,POINT (69.31837061785616 41.36101833989575),[0.],69.31837061785616,41.36101833989575,364701112,0.0006699426307360215,153.7407
1174,252.52697754,POINT (69.32026222277221 41.36101833989575),[0.],69.32026222277221,41.36101833989575,364701894,0.0007940299027656862,141.27570000000003
1175,171.44670105,POINT (69.32215382768827 41.36101833989575),[0.],69.32215382768827,41.36101833989575,1217263887,0.0003787835462750624,160.64802000000003
1176,140.81726074,POINT (69.32404543260432 41.36101833989575),[0.],69.32404543260432,41.36101833989575,1992148546,0.0005767914363142217,602.67699
1177,140.81726074,POINT (69.32593703752038 41.36101833989575),[0.],69.32593703752038,41.36101833989575,1217263856,0.0005145124275165099,181.80834000000002
1178,108.45990753,POINT (69.32782864243643 41.36101833989575),[0.],69.32782864243643,41.36101833989575,5817626162,0.0007836126308282784,179.72207999999998
1179,83.09692383,POINT (69.32972024735248 41.36101833989575),[0.],69.32972024735248,41.36101833989575,1643008332,0.00032577460548170864,171.39924000000002
1180,83.09692383,POINT (69.33161185226854 41.36101833989575),[0.],69.33161185226854,41.36101833989575,7061883346,0.0002770774093077858,153.9280114285714
1181,113.02677917,POINT (69.33350345718459 41.36101833989575),[0.12891449],69.33350345718459,41.36101833989575,4666532023,0.0002279417286720341,112.93139142857142
1182,113.02677917,POINT (69.33539506210064 41.36101833989575),[0.5078589],69.33539506210064,41.36101833989575,1643041481,0.00036248363074513183,105.22676142857142
1183,256.65930176,POINT (69.3372866670167 41.36101833989575),[0.3289384],69.3372866670167,41.36101833989575,1235818384,0.00032979149077724053,34.195679999999996
1184,206.48869324,POINT (69.36376913584145 41.36101833989575),[0.],69.36376913584145,41.36101833989575,5686600820,0.0005895218827558168,60.589439999999996
1185,113.12300873,POINT (69.36566074075751 41.36101833989575),[0.],69.3656607407575,41.36101833989575,5686600818,0.00027899851995928415,28.19448
1186,113.12300873,POINT (69.36755234567356 41.36101833989575),[0.],69.36755234567356,41.36101833989575,1644082788,0.0006906401975685106,81.21888
1187,65.38552856,POINT (69.36944395058961 41.36101833989575),[0.],69.36944395058961,41.36101833989575,6955109549,0.0006912663352304272,115.23186000000001
1188,165.74507141,POINT (69.37133555550567 41.36101833989575),[0.],69.37133555550567,41.36101833989575,3625077824,0.0006524010590594273,103.23881999999999
1189,165.74507141,POINT (69.37322716042172 41.36101833989575),[0.],69.37322716042172,41.36101833989575,1644112387,0.000630353774990013,89.76528
1190,259.35317993,POINT (69.37511876533777 41.36101833989575),[0.],69.37511876533777,41.36101833989575,2105350578,0.0005827562215947067,179.94954
1191,259.35317993,POINT (69.37701037025383 41.36101833989575),[0.],69.37701037025383,41.36101833989575,1235750403,0.0002941298008368652,87.64614
1192,282.06256104,POINT (69.37890197516988 41.36101833989575),[0.],69.37890197516988,41.36101833989575,1644113264,0.00015926645945916654,128.81592
1193,281.10491943,POINT (69.38079358008594 41.36101833989575),[0.],69.38079358008594,41.36101833989575,1235750384,0.00025592713691040394,121.20018
1194,281.10491943,POINT (69.38268518500199 41.36101833989575),[0.],69.38268518500199,41.36101833989575,1644113268,6.852473806831544e-06,87.42864
1195,276.32901001,POINT (69.38457678991804 41.36101833989575),[0.],69.38457678991804,41.36101833989575,3639596430,0.00025078672493435215,54.40122000000001
1196,201.14456177,POINT (69.3864683948341 41.36101833989575),[0.],69.3864683948341,41.36101833989575,1235750325,0.0006941266491293894,28.75878
1197,201.14456177,POINT (69.38835999975015 41.36101833989575),[0.],69.38835999975015,41.36101833989575,6305115126,0.00100183626818772,0.0
1198,62.48445129,POINT (69.3902516046662 41.36101833989575),[0.],69.3902516046662,41.36101833989575,3455237380,0.0008095767824090397,36.037440000000004
1199,62.48445129,POINT (69.39214320958226 41.36101833989575),[0.],69.39214320958226,41.36101833989575,1235742541,0.0009913511644433664,0.0
1200,11.15556049,POINT (69.39214320958226 41.3591267349797),[0.],69.39214320958226,41.3591267349797,1235742541,0.0016150172634784004,0.0
1201,126.34152222,POINT (69.39403481449831 41.36101833989575),[0.],69.39403481449831,41.36101833989575,4566175951,0.0010082703445507988,43.217819999999996
1202,25.68115234,POINT (69.39403481449831 41.3591267349797),[0.],69.39403481449831,41.3591267349797,4566175951,0.0009402420479869768,43.217819999999996
1203,25.68115234,POINT (69.39592641941437 41.3591267349797),[0.],69.39592641941437,41.3591267349797,4566175951,0.0018916979940286618,43.217819999999996
1204,119.96740723,POINT (69.39592641941437 41.36101833989575),[0.],69.39592641941437,41.36101833989575,5701434404,0.0012201376954549018,169.7121
1205,119.96740723,POINT (69.39781802433042 41.36101833989575),[0.],69.39781802433042,41.36101833989575,5701434405,0.0006637369384049026,174.34944
1206,126.29306793,POINT (69.17460864423607 41.3591267349797),[0.],69.17460864423607,41.3591267349797,4319065923,0.0010611443223698146,84.36366000000001
1207,191.3024292,POINT (69.17650024915213 41.3591267349797),[0.],69.17650024915213,41.3591267349797,1624758617,0.0007157065088498562,93.29148
1208,191.3024292,POINT (69.17839185406818 41.3591267349797),[0.],69.17839185406818,41.3591267349797,4205282137,9.286331276967726e-05,65.25198
1209,272.22128296,POINT (69.18028345898423 41.3591267349797),[0.],69.18028345898423,41.3591267349797,1624785250,0.0006889165325243795,67.24704
1210,272.22128296,POINT (69.18217506390029 41.3591267349797),[0.],69.18217506390029,41.3591267349797,4319119373,0.0003715109392706826,69.92694
1211,255.50886536,POINT (69.18406666881634 41.3591267349797),[0.],69.18406666881634,41.3591267349797,5651600534,0.00024904202969001444,45.24114
1212,156.25523376,POINT (69.1859582737324 41.3591267349797),[0.],69.1859582737324,41.3591267349797,6396270731,0.0013297879891455797,0.0
1213,156.25523376,POINT (69.18784987864845 41.3591267349797),[0.],69.18784987864845,41.3591267349797,1186955062,0.0011979006598081398,81.52308000000001
1214,282.06256104,POINT (69.1897414835645 41.3591267349797),[0.],69.1897414835645,41.3591267349797,1244329200,0.00042634061981536883,69.57432
1215,278.14157104,POINT (69.19163308848056 41.3591267349797),[0.],69.19163308848056,41.3591267349797,1223959978,0.0008571962787721391,56.149559999999994
1216,278.14157104,POINT (69.19352469339661 41.3591267349797),[0.],69.19352469339661,41.3591267349797,5653750513,6.572235259806375e-05,59.17206
1217,186.3352356,POINT (69.19541629831267 41.3591267349797),[0.],69.19541629831267,41.3591267349797,4319055426,0.0005318187185252037,157.88034
1218,186.26501465,POINT (69.19730790322872 41.3591267349797),[0.2976032],69.19730790322872,41.3591267349797,4319053896,0.0005173239448500465,116.5563
1219,186.26501465,POINT (69.19919950814477 41.3591267349797),[0.71052283],69.19919950814477,41.3591267349797,4319053897,0.00018060653534966782,95.72976
1220,195.23435974,POINT (69.20109111306083 41.3591267349797),[0.7588117],69.20109111306083,41.3591267349797,1207235926,0.0010262786159467739,61.468199999999996
1221,195.23435974,POINT (69.20298271797688 41.3591267349797),[0.71202356],69.20298271797688,41.3591267349797,1207251317,0.0004174395474244419,74.00796
1222,272.34100342,POINT (69.20487432289293 41.3591267349797),[0.5927706],69.20487432289293,41.3591267349797,5783488144,0.00011334248221296105,29.100863999999998
1223,279.51449585,POINT (69.20676592780899 41.3591267349797),[0.47243577],69.20676592780899,41.3591267349797,7186200956,0.0008051021266312399,55.332719999999995
1224,279.51449585,POINT (69.20865753272504 41.3591267349797),[0.41799563],69.20865753272504,41.3591267349797,6091388633,0.0003483957904229255,45.18192
1225,174.14620972,POINT (69.2105491376411 41.3591267349797),[0.47254556],69.2105491376411,41.3591267349797,7185885753,0.0010895814227399804,13.870619999999999
1226,229.43263245,POINT (69.21244074255715 41.3591267349797),[0.29599607],69.21244074255715,41.3591267349797,7185885753,0.0008077088026833964,13.870619999999999
1227,229.43263245,POINT (69.2143323474732 41.3591267349797),[0.19222482],69.2143323474732,41.3591267349797,6160522008,0.0002358211452707497,29.66706
1228,269.25973511,POINT (69.21622395238926 41.3591267349797),[0.26654562],69.21622395238926,41.3591267349797,3134581824,0.0013806823274805438,50.32188
1229,222.39263916,POINT (69.21811555730531 41.3591267349797),[0.44913626],69.21811555730531,41.3591267349797,1537962178,0.0004586343262450173,0.0
1230,222.39263916,POINT (69.22000716222136 41.3591267349797),[0.46978092],69.22000716222136,41.3591267349797,6205796266,0.0009787308575011427,33.45678
1231,228.19424438,POINT (69.22189876713742 41.3591267349797),[0.2952188],69.22189876713742,41.3591267349797,6205731587,0.00019421345331415503,0.0
1232,228.19424438,POINT (69.22379037205347 41.3591267349797),[0.],69.22379037205347,41.3591267349797,6205641955,0.0005610164472555895,63.34848
1233,238.63627625,POINT (69.22568197696953 41.3591267349797),[0.15552318],69.22568197696953,41.3591267349797,360828173,0.0001584199261534738,64.14143142857142
1234,241.33566284,POINT (69.22757358188558 41.3591267349797),[0.35004184],69.22757358188558,41.3591267349797,6388776051,0.0006661289490582341,91.82232
1235,241.33566284,POINT (69.22946518680163 41.3591267349797),[0.4128934],69.22946518680163,41.3591267349797,6388776042,0.0002918703871371131,50.09886000000001
1236,239.89846802,POINT (69.23135679171769 41.3591267349797),[0.39683643],69.23135679171769,41.3591267349797,6388776050,0.00026906482666480097,73.38510000000001
1237,219.71977234,POINT (69.23324839663374 41.3591267349797),[0.43262053],69.23324839663374,41.3591267349797,6388776044,0.0008012507071398344,97.19100000000002
1238,219.71977234,POINT (69.23514000154979 41.3591267349797),[0.64267683],69.2351400015498,41.3591267349797,4615656700,0.0001313465236851916,2000000000000031.5
1239,276.13235474,POINT (69.23703160646585 41.3591267349797),[0.7592444],69.23703160646585,41.3591267349797,4615656702,0.00044025311706607844,1000000000000032.6
1240,271.13092041,POINT (69.2389232113819 41.3591267349797),[0.90004796],69.2389232113819,41.3591267349797,1264985326,0.0009080199460405364,0.0
1241,271.13092041,POINT (69.2389232113819 41.35723513006364),[0.],69.2389232113819,41.35723513006364,1264985326,0.0010196282781217616,0.0
1242,271.13092041,POINT (69.24081481629796 41.3591267349797),[0.6182622],69.24081481629796,41.3591267349797,7232028666,0.0016826888099651998,117.16517999999999
1243,282.06256104,POINT (69.24270642121401 41.3591267349797),[0.03953078],69.24270642121401,41.3591267349797,7232028666,0.0005278281863207825,117.16517999999999
1244,282.06256104,POINT (69.24459802613006 41.3591267349797),[0.],69.24459802613006,41.3591267349797,7232028657,0.0006756543491519321,145.58238
1245,279.52862549,POINT (69.24648963104612 41.3591267349797),[0.],69.24648963104612,41.3591267349797,7231985725,0.0018526880511748043,167.98620000000003
1246,279.52862549,POINT (69.24648963104612 41.35723513006364),[0.],69.24648963104612,41.35723513006364,7231985725,0.00016335387289786614,167.98620000000003
1247,282.06256104,POINT (69.24838123596217 41.3591267349797),[0.],69.24838123596217,41.3591267349797,7231985768,0.0007048182740202919,258.41838
1248,282.06256104,POINT (69.25027284087822 41.3591267349797),[0.],69.25027284087822,41.3591267349797,7231985756,0.001316257285009278,261.6771
1249,282.06256104,POINT (69.25216444579428 41.3591267349797),[0.],69.25216444579428,41.3591267349797,7231985756,0.0007696997772367886,261.6771
1250,282.06256104,POINT (69.25594765562639 41.3591267349797),[0.],69.25594765562639,41.3591267349797,5883160282,0.0014359652686579691,263.67911999999995
1251,282.06256104,POINT (69.25783926054244 41.3591267349797),[0.],69.25783926054244,41.3591267349797,5883161499,0.0013945572324023966,170.29008
1252,282.06256104,POINT (69.25973086545849 41.35723513006364),[0.],69.2597308654585,41.35723513006364,5883161499,0.0013602664945941297,170.29008
1253,282.06256104,POINT (69.25973086545849 41.3591267349797),[0.],69.2597308654585,41.3591267349797,1207219919,0.000619220624125112,177.30756
1254,282.06256104,POINT (69.26162247037455 41.3591267349797),[0.],69.26162247037455,41.3591267349797,7232241187,0.0004805892184028704,208.01033999999999
1255,282.06256104,POINT (69.2635140752906 41.3591267349797),[0.],69.2635140752906,41.3591267349797,7232232580,0.0016443409999085275,221.15988
1256,282.06256104,POINT (69.2635140752906 41.35723513006364),[0.],69.2635140752906,41.35723513006364,7232232580,0.002887309371491193,221.15988
1257,282.06256104,POINT (69.26540568020665 41.3591267349797),[0.],69.26540568020665,41.3591267349797,1642713579,0.0013217602524138328,170.3997
1258,282.06256104,POINT (69.26729728512271 41.3591267349797),[0.],69.26729728512271,41.3591267349797,1642713573,0.00010902037121511341,196.22705999999994
1259,282.06256104,POINT (69.26540568020665 41.35723513006364),[0.],69.26540568020665,41.35723513006364,1642713573,0.002716268737126444,196.22705999999994
1260,263.31295776,POINT (69.26918889003876 41.3591267349797),[0.],69.26918889003876,41.3591267349797,1217270287,0.0008492955162342299,194.53524000000002
1261,263.31295776,POINT (69.27108049495482 41.3591267349797),[0.],69.27108049495482,41.3591267349797,1642713565,0.0007466213208314954,173.9748257142857
1262,174.72229004,POINT (69.27297209987087 41.3591267349797),[0.],69.27297209987087,41.3591267349797,6019019768,0.0011068543752915463,121.26092571428572
1263,135.50737,POINT (69.27486370478692 41.3591267349797),[0.],69.27486370478692,41.3591267349797,1566682568,0.00048129690823319734,102.99996
1264,135.50737,POINT (69.27675530970298 41.3591267349797),[0.],69.27675530970298,41.3591267349797,3669153788,0.00027317155892383447,116.13340285714285
1265,281.05596924,POINT (69.27864691461903 41.3591267349797),[0.],69.27864691461903,41.3591267349797,364374368,0.00018531775921817954,69.64356000000001
1266,281.05596924,POINT (69.28053851953509 41.3591267349797),[0.],69.28053851953509,41.3591267349797,5211881190,0.00036005308755846833,0.0
1267,282.06256104,POINT (69.28243012445114 41.3591267349797),[0.],69.28243012445114,41.3591267349797,4743552032,0.0014867803444460303,84.50136
1268,234.21286011,POINT (69.28432172936719 41.3591267349797),[0.],69.28432172936719,41.3591267349797,4743552080,0.0005884899705500611,68.21046
1269,234.21286011,POINT (69.28621333428325 41.3591267349797),[0.],69.28621333428325,41.3591267349797,4743552075,0.0003586672413382952,31.962960000000002
1270,245.96516418,POINT (69.2881049391993 41.3591267349797),[0.],69.2881049391993,41.3591267349797,4683773147,5.521039170741949e-05,61.87554
1271,282.06256104,POINT (69.28999654411535 41.3591267349797),[0.],69.28999654411535,41.3591267349797,364373427,0.0005676604449397579,101.94803999999999
1272,282.06256104,POINT (69.29188814903141 41.3591267349797),[0.],69.29188814903141,41.3591267349797,364370899,0.00043285357219256495,107.45136000000001
1273,282.06256104,POINT (69.29377975394746 41.3591267349797),[0.],69.29377975394746,41.3591267349797,4708297399,0.0006824144577062275,94.3965
1274,282.06256104,POINT (69.29567135886352 41.3591267349797),[0.],69.29567135886352,41.3591267349797,364369872,0.0008585838554298124,69.50736
1275,282.06256104,POINT (69.29756296377957 41.3591267349797),[0.],69.29756296377957,41.3591267349797,364369975,0.0010311663038887193,95.5494
1276,255.09637451,POINT (69.29945456869562 41.3591267349797),[0.],69.29945456869562,41.3591267349797,1217256602,0.0006945248756013054,112.55056714285715
1277,255.09637451,POINT (69.30134617361168 41.3591267349797),[0.],69.30134617361168,41.3591267349797,1217256585,0.00040413884242927604,78.86878714285714
1278,90.60580444,POINT (69.30323777852773 41.3591267349797),[0.],69.30323777852773,41.3591267349797,6018189633,0.000756075546127623,0.0
1279,195.140625,POINT (69.30512938344378 41.3591267349797),[0.],69.30512938344378,41.3591267349797,5698741923,0.00012422895968979372,0.0
1280,195.140625,POINT (69.30702098835984 41.3591267349797),[0.],69.30702098835984,41.3591267349797,4666542589,0.0006851641488109242,34.82298
1281,30.24067497,POINT (69.30891259327589 41.3591267349797),[0.],69.30891259327589,41.3591267349797,6019208276,0.0013180829318541992,154.32192
1282,131.10754395,POINT (69.31080419819195 41.3591267349797),[0.],69.31080419819195,41.3591267349797,6019208277,0.00023883430720946175,163.05732
1283,131.10754395,POINT (69.312695803108 41.3591267349797),[0.],69.312695803108,41.3591267349797,1642903691,0.0006979937513268005,190.98672
1284,212.45678711,POINT (69.31458740802405 41.3591267349797),[0.],69.31458740802405,41.3591267349797,6991430277,0.00022133323088693494,150.15912
1285,186.91221619,POINT (69.31647901294011 41.3591267349797),[0.],69.3164790129401,41.3591267349797,2009111653,0.0004033572054148657,144.99540000000002
1286,186.91221619,POINT (69.31837061785616 41.3591267349797),[0.],69.31837061785616,41.3591267349797,2009111654,0.0005742253371249719,190.79334
1287,77.75551605,POINT (69.32026222277221 41.3591267349797),[0.],69.32026222277221,41.3591267349797,1217263717,0.0008557856975214168,194.40918000000002
1288,77.75551605,POINT (69.32026222277221 41.35723513006364),[0.],69.32026222277221,41.35723513006364,1217263717,0.0020477124989080908,194.40918000000002
1289,77.75551605,POINT (69.32215382768827 41.3591267349797),[0.],69.32215382768827,41.3591267349797,1217263729,0.002028806179997162,246.54582000000002
1290,270.91619873,POINT (69.32593703752038 41.3591267349797),[0.],69.32593703752038,41.3591267349797,1217432266,0.0004366413044369753,53.8767
