,38,69,70,36,5,25,35,54,37,65,31,39,68,43,58,55,45,66,12,76,20,42,59,33,83,40,4,17,7,53,16,1,71,86,30,14,9,85,28,57,26,10,62,84,82,34,32,18,27,74,29,56,48,87,2,75,88,15,21,3,11,46,77,78,52,72,61,8,67,60,63,6,50,51,47,41,73,22,49,79,80,81,89,94,92,90,91,93,18b,68b
38,0.17117,100000.17117,100012.02117,100168.99617,100130.18117,100115.64117,100118.92117,100115.01117,100121.45117,100133.51117,100160.77617,100129.44116999999,100143.46117,100169.40117099999,100173.421171,100205.18117099999,100238.98117099999,100243.361171,100257.711171,100277.59117100001,200302.59117099998,200187.21116999997,300187.21116999997,200316.02617099998,100277.476171,100030.71117,100043.46117,100054.20117,100072.56117,100105.37117,100129.50117,100144.60117000001,100151.35117000001,100159.28117,100172.20117,100182.81117,100196.36117,100223.04117,100251.22116999999,100257.22116999999,100265.21117,100183.73117000001,100251.45117000001,100298.21617000001,100313.25617000001,100400.37117000001,100367.521171,100318.101171,100258.22117,100210.64117,100206.81117,100188.26117,100158.78117,100140.48117,100124.65117,100343.401171,100357.011171,100359.761171,100044.26617,100079.57117,100093.68117,100098.54117,100106.70117,100122.56117,100333.286171,100375.401171,100482.20117000001,100190.171171,100223.62117000001,100089.78117,100283.751171,100104.51117,100109.53117,100290.45117000001,100457.381171,100414.391171,100361.95117100001,100137.65117,100195.34117,300328.76117099996,400328.76117099996,400402.591171,300187.21116999997,400214.71116999997,500242.21116999997,500337.10117,300352.591171,300352.591171,100298.61117,100156.54117099999
69,100000.17117,0.17117,100206.00117,168.99616999999998,130.18116999999998,115.64117,118.92117,115.01117,121.45117,133.51117,160.77616999999998,129.44117,143.46117,169.401171,173.42117100000002,205.181171,238.981171,243.36117099999998,257.71117100000004,277.59117100000003,100302.59117100001,100187.21117,200187.21116999997,100316.026171,277.476171,30.71117,43.461169999999996,54.20117,72.56117,105.37117,129.50117,144.60117,151.35117,159.28117,172.20117,182.81116999999998,196.36117,223.04117,251.22117,257.22117000000003,265.21117000000004,183.73117,251.45117,298.21617000000003,313.25617,400.37117,367.52117100000004,318.101171,258.22117000000003,210.64117000000002,206.81117,188.26117,158.78117,140.48117,124.65117000000001,343.40117100000003,357.01117100000005,359.76117100000005,44.266169999999995,79.57117000000001,93.68117000000001,98.54117000000001,106.70117,122.56117,333.286171,375.40117100000003,482.20117,190.17117100000002,223.62116999999998,89.78117,283.751171,104.51117,109.53117,290.45117,457.38117100000005,414.39117100000004,361.951171,137.65116999999998,195.34116999999998,200328.761171,300328.76117099996,300402.591171,200187.21116999997,300214.71116999997,400242.21116999997,400337.10117,200352.59117099998,200352.59117099998,298.61117,156.54117100000002
70,100012.02117,100206.00117,0.17117,100037.17617,100075.99117000001,100090.53117,100105.81117,100109.72117,100116.16117,100128.22117,100155.48617,100124.15117,100138.17117,100164.111171,100168.131171,100199.891171,100233.691171,100238.071171,100252.42117100001,100272.30117100001,200297.301171,200181.92117,300181.92117,200310.736171,100272.18617100001,100175.46117000001,100162.71117000001,100151.97117,100133.61117,100166.42117,100190.55117,100205.65117000001,100212.40117000001,100220.33117,100233.25117,100243.86117,100257.41117,100284.09117,100278.151171,100272.151171,100264.161171,100244.78117000002,100312.50117000002,100359.26617000002,100374.30617000001,100461.42117000002,100428.571171,100379.151171,100319.27117,100271.69117,100267.86117,100249.31117,100219.83117,100201.53117,100185.70117,100404.45117100001,100418.06117100001,100420.81117100001,100213.14617,100229.59117,100215.48117,100210.62117,100202.46117,100186.60117,100327.996171,100370.11117100001,100495.11117100001,100184.881171,100225.911171,100116.39117,100278.461171,100101.66117,100096.64117,100351.50117000002,100518.431171,100475.441171,100423.00117100001,100132.36117,100063.52117,300323.471171,400323.471171,400397.301171,300181.92117,400209.42117,500236.92117,500331.81117,300347.301171,300347.301171,100359.66117,100151.251171
36,100168.99617,168.99616999999998,100037.17617,0.17117,38.986169999999994,53.52616999999999,68.80617,72.71616999999999,79.15616999999999,91.21616999999999,118.48116999999999,87.14617,101.16617,127.10617099999999,131.12617099999997,162.88617099999996,196.68617099999997,201.06617099999997,215.41617099999996,235.29617099999996,100260.296171,100144.91617,200144.91616999998,100273.731171,235.18117099999998,138.45617,125.70617,114.96617,96.60617,129.41617,153.54617,168.64616999999998,175.39616999999998,183.32617,196.24616999999998,206.85617,220.40617,247.08617,241.14617099999998,235.14617099999998,227.15617099999997,207.77616999999998,275.49617,322.26117,337.30117,424.41617,391.56617100000005,342.14617100000004,282.26617000000005,234.68617000000003,230.85617000000002,212.30617,182.82617000000002,164.52617,148.69617,367.44617100000005,381.05617100000006,383.80617100000006,176.14117,192.58617,178.47617000000002,173.61617,165.45617000000001,149.59617,290.991171,333.106171,458.106171,147.87617099999997,188.90617099999997,79.38617,241.45617099999998,64.65617,59.63616999999999,314.49617,481.42617100000007,438.43617100000006,385.99617100000006,95.35616999999999,26.516170000000002,200286.46617099998,300286.466171,300360.296171,200144.91616999998,300172.41617,400199.91617,400294.80617,200310.296171,200310.296171,322.65617000000003,114.24617099999999
5,100130.18117,130.18116999999998,100075.99117000001,38.986169999999994,0.17117,14.711170000000001,29.99117,33.90117,40.34117,52.40117,79.66617000000001,48.33117,62.35117,88.291171,92.311171,124.071171,157.87117099999998,162.25117099999997,176.60117099999997,196.48117099999996,100221.481171,100106.10117,200106.10116999998,100234.916171,196.36617099999998,99.64117,86.89117,76.15117000000001,57.79117,90.60117000000001,114.73117,129.83117,136.58117,144.51117,157.43116999999998,168.04117,181.59117,208.27117,202.33117099999998,196.33117099999998,188.34117099999997,168.96116999999998,236.68116999999998,283.44617,298.48617,385.60117,352.75117100000006,303.33117100000004,243.45117000000002,195.87117,192.04117,173.49116999999998,144.01117,125.71117000000001,109.88117000000001,328.63117100000005,342.24117100000007,344.99117100000007,137.32617,153.77117,139.66117000000003,134.80117,126.64117000000002,110.78117000000002,252.17617099999998,294.291171,419.291171,109.061171,150.091171,40.57117,202.64117099999999,25.84117,20.821170000000002,275.68117,442.61117100000007,399.62117100000006,347.181171,56.54117,65.33117,200247.65117099998,300247.651171,300321.481171,200106.10116999998,300133.60117,400161.10117,400255.99117,200271.481171,200271.481171,283.84117000000003,75.431171
25,100115.64117,115.64117,100090.53117,53.52616999999999,14.711170000000001,0.17117,15.45117,19.361169999999998,25.80117,37.861169999999994,65.12617,33.791169999999994,47.81117,73.751171,77.771171,109.53117099999999,143.33117099999996,147.71117099999995,162.06117099999994,181.94117099999994,100206.941171,100091.56117,200091.56117,100220.37617100001,181.82617099999996,85.10117,72.35117,61.611169999999994,43.251169999999995,76.06117,100.19117,115.29117,122.04117,129.97116999999997,142.89116999999996,153.50116999999997,167.05116999999998,193.73117,187.79117099999996,181.79117099999996,173.80117099999995,154.42117,222.14117,268.90617000000003,283.94617,371.06117,338.21117100000004,288.791171,228.91117,181.33117000000001,177.50117,158.95117,129.47117,111.17117,95.34117,314.09117100000003,327.70117100000004,330.45117100000004,122.78617,139.23117,125.12116999999999,120.26116999999999,112.10117,96.24117,237.63617099999996,279.751171,404.751171,94.521171,135.55117099999998,26.03117,188.10117099999997,11.301169999999999,6.28117,261.14117000000005,428.07117100000005,385.08117100000004,332.64117100000004,42.001169999999995,79.87117,200233.111171,300233.111171,300306.941171,200091.56117,300119.06117,400146.56117,400241.45117,200256.94117099998,200256.94117099998,269.30117,60.89117099999999
35,100118.92117,118.92117,100105.81117,68.80617,29.99117,15.45117,0.17117,4.08117,10.521170000000001,22.581170000000004,49.846169999999994,18.51117,32.531169999999996,58.47117099999999,62.49117099999999,94.25117099999999,128.05117099999998,132.43117099999998,146.78117099999997,166.66117099999997,100191.661171,100076.28117,200076.28116999997,100205.096171,166.546171,88.38117,75.63117,64.89117,46.531169999999996,79.34117,103.47117,118.57117,125.32117,133.25116999999997,146.17116999999996,156.78116999999995,170.33116999999996,197.01116999999996,172.51117099999996,166.51117099999996,158.52117099999995,157.70116999999996,225.42116999999996,272.18617,287.22616999999997,374.34117,341.49117100000007,292.07117100000005,232.19117000000003,184.61117000000002,180.78117,162.23117,132.75117,114.45117,98.62117,317.37117100000006,330.9811710000001,333.7311710000001,126.06617,142.51116999999996,128.40116999999998,123.54117,115.38117,99.52117,222.35617099999996,264.47117099999997,389.47117099999997,79.241171,120.271171,29.31117,172.82117099999996,26.58117,21.56117,264.42117,431.3511710000001,388.36117100000007,335.921171,26.72117,95.15117,200217.83117099997,300217.83117099997,300291.661171,200076.28116999997,300103.78117,400131.28117,400226.17117,200241.66117099999,200241.66117099999,272.58117000000004,45.61117099999999
54,100115.01117,115.01117,100109.72117,72.71616999999999,33.90116999999999,19.361169999999998,4.08117,0.17117,6.61117,18.67117,45.93617,14.60117,28.62117,54.561170999999995,58.58117099999999,90.34117099999999,124.14117099999999,128.52117099999998,142.87117099999998,162.75117099999997,100187.751171,100072.37117,200072.37117,100201.18617100001,162.636171,84.47117,71.72117,60.98117,42.62117,75.43117000000001,99.56117,114.66117,121.41117,129.34116999999998,142.26116999999996,152.87116999999998,166.42117,193.10117,168.601171,162.601171,154.61117099999998,153.79117,221.51117,268.27617000000004,283.31617,370.43117,337.58117100000004,288.161171,228.28117,180.70117000000002,176.87117,158.32117,128.84117,110.54117000000001,94.71117000000001,313.46117100000004,327.07117100000005,329.82117100000005,122.15617,138.60117,124.49117,119.63117,111.47117,95.61117,218.44617099999996,260.561171,385.561171,75.331171,116.361171,25.40117,168.91117099999997,30.491169999999997,25.471169999999997,260.51117000000005,427.44117100000005,384.45117100000004,332.01117100000005,22.81117,99.06116999999999,200213.921171,300213.921171,300287.75117099995,200072.37117,300099.87117,400127.37117,400222.26117,200237.75117099998,200237.75117099998,268.67117,41.701170999999995
37,100121.45117,121.45117,100116.16117,79.15617,40.34117,25.801170000000003,10.521170000000001,6.61117,0.17117,12.23117,39.49616999999999,11.70117,25.721169999999997,51.66117099999999,55.681170999999985,87.44117099999998,121.24117099999998,125.62117099999998,139.97117099999997,159.85117099999997,100184.851171,100065.93117,200065.93117,100198.286171,159.73617099999996,90.91117,78.16117,67.42117,49.06117,81.87117,106.00117,121.10117,127.85117,135.78116999999997,148.70116999999996,159.31116999999998,172.86117,193.88117099999997,165.70117099999996,159.70117099999996,151.71117099999995,153.351171,221.071171,267.83617100000004,282.876171,369.991171,344.02117100000004,294.601171,234.72117,187.14117000000002,183.31117,164.76117,135.28117,116.98117,101.15117000000001,319.90117100000003,333.51117100000005,336.26117100000005,128.59617,145.04117,130.93116999999998,126.07117,117.91117,102.05117,215.54617099999996,257.66117099999997,382.66117099999997,72.43117099999999,113.461171,31.84117,166.01117099999996,36.93117,31.911170000000002,260.071171,433.88117100000005,390.89117100000004,338.451171,16.37117,105.50117,200211.02117099997,300211.021171,300284.851171,200065.93117,300093.43117,400120.93117,400215.82117,200234.851171,200234.851171,275.11117,38.80117099999999
