,Industrial Park,Region,Location,Lat,Lon,Zone,Public/Private,Operational,BUFFER_KM,viirs_201204,viirs_201205,viirs_201206,viirs_201207,viirs_201208,viirs_201210,viirs_201211,viirs_201212,viirs_201301,viirs_201302,viirs_201303,viirs_201304,viirs_201305,viirs_201306,viirs_201307,viirs_201308,viirs_201309,viirs_201310,viirs_201311,viirs_201312,viirs_201402,viirs_201403,viirs_201404,viirs_201405,viirs_201406,viirs_201407,viirs_201408,viirs_201409,viirs_201410,viirs_201411,viirs_201412,viirs_201501,viirs_201502,viirs_201503,viirs_201504,viirs_201505,viirs_201506,viirs_201507,viirs_201508,viirs_201509,viirs_201510,viirs_201511,viirs_201512,viirs_201601,viirs_201602,viirs_201603,viirs_201604,viirs_201605,viirs_201606,viirs_201607,viirs_201608,viirs_201609,viirs_201610,viirs_201611,viirs_201612,viirs_201701,viirs_201702,viirs_201703,viirs_201704,viirs_201705,viirs_201706,viirs_201707,viirs_201708,viirs_201709,viirs_201710,viirs_201711,viirs_201712,viirs_201801,viirs_201802,viirs_201803,viirs_201804,viirs_201805,viirs_201807,viirs_201808,viirs_201809,viirs_201810,viirs_201811,viirs_201812,viirs_201901,viirs_201902,viirs_201903,viirs_201904,viirs_201905,viirs_201906,viirs_201907,viirs_201908,viirs_201911,viirs_201912
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,5,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,10,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,15,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,20,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,25,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,30,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,35,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,40,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,45,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
0,Adama IP,Oromia,"8.513708, 39.305190",8.513708,39.30519,East Shewa Zone,Public,Yes,50,504.8000183105469,453.1800231933594,380.17999267578125,331.16314697265625,402.0248107910156,498.8974609375,560.212158203125,734.01806640625,644.7807006835938,800.52880859375,773.9384155273438,700.5906982421875,681.3663940429688,599.4039916992188,413.6815490722656,533.218994140625,626.2032470703125,646.176025390625,633.9561157226562,630.2056884765625,649.9727783203125,679.0216064453125,753.2105102539062,541.2100219726562,583.358642578125,628.9259033203125,598.2476196289062,583.5317993164062,662.4637451171875,629.8905639648438,704.5120849609375,805.5219116210938,827.0108032226562,746.6812744140625,700.6363525390625,593.9627075195312,604.072021484375,532.0740966796875,463.0244140625,510.2225646972656,655.9365844726562,581.951904296875,655.7037353515625,560.7283935546875,629.1490478515625,550.65869140625,463.9564208984375,499.6394958496094,526.5106201171875,455.0613098144531,421.08404541015625,502.795654296875,485.6326904296875,466.5201110839844,518.0255126953125,615.4552001953125,617.9508056640625,683.9661865234375,690.1614990234375,544.5699462890625,509.1199951171875,463.969970703125,470.9000244140625,434.2599792480469,587.0599975585938,611.6500244140625,691.1799926757812,681.2699584960938,640.7200317382812,708.6300048828125,628.3600463867188,762.7099609375,614.3500366210938,621.9400024414062,661.0900268554688,655.199951171875,723.239990234375,837.5399780273438,968.739990234375,1045.1900634765625,910.3200073242188,878.489990234375,1042.0999755859375,965.5099487304688,794.030029296875,876.8600463867188,975.8699951171875,1000.6300048828125
9,Bahir Dar IP,Amhara,"11.558274, 37.335272",11.558274,37.335271999999996,Bahir Dar Special Zone,Public,Yes,5,8040.83984375,4035.650146484375,3349.760009765625,5634.5380859375,8316.2548828125,6833.486328125,4764.49072265625,5213.45947265625,4245.75244140625,9709.71875,11359.8466796875,7910.91650390625,7157.44921875,6389.29345703125,3655.974609375,7027.734375,7946.794921875,8441.7265625,5775.4921875,5054.71044921875,5898.10986328125,6856.78076171875,12104.5185546875,4963.92041015625,4924.1875,5137.0048828125,8908.296875,8126.6484375,5827.96630859375,6004.3779296875,5542.08740234375,8230.490234375,14416.9462890625,9250.8857421875,6502.8173828125,7554.98046875,7674.39111328125,5146.50732421875,6642.12646484375,6286.79052734375,10625.76953125,7475.78125,6349.48876953125,4571.45849609375,5518.546875,5165.716796875,5310.64013671875,7611.0556640625,6550.6015625,5540.77294921875,4159.08642578125,7700.8310546875,6396.38671875,5125.27197265625,5165.64501953125,7475.90185546875,10419.4296875,16560.81640625,17624.703125,14040.943359375,10608.888671875,10295.0,10237.060546875,14339.5703125,16302.2197265625,12253.7802734375,11258.240234375,9792.91015625,8509.8603515625,15139.2109375,12886.099609375,16108.71875,14406.0595703125,12763.6708984375,11991.6611328125,15375.009765625,12924.5908203125,10992.41015625,6296.08056640625,12333.220703125,10745.1103515625,12800.060546875,12154.62109375,11054.7001953125,9356.7705078125,10424.9501953125,13952.6689453125,10775.2001953125
9,Bahir Dar IP,Amhara,"11.558274, 37.335272",11.558274,37.335271999999996,Bahir Dar Special Zone,Public,Yes,10,8040.83984375,4035.650146484375,3349.760009765625,5634.5380859375,8316.2548828125,6833.486328125,4764.49072265625,5213.45947265625,4245.75244140625,9709.71875,11359.8466796875,7910.91650390625,7157.44921875,6389.29345703125,3655.974609375,7027.734375,7946.794921875,8441.7265625,5775.4921875,5054.71044921875,5898.10986328125,6856.78076171875,12104.5185546875,4963.92041015625,4924.1875,5137.0048828125,8908.296875,8126.6484375,5827.96630859375,6004.3779296875,5542.08740234375,8230.490234375,14416.9462890625,9250.8857421875,6502.8173828125,7554.98046875,7674.39111328125,5146.50732421875,6642.12646484375,6286.79052734375,10625.76953125,7475.78125,6349.48876953125,4571.45849609375,5518.546875,5165.716796875,5310.64013671875,7611.0556640625,6550.6015625,5540.77294921875,4159.08642578125,7700.8310546875,6396.38671875,5125.27197265625,5165.64501953125,7475.90185546875,10419.4296875,16560.81640625,17624.703125,14040.943359375,10608.888671875,10295.0,10237.060546875,14339.5703125,16302.2197265625,12253.7802734375,11258.240234375,9792.91015625,8509.8603515625,15139.2109375,12886.099609375,16108.71875,14406.0595703125,12763.6708984375,11991.6611328125,15375.009765625,12924.5908203125,10992.41015625,6296.08056640625,12333.220703125,10745.1103515625,12800.060546875,12154.62109375,11054.7001953125,9356.7705078125,10424.9501953125,13952.6689453125,10775.2001953125
