,NAME,GEOM,GEOM2
0,Hakra Right Disty,"LINESTRING (311859.2516999999 3236462.93, 311601.3918000003 3236307.5076, 311351.6392999999 3236099.3487, 310945.2314999998 3235850.3782, 310882.9888000004 3235813.764799999, 310764.2016000003 3235761.514, 310408.0058000004 3235735.5143, 309464.2167999996 3235626.3156, 309439.4955000002 3235621.073000001, 309414.9456000002 3235615.0787, 309390.5900999997 3235608.338099999, 309366.4515000004 3235600.8576, 309342.5524000004 3235592.644200001, 309318.9150999999 3235583.705399999, 309295.5614 3235574.0496, 309272.5131999999 3235563.685799999, 309249.7918999996 3235552.6237, 309227.4187000003 3235540.873500001, 309205.4144000001 3235528.4462, 309183.7994999997 3235515.3533, 309162.5939999996 3235501.607100001, 309141.8179000001 3235487.2204, 309121.4903999995 3235472.2064, 309101.6303000003 3235456.579299999, 309082.2562999995 3235440.353499999, 309063.3864000002 3235423.544199999, 309045.0379999997 3235406.166999999, 309027.2284000004 3235388.2381, 309009.9741000002 3235369.7743, 308993.2911 3235350.7925, 308977.1950000003 3235331.310699999, 308961.7006999999 3235311.346799999, 308946.8228000002 3235290.919500001, 308935.9672999997 3235261.735200001, 308924.3990000002 3235232.8259, 308912.125 3235204.2092, 308899.1525999997 3235175.9022, 308885.4896 3235147.9221, 308871.1442 3235120.285499999, 308856.1251999997 3235093.009199999, 308840.4413999999 3235066.1096, 308824.1025 3235039.6028, 308807.1180999996 3235013.504899999, 308789.4985999996 3234987.831599999, 308771.2545999996 3234962.598200001, 308752.3969000001 3234937.8201, 308732.9369999999 3234913.512, 308712.8865999999 3234889.6887, 308692.2577999998 3234866.364499999, 308671.0629000003 3234843.553400001, 308649.3147999998 3234821.269200001, 308627.0264999997 3234799.5252, 308603.8280999996 3234784.4365, 308580.2441999996 3234769.957699999, 308556.2909000004 3234756.0985, 308531.9845000003 3234742.8685, 308507.3414000003 3234730.2766, 308482.3784999996 3234718.3313, 308457.1127000004 3234707.0408, 308431.5612000003 3234696.412699999, 308405.7412999999 3234686.454299999, 308379.6705999998 3234677.1724, 308353.3668 3234668.5732, 308326.8477999996 3234660.662599999, 308300.1316 3234653.445900001, 308273.2363 3234646.928200001, 308246.1803000001 3234641.113700001, 308218.9819 3234636.0065, 308191.6595999999 3234631.609999999, 308164.2319999998 3234627.927200001, 306523.6511000004 3234383.530099999, 305087.3123000003 3234181.454700001, 302771.6059999997 3233326.353499999, 301726.9960000003 3232956.5801, 301698.0461999997 3232951.277100001, 301668.9647000004 3232946.7512, 301639.7724000001 3232943.0057, 301610.4903999995 3232940.043400001, 301581.1394999996 3232937.8662, 301551.7407999998 3232936.4759, 301522.3153999997 3232935.873400001, 301492.8843999999 3232936.0591, 301463.4689999996 3232937.0328, 301434.0902000004 3232938.794, 301404.7691000002 3232941.3413, 301375.5267000003 3232944.672800001, 301346.3841000004 3232948.7863, 301317.3619999997 3232953.6788, 301288.4813999999 3232959.3467, 301259.7629000004 3232965.786, 301231.2271999996 3232972.992000001, 301202.8946000002 3232980.9597, 301174.7856000001 3232989.6832, 301146.9203000003 3232999.156300001, 301119.3186999997 3233009.372300001, 301092.0005999999 3233020.323799999, 301064.9855000004 3233032.002900001, 301038.2928999998 3233044.4013, 300880.0263999999 3233163.3673, 300488.2549000001 3233529.7289, 300470.7653000001 3233548.2513, 300452.7383000003 3233566.2511, 300434.1893999996 3233583.7127, 300415.1348000001 3233600.620999999, 300395.591 3233616.961300001, 300375.5747999996 3233632.7194, 300355.1036 3233647.8818, 300334.1952 3233662.4353, 300312.8676000005 3233676.3672, 300291.1392999999 3233689.6656, 300269.0290999999 3233702.319, 300246.5562000005 3233714.316199999, 300223.7400000002 3233725.6471, 300200.6003 3233736.3017, 300177.1571000004 3233746.2708, 300153.4307000004 3233755.5459, 300129.4417000003 3233764.118799999, 300105.2109000003 3233771.982100001, 300080.7592000002 3233779.1291, 300056.1076999996 3233785.5535, 300031.2779000001 3233791.2498, 300006.2912999997 3233796.213099999, 299981.1694 3233800.438999999, 299668.1255000001 3233842.544399999, 299247.0723000001 3233879.1577, 297608.6441000002 3234065.9005, 296896.8301999997 3234158.343800001, 296425.3689999999 3234144.477299999, 295611.8673999999 3234079.767000001, 292280.1677000001 3233911.8046, 292050.7242000001 3233906.922800001, 291904.8885000004 3233917.9911, 291775.4677999998 3233954.9684, 291641.4249 3234024.301000001, 291373.3391000004 3234158.343800001, 290673.3165999996 3234534.005999999, 289418.1619999995 3235207.575999999, 288248.7533999998 3235850.057399999, 288128.5769999996 3235882.412599999, 287721.8262 3235919.389900001, 286158.4205 3235947.5052, 285001.4396000002 3235979.2367, 283349.2549999999 3236030.322000001, 281726.8739999998 3236071.921499999)","POLYGON ((287903.5132095182 3234898.74920072, 287667.4964389824 3234920.205244395, 286140.4400392426 3234947.666861552, 286131.0046864505 3234947.881084061, 284974.0237864507 3234979.612584061, 284970.5345196754 3234979.714376082, 283320.9859667594 3235030.718169902, 281701.2414071026 3235072.250068887, 281603.3799000968 3235079.576193521, 281506.7077087818 3235096.459145927, 281412.1558392062 3235122.736334045, 281320.6348775617 3235158.154694189, 281233.0262207391 3235202.373128188, 281150.1735879954 3235254.965788351, 281072.8748954759 3235315.426178611, 281001.8745718451 3235383.172032359, 280937.8563890326 3235457.550919988, 280881.4368771345 3235537.846532152, 280833.1593868926 3235623.285578211, 280793.4888569289 3235713.045233447, 280762.8073361333 3235806.261063311, 280741.4103043232 3235902.035348406, 280729.5038266117 3235999.445730009, 280727.2025688879 3236097.554092897, 280734.5286935217 3236195.415599902, 280751.411645928 3236292.087791217, 280777.6888340461 3236386.639660793, 280813.1071941896 3236478.160622437, 280857.3256281888 3236565.76927926, 280909.9182883521 3236648.621912003, 280970.3786786119 3236725.920604523, 281038.1245323591 3236796.920928154, 281112.5034199885 3236860.939110966, 281192.7990321525 3236917.358622865, 281278.2380782119 3236965.636113107, 281367.9977334475 3237005.30664307, 281461.2135633117 3237035.988163866, 281556.987848406 3237057.385195676, 281654.3982300094 3237069.291673387, 281752.5065928971 3237071.592931111, 283374.8875928971 3237029.993431113, 283380.1600803247 3237029.844323919, 285030.6001358469 3236978.812964972, 286181.1191426057 3236947.258689648, 287739.8066607574 3236919.228238449, 287812.3618356666 3236915.283116503, 288219.1126356662 3236878.305816501, 288304.4842502148 3236866.819344857, 288388.5505887083 3236848.028327488, 288508.7269887085 3236815.673127488, 288622.17190993 3236777.720386456, 288730.2731522648 3236726.492639009, 289895.3620546894 3236086.384511573, 291146.17377316 3235415.145088787, 291833.4703026956 3235046.312192222, 292088.6382285926 3234918.728324454, 292100.8481613882 3234912.518465994, 292108.8383599945 3234908.38560074, 292244.3494345247 3234911.268828915, 295547.0315618129 3235077.768353628, 296346.0740849625 3235141.328500756, 296395.9699608558 3235144.04505483, 296867.4311608556 3235157.911554832, 296946.6814921094 3235157.10045138, 297025.6186937935 3235150.015884849, 297729.667573683 3235058.581028324, 299347.0267678514 3234874.239606146, 299754.7550653176 3234838.784992634, 299801.4282872893 3234833.61975884, 300114.4721872893 3234791.51435884, 300147.0545631596 3234786.584076873, 300172.1764631593 3234782.358176874, 300201.1231916508 3234777.049750006, 300226.1097916512 3234772.086450007, 300254.8829529155 3234765.929634772, 300279.712752915 3234760.233334772, 300308.2934103764 3234753.232355552, 300332.944910377 3234746.807955552, 300361.3110027008 3234738.96798544, 300385.7627027009 3234731.82098544, 300413.8811863694 3234723.151198696, 300438.1119863694 3234715.287898695, 300465.9660852823 3234705.793551764, 300489.9550852824 3234697.220651765, 300517.5187669385 3234686.910425582, 300541.2451669386 3234677.635325582, 300568.4885804516 3234666.520588051, 300591.9317804513 3234656.551488051, 300618.8408192133 3234644.63801882, 300641.9805192135 3234633.98341882, 300668.5276013907 3234621.283181034, 300691.343801391 3234609.952281033, 300717.5005400387 3234596.479126326, 300739.9734400382 3234584.481926327, 300765.7301775081 3234570.240678265, 300787.8403775081 3234557.587278265, 300813.1606490448 3234542.59801886, 300834.8889490454 3234529.29961886, 300859.7575283435 3234513.571718787, 300881.085128343 3234499.639818787, 300905.4852073676 3234483.183572908, 300926.3936073677 3234468.630072908, 300950.2943503187 3234451.466251526, 300970.7655503182 3234436.303851526, 300994.1505457053 3234418.444572579, 301014.1667457057 3234402.68647258, 301037.0209189475 3234384.142933696, 301056.5647189476 3234367.802633694, 301078.8597950836 3234348.597691415, 301097.914395083 3234331.689391416, 301119.6334391602 3234311.838011453, 301138.182339161 3234294.376411453, 301159.3110187925 3234273.891540519, 301177.3380187923 3234255.891740519, 301192.7185271168 3234240.075755828, 301512.1737765113 3233941.340048159, 302431.5444146103 3234266.780936826, 304740.9128414317 3235119.541804221, 304843.0582728839 3235151.165981897, 304947.9964506039 3235171.702696266, 306380.3188684919 3235373.213040149, 308000.0004476565 3235614.496771341, 308000.530888736 3235615.733489057, 308002.9831661285 3235621.861755338, 308009.5613365102 3235639.546735106, 308045.1760658839 3235723.392813464, 308088.2731772261 3235803.649980112, 308138.4950259775 3235879.652215028, 308153.3729259772 3235900.079515027, 308171.7126684791 3235924.469063544, 308187.2069684794 3235944.432963544, 308206.2806423179 3235968.249514266, 308222.3767423176 3235987.731314267, 308242.1659213571 3236010.952303388, 308258.8489213572 3236029.934103387, 308279.3417716085 3236052.54541883, 308296.5960716086 3236071.00921883, 308317.7651524979 3236092.980535534, 308335.5747524973 3236110.909435534, 308357.4079485179 3236132.228231783, 308375.7563485184 3236149.605431783, 308398.2259247801 3236170.244636724, 308417.0958247794 3236187.053936724, 308440.1868837035 3236207.00000567, 308459.5608837042 3236223.22580567, 308483.2526388266 3236242.46037762, 308503.1127388258 3236258.08747762, 308527.3725238534 3236276.584389034, 308547.700023854 3236291.598389035, 308572.5210896076 3236309.352470702, 308593.2971896071 3236323.739170703, 308618.6457583859 3236340.725870167, 308639.851258386 3236354.472070166, 308665.7015236849 3236370.674577028, 308687.3164236853 3236383.767477029, 308713.6544642821 3236399.177022713, 308735.6587642822 3236411.604322714, 308762.452347319 3236426.201852011, 308784.8255473184 3236437.952052011, 308812.0543912416 3236451.726515826, 308834.7756912419 3236462.788615825, 308862.4081771292 3236475.724105234, 308885.4563771293 3236486.087905235, 308913.4731526598 3236498.175441671, 308936.8268526597 3236507.831241671, 308965.1975814198 3236519.057695688, 308988.8348814204 3236527.996495689, 309017.54042482 3236538.354100546, 309041.4395248201 3236546.567500545, 309070.4417564683 3236556.042520177, 309094.5803564676 3236563.523020177, 309123.8580302822 3236572.108821169, 309148.2135302827 3236578.84942117, 309177.7459297402 3236586.539618632, 309202.2958297402 3236592.533918632, 309232.0409781226 3236599.31766334, 309256.762278122 3236604.56026334, 309349.2811171702 3236619.688535414, 310293.070117171 3236728.887235414, 310335.2067575521 3236732.860929522, 310489.8752619926 3236744.150604231, 310767.2537558375 3236914.076137899, 310961.1496488695 3237075.680749697, 311021.4783044725 3237122.185657704, 311085.1717649848 3237163.963597381, 311343.0316649844 3237319.38599738, 311429.4647732317 3237365.860339272, 311520.036964529 3237403.638968406, 311613.8759791627 3237432.358055929, 311710.078096124 3237451.741021331, 311807.7168364372 3237461.601196059, 311905.8518856583 3237461.843621239, 312003.5381496174 3237452.465962185, 312099.8348561916 3237433.558530879, 312193.8146154555 3237405.303416222, 312284.5723509529 3237367.972730413, 312371.2340160777 3237321.925988363, 312452.9650116207 3237267.60664537, 312528.9782234161 3237205.537826401, 312598.5416026812 3237136.317288114, 312660.9852160465 3237060.611662131, 312715.7076973802 3236979.150035015, 312762.1820392726 3236892.716926768, 312799.9606684059 3236802.14473547, 312828.6797559296 3236708.305720837, 312848.0627213314 3236612.103603876, 312857.9228960588 3236514.464863562, 312858.1653212388 3236416.329814341, 312848.7876621846 3236318.643550382, 312829.8802308792 3236222.346843808, 312801.6251162218 3236128.367084544, 312764.2944304126 3236037.609349047, 312718.2476883628 3235950.947683922, 312663.9283453701 3235869.216688379, 312601.8595264015 3235793.203476584, 312532.6389881139 3235723.640097318, 312456.9333621308 3235661.196483953, 312375.4717350154 3235606.474002619, 312182.9925930462 3235490.459181413, 311991.8814511308 3235331.175550303, 311874.0211392112 3235246.637017154, 311467.613339211 3234997.666517154, 311452.2521107224 3234988.444269642, 311390.009410723 3234951.830869641, 311285.6269049145 3234898.405550048, 311166.8397049144 3234846.154750049, 311060.249628238 3234806.340945011, 310949.826741039 3234778.893367704, 310837.0006424485 3234764.167370479, 310501.9152173154 3234739.708574142, 309755.3549455646 3234653.329721299, 309747.128994051 3234637.946780227, 309732.1099940507 3234610.670480227, 309720.0107771529 3234589.321092549, 309704.3269771531 3234562.42149255, 309691.7121170881 3234541.382846129, 309675.3732170883 3234514.87604613, 309662.2412635462 3234494.145731991, 309645.2568635457 3234468.04783199, 309631.6229326861 3234447.649988492, 309614.003432686 3234421.976688492, 309599.8747163319 3234401.921581244, 309581.630716332 3234376.688181245, 309567.0090366966 3234356.978784462, 309548.151336697 3234332.200684462, 309533.0554284147 3234312.862291813, 309513.5955284145 3234288.554191813, 309498.0273891061 3234269.589103608, 309477.976989106 3234245.765803608, 309461.9492389091 3234227.189520385, 309441.3204389091 3234203.865320385, 309424.8404488668 3234185.686409725, 309403.6455488672 3234162.875309727, 309386.7257736449 3234145.107517139, 309364.9776736445 3234122.823317139, 309347.627415112 3234105.476288905, 309325.3391151119 3234083.732288904, 309251.8097217439 3234018.726938074, 309172.2622493635 3233961.24244483, 309149.0638493634 3233946.15374483, 309127.0244235259 3233932.224315712, 309103.4405235259 3233917.745515712, 309081.0504089699 3233904.398261799, 309057.0971089707 3233890.539061801, 309034.3620407922 3233877.777383129, 309010.0556407921 3233864.547383129, 308986.9963618054 3233852.38312358, 308962.3532618054 3233839.79122358, 308938.9886827184 3233828.234126874, 308914.0257827177 3233816.288826874, 308890.3645135622 3233805.343122235, 308865.0987135629 3233794.052622235, 308841.1627616356 3233783.728528794, 308815.6112616355 3233773.100428794, 308791.4111144528 3233763.40249691, 308765.5912144523 3233753.44409691, 308741.1460904588 3233744.380191165, 308715.0753904588 3233735.098291165, 308690.4055638511 3233726.675802299, 308664.1017638512 3233718.0766023, 308639.219193478 3233710.299539117, 308612.7001934777 3233702.388939116, 308587.6256703737 3233695.263769296, 308560.909470374 3233688.047069297, 308535.6506447413 3233681.576166156, 308508.7553447413 3233675.058466156, 308483.3452801569 3233669.250228245, 308456.289280157 3233663.435728244, 308430.7306391937 3233658.290637439, 308403.5322391936 3233653.183437438, 308377.8507760827 3233648.706808816, 308350.5284760825 3233644.310308815, 308324.7387972536 3233640.504593265, 308304.4508235934 3233637.780455923, 306670.9949978509 3233394.444777205, 306662.9669493968 3233393.282103734, 305332.9707290615 3233206.167811326, 303118.0054585683 3232388.266395779, 303105.2986688152 3232383.671579743, 302060.6886688158 3232013.898179743, 301984.7474915558 3231990.368855705, 301907.1771466357 3231972.94665486, 301878.2273466351 3231967.643654861, 301851.8232407253 3231963.171527835, 301822.7417407259 3231958.645627834, 301796.2258698554 3231954.881957283, 301767.0335698551 3231951.136457283, 301740.4232055283 3231948.083886315, 301711.1412055277 3231945.121586316, 301684.46546284 3231942.783308511, 301655.1145628401 3231940.60610851, 301628.3779128895 3231938.982556953, 301598.9792128897 3231937.592256953, 301572.2120167317 3231936.685457314, 301542.7866167316 3231936.082957315, 301516.0058521454 3231935.893305396, 301486.5748521455 3231936.079005396, 301459.8008116362 3231936.60651174, 301430.3854116359 3231937.58021174, 301403.6284402207 3231938.824852023, 301374.2496402216 3231940.586052022, 301347.5401975553 3231942.54649206, 301318.219097555 3231945.093792059, 301291.5742928273 3231947.768486548, 301262.3318928275 3231951.099986549, 301235.7613876788 3231954.488141731, 301206.6187876789 3231958.60164173, 301180.1511850207 3231962.699783523, 301151.1290850201 3231967.592283523, 301124.7827268754 3231972.397380853, 301095.9021268756 3231978.065280853, 301069.6924666578 3231983.57449162, 301040.9739666583 3231990.01379162, 301014.9231052278 3231996.222451338, 300986.3874052269 3232003.428451338, 300960.5081898883 3232010.333588328, 300932.1755898889 3232018.301288327, 300906.4948507719 3232025.895729023, 300878.3858507717 3232034.619229023, 300852.9164298975 3232042.899044378, 300825.0511298978 3232052.372144379, 300799.809569454 3232061.332147646, 300772.2079694534 3232071.548147646, 300747.2175406012 3232081.180117759, 300719.8994406014 3232092.131617758, 300695.17834157 3232102.428329254, 300668.1632415705 3232114.107429255, 300643.7230598766 3232125.064116763, 300617.030459876 3232137.462516762, 300524.40856065 3232186.541820965, 300437.4330140707 3232245.046937104, 300279.1665140708 3232364.012937104, 300197.0028292795 3232432.970967972, 299805.2313292797 3232799.332567972, 299786.9135729093 3232817.562018837, 299558.0986695026 3232848.338350954, 299160.4427346826 3232882.917107366, 299133.8286860334 3232885.590448177, 297495.4004860334 3233072.333248176, 297479.8556062064 3233074.228415152, 296846.8218498416 3233156.44053471, 296479.7499240838 3233145.644306179, 295691.1623150373 3233082.915799245, 295662.2168857654 3233081.035339702, 292330.5171857657 3232913.072939701, 292301.4395834242 3232912.030872112, 292071.9960834242 3232907.149072113, 291975.0461630261 3232909.790494476, 291829.2104630264 3232920.858794476, 291728.7867413469 3232933.619132399, 291630.1676664822 3232956.467068251, 291500.7469664816 3232993.444368251, 291406.5703194347 3233025.498309662, 291316.0445386115 3233066.750934007, 291188.0853383083 3233132.936789812, 290926.1257714079 3233263.916475547, 290900.481940039 3233277.20470413, 290200.4594400381 3233652.866904128, 288945.3048268391 3234326.436911211, 288936.6422477345 3234331.140760989, 287903.5132095182 3234898.74920072))"
1,3L/Hakra Right Minor,"LINESTRING (249521.1079000002 3234927.9593, 249429.2160999998 3234775.984300001, 248994.4968999997 3234100.932499999, 248679.9440000001 3233641.473200001, 248549.1748000002 3233273.9057, 248460.8172000004 3232977.0243)","POLYGON ((250284.9482343268 3234258.565210403, 250269.9652640136 3234234.559473076, 249835.2460640134 3233559.507673074, 249819.6484454184 3233536.021067035, 249578.5256307099 3233183.819196826, 249500.1323561398 3232963.470521828, 249419.2692427156 3232691.770585186, 249386.6942807639 3232599.199431421, 249345.2026163886 3232510.26693768, 249295.1938369992 3232425.829572494, 249237.1495544788 3232346.700513847, 249171.6287669984 3232273.641817831, 249099.2624755586 3232207.357079626, 249020.7476071056 3232148.484657497, 248936.840302743 3232097.59152505, 248848.3486356803 3232055.167810973, 248756.1248290458 3232021.622078824, 248661.057048512 3231997.27739234, 248564.0608487748 3231982.368204162, 248466.0703562612 3231977.03809792, 248368.0292729811 3231981.338405453, 248270.8817881613 3231995.227712447, 248175.5634851867 3232018.572257285, 248082.9923314213 3232051.147219236, 247994.0598376805 3232092.638883612, 247909.6224724942 3232142.647663001, 247830.4934138476 3232200.691945521, 247757.4347178317 3232266.212733002, 247691.149979627 3232338.579024442, 247632.2775574974 3232417.093892895, 247581.3844250509 3232501.001197257, 247538.9607109741 3232589.49286432, 247505.4149788246 3232681.716670954, 247481.0702923411 3232776.784451488, 247466.1611041624 3232873.780651225, 247460.8309979209 3232971.771143739, 247465.1313054536 3233069.812227019, 247479.020612448 3233166.959711839, 247502.3651572852 3233262.278014814, 247590.7227572849 3233559.159414814, 247607.0236663024 3233609.094066851, 247737.7928663024 3233976.661566852, 247770.13750435 3234056.505898078, 247809.234082829 3234133.270150113, 247854.7924545814 3234206.384632965, 248161.3809829954 3234654.21058101, 248373.8233710063 3234984.100809974, 248627.5272000004 3234893.2686, 248812.4139 3234837.8026, 248909.4793999996 3234837.8026, 249011.1671000002 3234837.8026, 249521.1079000002 3234927.9593, 250501.3980529286 3235119.332443254, 250510.8449806522 3235070.859654032, 250520.0858101405 3234973.160351445, 250519.7059362572 3234875.025738023, 250509.7090173956 3234777.40090374, 250490.1913293491 3234681.226029116, 250461.340838123 3234587.427330769, 250423.4353897193 3234496.908141439, 250376.8400343271 3234410.540210403, 250284.9482343268 3234258.565210403))"
2,1R/Hakra Right Minor,"LINESTRING (247606.0279999999 3235253.797700001, 247494.4532000003 3235459.225199999, 247101.2981000002 3236262.6292, 246987.3400999997 3236473.4515, 246924.6632000003 3236570.3158, 246879.0800000001 3236610.201099999, 246793.6114999996 3236610.201099999, 246389.0606000004 3236507.638900001, 246121.2593 3236450.6599, 244970.2834000001 3236217.046, 244850.6275000004 3236256.931299999, 244679.6904999996 3236399.378799999)","POLYGON ((245160.4774487821 3237276.040318518, 245769.0619972803 3237399.564894362, 245917.7438410678 3237429.742889737, 246162.0486740601 3237481.722641437, 246547.8648298139 3237579.535187965, 246628.839737786 3237596.53282228, 246710.9426493986 3237606.778172352, 246793.6114999996 3237610.201099999, 246879.0800000001 3237610.201099999, 246981.5896133661 3237604.933113744, 247083.0191882634 3237589.184658335, 247182.3000654792 3237563.121659065, 247278.3862244201 3237527.01871498, 247370.2653039568 3237481.256205705, 247456.9692686329 3237426.316283781, 247537.5846078599 3237362.777794714, 247583.1678078601 3237322.892494714, 247649.9038305237 3237258.811281349, 247710.4317218614 3237188.836478759, 247764.2333571537 3237113.567078155, 247826.9102571531 3237016.702778156, 247867.0466135749 3236948.968534368, 247981.0046135755 3236738.146234368, 247999.514843649 3236702.18201984, 248383.3376488132 3235917.848363834, 248484.7791506081 3235731.077927231, 248527.3293666398 3235642.647017639, 248561.0069468761 3235550.471276551, 248585.4875578094 3235455.438406744, 248600.535437774 3235358.463626701, 248606.0056674597 3235260.480856569, 248601.8455655644 3235162.433723986, 248588.0951961435 3235065.266476436, 248564.8869827711 3234969.914887631, 248548.011112699 3234921.737314748, 247878.7358999997 3235161.3543, 247606.0279999999 3235253.797700001, 247384.1639 3235327.7524, 247287.0983999996 3235327.7524, 247194.6550000003 3235318.508099999, 247069.8564999998 3235272.2864, 246605.8062729135 3235001.124557479, 246596.2364563516 3235019.67238016, 246370.3467780657 3235481.273084548, 246329.3669444656 3235472.553971016, 246320.1736015562 3235470.643012066, 245169.1977015562 3235237.029112066, 245065.9865589185 3235221.636081739, 244961.7332581341 3235217.082553131, 244857.5730639943 3235223.418111826, 244754.6402274069 3235240.573766849, 244654.0556339877 3235268.362701948, 244534.399733988 3235308.248001948, 244447.4398712778 3235341.813965422, 244363.9831815413 3235383.331101218, 244284.7547942196 3235432.438679746, 244210.4431003384 3235488.7100204, 244039.5061003375 3235631.1575204, 243967.2899102355 3235697.605759976, 243901.9345272506 3235770.812457555, 243844.069359448 3235850.072592622, 243794.2516800258 3235934.622846747, 243752.9612604701 3236023.648954763, 243720.5957500928 3236116.293546584, 243697.4668464516 3236211.664404145, 243683.7972935321 3236308.843053953, 243679.7187366016 3236406.893612488, 243685.2704543927 3236504.871799271, 243700.3989808283 3236601.834030802, 243724.9586199288 3236696.846507787, 243758.7128489438 3236788.994208134, 243801.3365961961 3236877.389699114, 243852.4193716992 3236961.18168383, 243911.4692204001 3237039.563199661, 243977.9174599761 3237111.779389763, 244051.1241575557 3237177.134772748, 244130.3842926223 3237234.999940551, 244214.9345467472 3237284.817619973, 244303.9606547635 3237326.108039529, 244396.6052465842 3237358.473549906, 244491.9761041454 3237381.602453547, 244589.1547539538 3237395.272006467, 244687.2053124885 3237399.350563397, 244785.183499271 3237393.798845606, 244882.1457308021 3237378.67031917, 244977.1582077873 3237354.11068007, 245069.3059081341 3237320.356451055, 245157.7013991151 3237277.732703803, 245160.4774487821 3237276.040318518))"
3,1R/1R/Hakra Right Sub Minor,"LINESTRING (246121.2593 3236450.6599, 246068.8931 3236613.5211, 245684.0023999996 3237622.559, 245590.3804000001 3237898.2239, 245567.6189999999 3238007.8694)","POLYGON ((245125.056165582 3236282.035581113, 244749.6673281398 3237266.16318985, 244737.120767863 3237300.976701479, 244643.4987678635 3237576.641601478, 244611.2550687571 3237694.966462945, 244588.4936687569 3237804.611962945, 244573.2857121182 3237901.561768053, 244567.6537285996 3237999.53537377, 244571.6519572812 3238097.589240716, 244585.2418930352 3238194.77905655, 244608.2926573512 3238290.168830216, 244640.582258768 3238382.839906048, 244681.7997307727 3238471.899810928, 244731.5481265782 3238556.490849285, 244789.3483419375 3238635.798363179, 244854.64372918 3238709.058577897, 244926.8054580324 3238775.565957522, 245005.1385715983 3238834.679999633, 245088.8886791728 3238885.831403689, 245177.2492214374 3238928.527553706, 245269.3692380675 3238962.35726242, 245364.3615629448 3238986.994731243, 245461.3113680528 3239002.202687882, 245559.2849737701 3239007.8346714, 245657.3388407159 3239003.836442719, 245754.5286565497 3238990.246506965, 245849.9184302157 3238967.195742649, 245942.5895060482 3238934.906141232, 246031.6494109277 3238893.688669228, 246116.2404492851 3238843.940273422, 246195.547963179 3238786.140058063, 246268.8081778965 3238720.84467082, 246335.3155575219 3238648.682941968, 246394.4295996327 3238570.349828402, 246445.5810036885 3238486.599720827, 246488.2771537058 3238398.239178563, 246522.10686242 3238306.119161933, 246546.744331243 3238211.126837055, 246557.0185447797 3238161.634218836, 246624.9328787871 3237961.664146708, 247003.2281718599 3236969.91691015, 247020.8910763491 3236919.62541723, 247073.2572763491 3236756.764217231, 247098.6766157029 3236661.978122036, 247114.6828919959 3236565.156916843, 247121.1219560374 3236467.233042789, 247117.9317961207 3236369.149560309, 247105.1431352298 3236271.851066959, 247102.4477164467 3236260.279983491, 247101.2981000002 3236262.6292, 246987.3400999997 3236473.4515, 246924.6632000003 3236570.3158, 246879.0800000001 3236610.201099999, 246793.6114999996 3236610.201099999, 246389.0606000004 3236507.638900001, 246121.2593 3236450.6599, 245135.1905339008 3236250.517247042, 245125.056165582 3236282.035581113))"
