,node_ID,x,y,geometry
137,137,-15.9904533,18.0574491,POINT (-15.9904533 18.0574491)
138,138,-15.9365426,18.0616571,POINT (-15.9365426 18.0616571)
139,139,-15.9619206,18.068892,POINT (-15.9619206 18.068892)
140,140,-15.925069,18.0650112,POINT (-15.925069 18.0650112)
141,141,-15.9631699,18.0583221,POINT (-15.9631699 18.0583221)
142,142,-15.8952054,18.0483786,POINT (-15.8952054 18.0483786)
143,143,-15.9341446,18.0582815,POINT (-15.9341446 18.0582815)
144,144,-15.9615648,18.0251244,POINT (-15.9615648 18.0251244)
145,145,-15.9664846,17.98649,POINT (-15.9664846 17.98649)
146,146,-15.9886225,18.1126304,POINT (-15.9886225 18.1126304)
147,147,-15.9411739,18.0363917,POINT (-15.9411739 18.0363917)
148,148,-15.9358377,18.0346313,POINT (-15.9358377 18.0346313)
149,149,-15.9327307,18.1325382,POINT (-15.9327307 18.1325382)
150,150,-15.9461936,18.0656233,POINT (-15.9461936 18.0656233)
151,151,-15.9592475,18.0177783,POINT (-15.9592475 18.0177783)
152,152,-15.9210453,18.1113258,POINT (-15.9210453 18.1113258)
153,153,-15.9176338,18.1099837,POINT (-15.9176338 18.1099837)
154,154,-15.9765778,18.0031916,POINT (-15.9765778 18.0031916)
155,155,-15.9230939,18.0967164,POINT (-15.9230939 18.0967164)
156,156,-15.8889949,18.0391381,POINT (-15.8889949 18.0391381)
157,157,-15.9225675,18.1072333,POINT (-15.9225675 18.1072333)
158,158,-15.9893346,18.1188093,POINT (-15.9893346 18.1188093)
159,159,-15.9908252,18.1307818,POINT (-15.9908252 18.1307818)
160,160,-15.9324978,18.113935,POINT (-15.9324978 18.113935)
161,161,-15.9658989,18.1098319,POINT (-15.9658989 18.1098319)
162,162,-15.941018,18.0527507,POINT (-15.941018 18.0527507)
163,163,-15.9268024,18.1360681,POINT (-15.9268024 18.1360681)
164,164,-15.912292,18.1105707,POINT (-15.912292 18.1105707)
165,165,-15.9723462,18.0543427,POINT (-15.9723462 18.0543427)
166,166,-15.9651373,18.0424878,POINT (-15.9651373 18.0424878)
167,167,-15.9531489,18.0376824,POINT (-15.9531489 18.0376824)
168,168,-15.9374712,18.1392949,POINT (-15.9374712 18.1392949)
169,169,-15.9315316,18.0672875,POINT (-15.9315316 18.0672875)
170,170,-15.9154049,18.1122087,POINT (-15.9154049 18.1122087)
171,171,-15.9256993,18.0227594,POINT (-15.9256993 18.0227594)
172,172,-15.9105231,18.1308097,POINT (-15.9105231 18.1308097)
173,173,-15.9381998,18.1460689,POINT (-15.9381998 18.1460689)
174,174,-15.9682239,18.0301237,POINT (-15.9682239 18.0301237)
175,175,-15.9060911,18.1371392,POINT (-15.9060911 18.1371392)
176,176,-15.9211077,18.124809,POINT (-15.9211077 18.124809)
177,177,-15.9638136,18.1201349,POINT (-15.9638136 18.1201349)
178,178,-15.9215675,18.0734844,POINT (-15.9215675 18.0734844)
179,179,-15.9266742,18.0643763,POINT (-15.9266742 18.0643763)
180,180,-15.9319071,18.1377993,POINT (-15.9319071 18.1377993)
181,181,-15.9734423,18.0013524,POINT (-15.9734423 18.0013524)
182,182,-15.974198,18.0066843,POINT (-15.974198 18.0066843)
183,183,-15.8854175,18.0449346,POINT (-15.8854175 18.0449346)
184,184,-15.9734645,18.0607581,POINT (-15.9734645 18.0607581)
185,185,-15.9727187,18.006072,POINT (-15.9727187 18.006072)
186,186,-15.9239716,18.0373347,POINT (-15.9239716 18.0373347)
187,187,-15.9336112,18.0494307,POINT (-15.9336112 18.0494307)
188,188,-15.90341,18.0696435,POINT (-15.90341 18.0696435)
189,189,-15.8301207,18.0601387,POINT (-15.8301207 18.0601387)
190,190,-15.9543972,18.0734161,POINT (-15.9543972 18.0734161)
191,191,-15.9462569,18.0712363,POINT (-15.9462569 18.0712363)
192,192,-15.9573506,18.1119888,POINT (-15.9573506 18.1119888)
193,193,-15.9293971,18.1299614,POINT (-15.9293971 18.1299614)
194,194,-15.9274527,18.0417,POINT (-15.9274527 18.0417)
195,195,-15.9449856,18.0865346,POINT (-15.9449856 18.0865346)
196,196,-15.9390056,18.1191535,POINT (-15.9390056 18.1191535)
197,197,-15.8935833,18.0434351,POINT (-15.8935833 18.0434351)
198,198,-15.9406646,18.0717217,POINT (-15.9406646 18.0717217)
199,199,-15.9729699,17.9938242,POINT (-15.9729699 17.9938242)
200,200,-15.9699042,17.9980908,POINT (-15.9699042 17.9980908)
201,201,-15.9662412,17.9927738,POINT (-15.9662412 17.9927738)
202,202,-15.9688471,17.9894371,POINT (-15.9688471 17.9894371)
203,203,-15.9351271,18.0545065,POINT (-15.9351271 18.0545065)
204,204,-15.9157909,18.1402497,POINT (-15.9157909 18.1402497)
205,205,-15.9877628,18.0594754,POINT (-15.9877628 18.0594754)
206,206,-15.9596012,18.0474767,POINT (-15.9596012 18.0474767)
207,207,-15.9156764,18.1118172,POINT (-15.9156764 18.1118172)
208,208,-15.9190289,18.1242103,POINT (-15.9190289 18.1242103)
209,209,-15.9660842,18.0223938,POINT (-15.9660842 18.0223938)
210,210,-15.9982389,18.0690081,POINT (-15.9982389 18.0690081)
211,211,-16.0134416,18.0999044,POINT (-16.0134416 18.0999044)
212,212,-16.022172,18.0386097,POINT (-16.022172 18.0386097)
213,213,-15.9351318,18.1477388,POINT (-15.9351318 18.1477388)
214,214,-15.9384105,18.0466492,POINT (-15.9384105 18.0466492)
215,215,-15.983206,18.0284224,POINT (-15.983206 18.0284224)
216,216,-15.9143309,18.0703839,POINT (-15.9143309 18.0703839)
217,217,-15.9365941,18.024181,POINT (-15.9365941 18.024181)
218,218,-15.9284511,18.0252782,POINT (-15.9284511 18.0252782)
219,219,-15.9231731,18.1029493,POINT (-15.9231731 18.1029493)
220,220,-15.9556112,18.0158852,POINT (-15.9556112 18.0158852)
221,221,-15.9824697,18.0829318,POINT (-15.9824697 18.0829318)
222,222,-15.9030707,18.0662419,POINT (-15.9030707 18.0662419)
223,223,-15.9266119,18.1298736,POINT (-15.9266119 18.1298736)
224,224,-15.9501513,18.0030829,POINT (-15.9501513 18.0030829)
225,225,-15.9613473,18.0093806,POINT (-15.9613473 18.0093806)
226,226,-15.8953312,18.0765575,POINT (-15.8953312 18.0765575)
227,227,-15.9421056,18.0657842,POINT (-15.9421056 18.0657842)
228,228,-15.9269249,18.1258726,POINT (-15.9269249 18.1258726)
229,229,-15.9596559,18.0757581,POINT (-15.9596559 18.0757581)
230,230,-15.9363493,18.0862568,POINT (-15.9363493 18.0862568)
231,231,-15.9878647,18.1309074,POINT (-15.9878647 18.1309074)
232,232,-15.9359187,18.0891251,POINT (-15.9359187 18.0891251)
233,233,-15.9602818,18.0731073,POINT (-15.9602818 18.0731073)
234,234,-15.9348422,18.0402382,POINT (-15.9348422 18.0402382)
235,235,-15.9269612,18.0652708,POINT (-15.9269612 18.0652708)
236,236,-15.9451007,18.1181634,POINT (-15.9451007 18.1181634)
237,237,-15.9311234,18.1044412,POINT (-15.9311234 18.1044412)
238,238,-15.9573825,18.0149897,POINT (-15.9573825 18.0149897)
239,239,-15.9351681,18.0532199,POINT (-15.9351681 18.0532199)
240,240,-15.9969941,18.0781709,POINT (-15.9969941 18.0781709)
241,241,-15.9609079,18.0958021,POINT (-15.9609079 18.0958021)
242,242,-15.8982414,18.0647909,POINT (-15.8982414 18.0647909)
243,243,-15.9755639,18.1000811,POINT (-15.9755639 18.1000811)
244,244,-15.9985673,18.0581827,POINT (-15.9985673 18.0581827)
245,245,-15.9350513,18.0602081,POINT (-15.9350513 18.0602081)
246,246,-15.9384477,18.0466687,POINT (-15.9384477 18.0466687)
247,247,-15.9613329,18.0350126,POINT (-15.9613329 18.0350126)
248,248,-15.9888089,18.0673205,POINT (-15.9888089 18.0673205)
249,249,-15.974478,18.0550908,POINT (-15.974478 18.0550908)
250,250,-15.9754795,18.0950916,POINT (-15.9754795 18.0950916)
251,251,-15.9610641,18.1158777,POINT (-15.9610641 18.1158777)
252,252,-15.9168693,18.0340073,POINT (-15.9168693 18.0340073)
253,253,-15.9545685,18.0385095,POINT (-15.9545685 18.0385095)
254,254,-15.9621304,18.0724602,POINT (-15.9621304 18.0724602)
255,255,-15.9886825,18.0111046,POINT (-15.9886825 18.0111046)
256,256,-15.9727855,18.1070075,POINT (-15.9727855 18.1070075)
257,257,-15.9638181,18.0822354,POINT (-15.9638181 18.0822354)
258,258,-15.9302593,18.0975125,POINT (-15.9302593 18.0975125)
259,259,-15.940492,18.0375548,POINT (-15.940492 18.0375548)
260,260,-15.9328393,18.1373839,POINT (-15.9328393 18.1373839)
261,261,-15.9334642,18.0789027,POINT (-15.9334642 18.0789027)
262,262,-16.0008036,18.0725907,POINT (-16.0008036 18.0725907)
263,263,-16.0002954,18.0571267,POINT (-16.0002954 18.0571267)
264,264,-15.982558,18.0297146,POINT (-15.982558 18.0297146)
265,265,-15.974418,18.0256773,POINT (-15.974418 18.0256773)
266,266,-15.9315371,18.052736,POINT (-15.9315371 18.052736)
267,267,-15.9266194,18.094379,POINT (-15.9266194 18.094379)
268,268,-15.915247,18.0386584,POINT (-15.915247 18.0386584)
269,269,-15.9560709,18.0699164,POINT (-15.9560709 18.0699164)
270,270,-15.962995,18.1068953,POINT (-15.962995 18.1068953)
271,271,-15.9736516,18.0214901,POINT (-15.9736516 18.0214901)
272,272,-15.9487363,18.0392202,POINT (-15.9487363 18.0392202)
273,273,-15.9596494,18.0496361,POINT (-15.9596494 18.0496361)
274,274,-15.9988234,18.0666051,POINT (-15.9988234 18.0666051)
275,275,-15.9498054,18.0379375,POINT (-15.9498054 18.0379375)
276,276,-15.9588209,18.3109713,POINT (-15.9588209 18.3109713)
277,277,-15.8852917,18.0623926,POINT (-15.8852917 18.0623926)
278,278,-15.9504371,18.0667265,POINT (-15.9504371 18.0667265)
279,279,-15.9959314,18.0723658,POINT (-15.9959314 18.0723658)
280,280,-15.9270188,18.0665316,POINT (-15.9270188 18.0665316)
281,281,-15.9689069,17.9851923,POINT (-15.9689069 17.9851923)
282,282,-15.92794,18.0612644,POINT (-15.92794 18.0612644)
283,283,-15.9536687,18.0650186,POINT (-15.9536687 18.0650186)
284,284,-15.9304781,18.1053635,POINT (-15.9304781 18.1053635)
285,285,-15.9545517,18.0079654,POINT (-15.9545517 18.0079654)
286,286,-15.9284505,18.1072381,POINT (-15.9284505 18.1072381)
287,287,-15.9315155,18.1390093,POINT (-15.9315155 18.1390093)
288,288,-15.8722508,18.0329692,POINT (-15.8722508 18.0329692)
289,289,-15.8939558,18.0381698,POINT (-15.8939558 18.0381698)
290,290,-15.9548449,18.0150095,POINT (-15.9548449 18.0150095)
291,291,-15.9153328,18.1245171,POINT (-15.9153328 18.1245171)
292,292,-15.9638946,18.0465857,POINT (-15.9638946 18.0465857)
293,293,-15.93119,18.0931867,POINT (-15.93119 18.0931867)
294,294,-15.9754922,18.0090913,POINT (-15.9754922 18.0090913)
295,295,-15.8538643,18.0575896,POINT (-15.8538643 18.0575896)
296,296,-15.9458748,18.1218875,POINT (-15.9458748 18.1218875)
297,297,-15.9498813,18.1153049,POINT (-15.9498813 18.1153049)
298,298,-15.9528315,18.0690425,POINT (-15.9528315 18.0690425)
299,299,-15.9189937,18.1372823,POINT (-15.9189937 18.1372823)
300,300,-15.9317175,18.1188742,POINT (-15.9317175 18.1188742)
301,301,-15.949473,18.0631207,POINT (-15.949473 18.0631207)
302,302,-15.9314078,18.1524798,POINT (-15.9314078 18.1524798)
303,303,-15.9732957,18.0313967,POINT (-15.9732957 18.0313967)
304,304,-15.923416,18.1422197,POINT (-15.923416 18.1422197)
305,305,-15.8848099,18.0489683,POINT (-15.8848099 18.0489683)
306,306,-15.9650131,18.0682708,POINT (-15.9650131 18.0682708)
307,307,-15.9320855,18.0125216,POINT (-15.9320855 18.0125216)
308,308,-15.9698215,18.0875456,POINT (-15.9698215 18.0875456)
309,309,-15.9767926,18.0102603,POINT (-15.9767926 18.0102603)
310,310,-15.9277668,18.1081402,POINT (-15.9277668 18.1081402)
311,311,-15.8870578,18.0674822,POINT (-15.8870578 18.0674822)
312,312,-15.9920523,18.3174302,POINT (-15.9920523 18.3174302)
313,313,-15.9708907,17.9921518,POINT (-15.9708907 17.9921518)
314,314,-15.9536237,17.9972439,POINT (-15.9536237 17.9972439)
315,315,-15.9343207,18.094221,POINT (-15.9343207 18.094221)
316,316,-15.9766953,18.0047088,POINT (-15.9766953 18.0047088)
317,317,-15.9266515,18.130256,POINT (-15.9266515 18.130256)
318,318,-15.8941748,18.052009,POINT (-15.8941748 18.052009)
319,319,-15.9166802,18.0829268,POINT (-15.9166802 18.0829268)
320,320,-15.9534107,18.0116365,POINT (-15.9534107 18.0116365)
321,321,-15.921869,18.1156521,POINT (-15.921869 18.1156521)
322,322,-15.9862916,18.0769769,POINT (-15.9862916 18.0769769)
323,323,-15.9303596,18.0472112,POINT (-15.9303596 18.0472112)
324,324,-15.9504452,18.0643792,POINT (-15.9504452 18.0643792)
325,325,-15.9786755,18.0587193,POINT (-15.9786755 18.0587193)
326,326,-16.0005933,18.0755957,POINT (-16.0005933 18.0755957)
327,327,-16.0029619,18.058387,POINT (-16.0029619 18.058387)
328,328,-16.0053517,18.0859673,POINT (-16.0053517 18.0859673)
329,329,-15.9408027,18.1382702,POINT (-15.9408027 18.1382702)
330,330,-15.9820356,18.0126442,POINT (-15.9820356 18.0126442)
331,331,-15.892134,18.06704,POINT (-15.892134 18.06704)
332,332,-15.9607939,18.0504288,POINT (-15.9607939 18.0504288)
333,333,-15.9611637,18.0721992,POINT (-15.9611637 18.0721992)
334,334,-15.8898266,18.0460273,POINT (-15.8898266 18.0460273)
335,335,-15.9366697,18.1458427,POINT (-15.9366697 18.1458427)
336,336,-15.965653,18.0521098,POINT (-15.965653 18.0521098)
337,337,-15.9354877,18.1207057,POINT (-15.9354877 18.1207057)
338,338,-15.9127966,18.0850493,POINT (-15.9127966 18.0850493)
339,339,-15.962629,18.0719676,POINT (-15.962629 18.0719676)
340,340,-15.9230862,18.0597796,POINT (-15.9230862 18.0597796)
341,341,-15.921357,18.0663086,POINT (-15.921357 18.0663086)
342,342,-15.9423061,18.1358996,POINT (-15.9423061 18.1358996)
343,343,-15.9217382,18.1375998,POINT (-15.9217382 18.1375998)
344,344,-15.9505646,18.0090418,POINT (-15.9505646 18.0090418)
345,345,-15.9592734,18.0276656,POINT (-15.9592734 18.0276656)
346,346,-15.9680904,18.059932,POINT (-15.9680904 18.059932)
347,347,-15.9550739,18.0515037,POINT (-15.9550739 18.0515037)
348,348,-15.8955964,18.0499787,POINT (-15.8955964 18.0499787)
349,349,-15.9461971,18.1205761,POINT (-15.9461971 18.1205761)
350,350,-15.9739264,17.9962958,POINT (-15.9739264 17.9962958)
351,351,-15.9503165,18.0074169,POINT (-15.9503165 18.0074169)
352,352,-15.9807671,18.0595332,POINT (-15.9807671 18.0595332)
353,353,-15.9357843,18.0632492,POINT (-15.9357843 18.0632492)
354,354,-15.9334688,18.0605347,POINT (-15.9334688 18.0605347)
355,355,-15.9989285,18.0710129,POINT (-15.9989285 18.0710129)
356,356,-15.9368676,18.0286343,POINT (-15.9368676 18.0286343)
357,357,-15.9865655,18.0602338,POINT (-15.9865655 18.0602338)
358,358,-15.9350839,18.0347176,POINT (-15.9350839 18.0347176)
359,359,-15.9499687,18.067382,POINT (-15.9499687 18.067382)
360,360,-15.9387218,18.1199298,POINT (-15.9387218 18.1199298)
361,361,-15.9782007,18.0587116,POINT (-15.9782007 18.0587116)
362,362,-15.9806308,18.0687408,POINT (-15.9806308 18.0687408)
363,363,-15.9155659,18.0645314,POINT (-15.9155659 18.0645314)
364,364,-15.9568584,18.0476107,POINT (-15.9568584 18.0476107)
365,365,-15.972135,18.0006197,POINT (-15.972135 18.0006197)
366,366,-15.9166908,18.0664244,POINT (-15.9166908 18.0664244)
367,367,-15.9217764,18.1066679,POINT (-15.9217764 18.1066679)
368,368,-15.9649469,18.0732176,POINT (-15.9649469 18.0732176)
369,369,-15.9216286,18.1112809,POINT (-15.9216286 18.1112809)
370,370,-15.9754667,18.1103039,POINT (-15.9754667 18.1103039)
371,371,-15.9075599,18.0786219,POINT (-15.9075599 18.0786219)
372,372,-15.9725835,18.1080761,POINT (-15.9725835 18.1080761)
373,373,-15.9760614,18.0744584,POINT (-15.9760614 18.0744584)
374,374,-15.9325806,18.11472,POINT (-15.9325806 18.11472)
375,375,-15.9394677,18.0487001,POINT (-15.9394677 18.0487001)
376,376,-15.9437833,18.0922045,POINT (-15.9437833 18.0922045)
377,377,-15.9622346,18.3096153,POINT (-15.9622346 18.3096153)
378,378,-15.9355331,18.1453474,POINT (-15.9355331 18.1453474)
379,379,-15.8955524,18.0594367,POINT (-15.8955524 18.0594367)
380,380,-15.9803939,18.0009556,POINT (-15.9803939 18.0009556)
381,381,-15.9659121,18.0441204,POINT (-15.9659121 18.0441204)
382,382,-15.9734861,18.0585236,POINT (-15.9734861 18.0585236)
383,383,-15.9556119,18.1224394,POINT (-15.9556119 18.1224394)
384,384,-15.9491389,18.0682664,POINT (-15.9491389 18.0682664)
385,385,-15.9431123,18.1244442,POINT (-15.9431123 18.1244442)
386,386,-15.9527267,18.0693947,POINT (-15.9527267 18.0693947)
387,387,-15.9201857,18.1443447,POINT (-15.9201857 18.1443447)
388,388,-15.9167348,18.0362749,POINT (-15.9167348 18.0362749)
389,389,-15.9504875,18.0767902,POINT (-15.9504875 18.0767902)
390,390,-15.9321248,18.1206078,POINT (-15.9321248 18.1206078)
391,391,-15.9139984,18.1130796,POINT (-15.9139984 18.1130796)
392,392,-15.9306861,18.0473813,POINT (-15.9306861 18.0473813)
393,393,-15.9220867,18.1132685,POINT (-15.9220867 18.1132685)
394,394,-15.9452967,18.0623652,POINT (-15.9452967 18.0623652)
395,395,-15.9647413,18.04818,POINT (-15.9647413 18.04818)
396,396,-15.9612451,18.0779856,POINT (-15.9612451 18.0779856)
397,397,-15.9246674,18.116538,POINT (-15.9246674 18.116538)
398,398,-15.9717956,18.0509946,POINT (-15.9717956 18.0509946)
399,399,-15.8937731,18.0512225,POINT (-15.8937731 18.0512225)
400,400,-15.9615686,18.0655527,POINT (-15.9615686 18.0655527)
401,401,-15.9467343,18.0740769,POINT (-15.9467343 18.0740769)
402,402,-15.979343,18.1187048,POINT (-15.979343 18.1187048)
