,node_ID,x,y,geometry
5606,5750,-15.9667688,18.1176049,POINT (-15.9667688 18.1176049)
5607,5751,-15.9328289,18.0396558,POINT (-15.9328289 18.0396558)
5608,5752,-15.9511602,18.0729308,POINT (-15.9511602 18.0729308)
5609,5753,-15.941634,18.1386419,POINT (-15.941634 18.1386419)
5610,5754,-15.9498978,18.0735042,POINT (-15.9498978 18.0735042)
5611,5755,-15.9265463,18.1312242,POINT (-15.9265463 18.1312242)
5612,5756,-15.928543,18.1182218,POINT (-15.928543 18.1182218)
5613,5757,-15.9758405,18.0132473,POINT (-15.9758405 18.0132473)
5614,5758,-15.9756942,18.1273171,POINT (-15.9756942 18.1273171)
5615,5759,-15.927244,18.1221199,POINT (-15.927244 18.1221199)
5616,5760,-15.9681172,18.0275158,POINT (-15.9681172 18.0275158)
5617,5761,-15.9752786,18.0065237,POINT (-15.9752786 18.0065237)
5618,5762,-15.9499992,18.017282,POINT (-15.9499992 18.017282)
5619,5763,-15.947527,18.0659378,POINT (-15.947527 18.0659378)
5620,5764,-15.9705879,17.9876107,POINT (-15.9705879 17.9876107)
5621,5765,-15.972215,17.9977232,POINT (-15.972215 17.9977232)
5622,5766,-15.9384531,18.0527035,POINT (-15.9384531 18.0527035)
5623,5767,-15.9678411,18.1011714,POINT (-15.9678411 18.1011714)
5624,5768,-15.9817506,18.0697187,POINT (-15.9817506 18.0697187)
5625,5769,-15.9339966,18.1262137,POINT (-15.9339966 18.1262137)
5626,5770,-15.984721,18.084486,POINT (-15.984721 18.084486)
5627,5771,-15.9620044,18.0162106,POINT (-15.9620044 18.0162106)
5628,5772,-15.8091007,18.3151026,POINT (-15.8091007 18.3151026)
5629,5773,-15.9793365,18.0052836,POINT (-15.9793365 18.0052836)
5630,5774,-15.8877204,18.071561,POINT (-15.8877204 18.071561)
5631,5775,-15.9370634,18.1148817,POINT (-15.9370634 18.1148817)
5632,5776,-15.9112654,18.1304417,POINT (-15.9112654 18.1304417)
5633,5777,-15.9554864,18.110152,POINT (-15.9554864 18.110152)
5634,5778,-15.9552855,18.0495974,POINT (-15.9552855 18.0495974)
5635,5779,-15.895724,18.049482,POINT (-15.895724 18.049482)
5636,5780,-15.9749289,18.0811348,POINT (-15.9749289 18.0811348)
5637,5781,-15.9158421,18.0646864,POINT (-15.9158421 18.0646864)
5638,5782,-15.9502733,18.0637276,POINT (-15.9502733 18.0637276)
5639,5783,-15.8980466,18.053336,POINT (-15.8980466 18.053336)
5640,5784,-15.9747965,18.0576731,POINT (-15.9747965 18.0576731)
5641,5785,-15.9363852,18.023337,POINT (-15.9363852 18.023337)
5642,5786,-15.9323114,18.1141612,POINT (-15.9323114 18.1141612)
5643,5788,-15.9186701,18.1287648,POINT (-15.9186701 18.1287648)
5644,5789,-15.9762415,18.08023,POINT (-15.9762415 18.08023)
5645,5790,-15.9468259,18.0713979,POINT (-15.9468259 18.0713979)
5646,5791,-15.9171604,18.1112107,POINT (-15.9171604 18.1112107)
5647,5792,-15.9809232,18.1226917,POINT (-15.9809232 18.1226917)
5648,5793,-15.9160495,18.0847596,POINT (-15.9160495 18.0847596)
5649,5794,-15.9474539,18.0711721,POINT (-15.9474539 18.0711721)
5650,5795,-15.9611017,18.0053482,POINT (-15.9611017 18.0053482)
5651,5796,-15.9578382,18.0353402,POINT (-15.9578382 18.0353402)
5652,5797,-15.9377089,18.0211752,POINT (-15.9377089 18.0211752)
5653,5798,-15.9404704,18.0538826,POINT (-15.9404704 18.0538826)
5654,5799,-15.9363066,18.0613299,POINT (-15.9363066 18.0613299)
5655,5800,-15.9283734,18.1172693,POINT (-15.9283734 18.1172693)
5656,5801,-15.9616629,17.9919051,POINT (-15.9616629 17.9919051)
5657,5802,-15.9253667,18.0659444,POINT (-15.9253667 18.0659444)
5658,5803,-15.9217564,18.135159,POINT (-15.9217564 18.135159)
5659,5804,-15.9712687,18.0487922,POINT (-15.9712687 18.0487922)
5660,5805,-15.9482396,18.1254817,POINT (-15.9482396 18.1254817)
5661,5806,-15.9350561,18.1509831,POINT (-15.9350561 18.1509831)
5662,5807,-15.925944,18.097068,POINT (-15.925944 18.097068)
5663,5808,-15.9871677,18.128031,POINT (-15.9871677 18.128031)
5664,5809,-15.9818244,18.1246189,POINT (-15.9818244 18.1246189)
5665,5810,-15.9481058,18.0155844,POINT (-15.9481058 18.0155844)
5666,5811,-15.9313506,18.1033273,POINT (-15.9313506 18.1033273)
5667,5812,-15.9220552,18.0561069,POINT (-15.9220552 18.0561069)
5668,5813,-15.9221314,18.1100744,POINT (-15.9221314 18.1100744)
5669,5814,-15.9474973,18.1204178,POINT (-15.9474973 18.1204178)
5670,5815,-15.9448128,18.06125,POINT (-15.9448128 18.06125)
5671,5816,-15.9521836,18.0364342,POINT (-15.9521836 18.0364342)
5672,5817,-15.9790869,18.0255475,POINT (-15.9790869 18.0255475)
5673,5818,-15.9730468,18.049443,POINT (-15.9730468 18.049443)
5674,5819,-15.8976347,18.0723181,POINT (-15.8976347 18.0723181)
5675,5820,-15.9806744,18.0241572,POINT (-15.9806744 18.0241572)
5676,5821,-15.9593294,18.0106745,POINT (-15.9593294 18.0106745)
5677,5822,-15.9292848,18.0643918,POINT (-15.9292848 18.0643918)
5678,5823,-15.9276174,18.1277774,POINT (-15.9276174 18.1277774)
5679,5824,-15.9731589,18.0538435,POINT (-15.9731589 18.0538435)
5680,5825,-15.9562398,18.0749243,POINT (-15.9562398 18.0749243)
5681,5826,-15.9169805,18.1185037,POINT (-15.9169805 18.1185037)
5682,5827,-15.9503138,18.027047,POINT (-15.9503138 18.027047)
5683,5828,-15.9648975,18.0869049,POINT (-15.9648975 18.0869049)
5684,5829,-15.9257964,18.0414372,POINT (-15.9257964 18.0414372)
5685,5830,-15.9525232,18.0718774,POINT (-15.9525232 18.0718774)
5686,5831,-15.8952639,18.0385497,POINT (-15.8952639 18.0385497)
5687,5832,-15.9336202,18.0777954,POINT (-15.9336202 18.0777954)
5688,5833,-15.8941712,18.0400317,POINT (-15.8941712 18.0400317)
5689,5834,-15.949882,18.1098614,POINT (-15.949882 18.1098614)
5690,5835,-15.9363561,18.130906,POINT (-15.9363561 18.130906)
5691,5836,-15.9540397,18.0112839,POINT (-15.9540397 18.0112839)
5692,5837,-15.9644971,18.0273637,POINT (-15.9644971 18.0273637)
5693,5838,-15.9574813,18.1020853,POINT (-15.9574813 18.1020853)
5694,5839,-15.935297,18.0668942,POINT (-15.935297 18.0668942)
5695,5840,-15.9360689,18.1135357,POINT (-15.9360689 18.1135357)
5696,5841,-15.9663321,18.0766937,POINT (-15.9663321 18.0766937)
5697,5842,-15.9119638,18.120735,POINT (-15.9119638 18.120735)
5698,5843,-15.8840465,18.0454786,POINT (-15.8840465 18.0454786)
5699,5844,-15.9504177,18.0168479,POINT (-15.9504177 18.0168479)
5700,5845,-15.9194858,18.1165598,POINT (-15.9194858 18.1165598)
5701,5846,-15.9543584,18.0419492,POINT (-15.9543584 18.0419492)
5702,5847,-15.9263326,18.134955,POINT (-15.9263326 18.134955)
5703,5848,-15.9256474,18.0956119,POINT (-15.9256474 18.0956119)
5704,5849,-15.9384192,18.1320788,POINT (-15.9384192 18.1320788)
5705,5850,-15.9544275,18.0581557,POINT (-15.9544275 18.0581557)
5706,5851,-15.9123303,18.1194306,POINT (-15.9123303 18.1194306)
5707,5852,-15.9334206,18.0997911,POINT (-15.9334206 18.0997911)
5708,5853,-15.9536178,18.0150778,POINT (-15.9536178 18.0150778)
5709,5854,-15.9915045,18.0605461,POINT (-15.9915045 18.0605461)
5710,5855,-15.947043,18.1215582,POINT (-15.947043 18.1215582)
5711,5856,-15.9277215,18.1420604,POINT (-15.9277215 18.1420604)
5712,5857,-15.9656104,18.0890537,POINT (-15.9656104 18.0890537)
5713,5858,-15.9619018,18.0330475,POINT (-15.9619018 18.0330475)
5714,5859,-15.9893547,18.0103848,POINT (-15.9893547 18.0103848)
5715,5860,-15.9292105,18.1236313,POINT (-15.9292105 18.1236313)
5716,5861,-15.9580241,18.0564654,POINT (-15.9580241 18.0564654)
5717,5862,-15.9193289,18.064402,POINT (-15.9193289 18.064402)
5718,5863,-15.9658828,18.0471394,POINT (-15.9658828 18.0471394)
5719,5864,-15.9281698,18.1070388,POINT (-15.9281698 18.1070388)
5720,5865,-15.9034729,18.0551679,POINT (-15.9034729 18.0551679)
5721,5866,-15.9193115,18.1312751,POINT (-15.9193115 18.1312751)
5722,5867,-15.9509848,18.0408906,POINT (-15.9509848 18.0408906)
5723,5868,-15.9197152,18.1192267,POINT (-15.9197152 18.1192267)
5724,5869,-15.946854,18.1184202,POINT (-15.946854 18.1184202)
5725,5870,-15.8937191,18.0513994,POINT (-15.8937191 18.0513994)
5726,5871,-15.9276237,18.1367854,POINT (-15.9276237 18.1367854)
5727,5872,-15.8503157,18.0578599,POINT (-15.8503157 18.0578599)
5728,5873,-15.9289828,18.0713206,POINT (-15.9289828 18.0713206)
5729,5874,-15.9236831,18.0981117,POINT (-15.9236831 18.0981117)
5730,5875,-15.9294717,18.1427594,POINT (-15.9294717 18.1427594)
5731,5876,-15.9548518,18.1259645,POINT (-15.9548518 18.1259645)
5732,5877,-15.9298834,18.1459306,POINT (-15.9298834 18.1459306)
5733,5878,-15.9731445,17.9806997,POINT (-15.9731445 17.9806997)
5734,5879,-15.9385941,18.0197293,POINT (-15.9385941 18.0197293)
5735,5880,-15.925439,18.0866022,POINT (-15.925439 18.0866022)
5736,5881,-15.8916725,18.0380067,POINT (-15.8916725 18.0380067)
5737,5882,-15.9394863,18.0504596,POINT (-15.9394863 18.0504596)
5738,5883,-15.9257662,18.081926,POINT (-15.9257662 18.081926)
5739,5884,-15.9292562,18.086511,POINT (-15.9292562 18.086511)
5740,5885,-15.9157171,18.0854939,POINT (-15.9157171 18.0854939)
5741,5886,-15.9162683,18.0653202,POINT (-15.9162683 18.0653202)
5742,5887,-15.9834807,18.1146795,POINT (-15.9834807 18.1146795)
5743,5888,-15.9231055,18.0591197,POINT (-15.9231055 18.0591197)
5744,5889,-15.972997,18.0429535,POINT (-15.972997 18.0429535)
5745,5890,-15.9470508,18.1286898,POINT (-15.9470508 18.1286898)
5746,5891,-15.9922383,18.0732053,POINT (-15.9922383 18.0732053)
5747,5892,-15.9538698,18.1202807,POINT (-15.9538698 18.1202807)
5748,5893,-15.9197021,18.0680795,POINT (-15.9197021 18.0680795)
5749,5894,-15.9750531,18.0097395,POINT (-15.9750531 18.0097395)
5750,5895,-15.929805,18.1131319,POINT (-15.929805 18.1131319)
5751,5896,-15.9596173,18.0561307,POINT (-15.9596173 18.0561307)
5752,5897,-15.921133,18.0435314,POINT (-15.921133 18.0435314)
5753,5898,-15.9509211,18.1205853,POINT (-15.9509211 18.1205853)
5754,5899,-15.9543224,18.1059557,POINT (-15.9543224 18.1059557)
5755,5900,-15.921126,18.0617773,POINT (-15.921126 18.0617773)
5756,5901,-15.9473106,18.0675531,POINT (-15.9473106 18.0675531)
5757,5902,-15.9777417,18.0830065,POINT (-15.9777417 18.0830065)
5758,5903,-15.923055,18.0716391,POINT (-15.923055 18.0716391)
5759,5905,-15.9792857,18.1634466,POINT (-15.9792857 18.1634466)
5760,5906,-15.9916453,18.054298,POINT (-15.9916453 18.054298)
5761,5907,-15.9771708,18.036184,POINT (-15.9771708 18.036184)
5762,5908,-15.9285762,18.0397726,POINT (-15.9285762 18.0397726)
5763,5909,-15.9127226,18.0858118,POINT (-15.9127226 18.0858118)
5764,5910,-15.9261945,18.0879151,POINT (-15.9261945 18.0879151)
5765,5911,-15.9175153,18.1169626,POINT (-15.9175153 18.1169626)
5766,5912,-15.9932902,18.0494775,POINT (-15.9932902 18.0494775)
5767,5913,-15.974284,18.0567704,POINT (-15.974284 18.0567704)
5768,5914,-15.9208977,18.0788301,POINT (-15.9208977 18.0788301)
5769,5915,-15.9322729,18.0504051,POINT (-15.9322729 18.0504051)
5770,5916,-15.9533372,18.0735261,POINT (-15.9533372 18.0735261)
5771,5917,-15.982811,18.0619677,POINT (-15.982811 18.0619677)
5772,5918,-15.9412573,18.1338866,POINT (-15.9412573 18.1338866)
5773,5919,-15.9466915,18.0405516,POINT (-15.9466915 18.0405516)
5774,5920,-15.9297447,18.1197916,POINT (-15.9297447 18.1197916)
5775,5922,-15.939169,18.070922,POINT (-15.939169 18.070922)
5776,5923,-15.9624165,18.0534185,POINT (-15.9624165 18.0534185)
5777,5924,-15.9406644,18.0109261,POINT (-15.9406644 18.0109261)
5778,5925,-15.9224732,18.0995948,POINT (-15.9224732 18.0995948)
5779,5926,-15.941609,18.0542132,POINT (-15.941609 18.0542132)
5780,5927,-15.9861055,18.0291038,POINT (-15.9861055 18.0291038)
5781,5929,-15.8840361,18.0620923,POINT (-15.8840361 18.0620923)
5782,5930,-15.9426859,18.1355929,POINT (-15.9426859 18.1355929)
5783,5931,-15.97207,18.11083,POINT (-15.97207 18.11083)
5784,5932,-15.9824091,18.0544964,POINT (-15.9824091 18.0544964)
5785,5933,-15.9236101,18.0410728,POINT (-15.9236101 18.0410728)
5786,5934,-15.9819633,18.079023,POINT (-15.9819633 18.079023)
5787,5935,-15.9548284,18.0545851,POINT (-15.9548284 18.0545851)
5788,5936,-15.9522022,18.0059002,POINT (-15.9522022 18.0059002)
5789,5937,-16.0051163,18.0907522,POINT (-16.0051163 18.0907522)
5790,5938,-16.0207917,18.0464546,POINT (-16.0207917 18.0464546)
5791,5939,-16.0105299,18.1116916,POINT (-16.0105299 18.1116916)
5792,5940,-15.9522584,18.1302472,POINT (-15.9522584 18.1302472)
5793,5941,-15.9729991,18.1250702,POINT (-15.9729991 18.1250702)
5794,5942,-15.945235,18.0703159,POINT (-15.945235 18.0703159)
5795,5943,-15.9869104,18.0242153,POINT (-15.9869104 18.0242153)
5796,5944,-15.9758408,18.0842108,POINT (-15.9758408 18.0842108)
5797,5945,-15.9802298,18.0616442,POINT (-15.9802298 18.0616442)
5798,5946,-15.9634253,18.069307,POINT (-15.9634253 18.069307)
5799,5947,-15.9192553,18.1298534,POINT (-15.9192553 18.1298534)
5800,5948,-15.954296,18.0481483,POINT (-15.954296 18.0481483)
5801,5949,-15.9925094,18.0975327,POINT (-15.9925094 18.0975327)
5802,5950,-15.94913,18.1309019,POINT (-15.94913 18.1309019)
5803,5951,-15.9405506,18.0494189,POINT (-15.9405506 18.0494189)
5804,5952,-15.914371,18.115674,POINT (-15.914371 18.115674)
5805,5953,-15.9549811,18.0391584,POINT (-15.9549811 18.0391584)
5806,5954,-15.949289,18.1112591,POINT (-15.949289 18.1112591)
5807,5955,-15.9712505,18.0097267,POINT (-15.9712505 18.0097267)
5808,5956,-15.9347883,18.141597,POINT (-15.9347883 18.141597)
5809,5957,-15.962299,18.0633754,POINT (-15.962299 18.0633754)
5810,5958,-15.9273094,18.0598277,POINT (-15.9273094 18.0598277)
5811,5959,-15.938105,18.0722151,POINT (-15.938105 18.0722151)
5812,5960,-15.9240451,18.1392285,POINT (-15.9240451 18.1392285)
5813,5961,-15.9188876,18.061792,POINT (-15.9188876 18.061792)
5814,5963,-15.9225347,18.103727,POINT (-15.9225347 18.103727)
5815,5964,-15.918084,18.1161819,POINT (-15.918084 18.1161819)
5816,5965,-15.9636672,18.0526819,POINT (-15.9636672 18.0526819)
5817,5966,-15.8943281,18.0777317,POINT (-15.8943281 18.0777317)
5818,5967,-15.9133869,18.0708688,POINT (-15.9133869 18.0708688)
5819,5968,-15.9311752,18.0685542,POINT (-15.9311752 18.0685542)
5820,5969,-15.9606811,18.3090337,POINT (-15.9606811 18.3090337)
5821,5970,-15.8948383,18.0572715,POINT (-15.8948383 18.0572715)
5822,5971,-15.9420714,18.0256136,POINT (-15.9420714 18.0256136)
5823,5972,-15.9281198,18.1267838,POINT (-15.9281198 18.1267838)
5824,5973,-15.9600499,18.0100125,POINT (-15.9600499 18.0100125)
5825,5974,-15.9705162,18.0743767,POINT (-15.9705162 18.0743767)
5826,5975,-15.9972269,18.0992083,POINT (-15.9972269 18.0992083)
5827,5976,-15.9956713,18.0614751,POINT (-15.9956713 18.0614751)
5828,5977,-15.9462901,18.0594917,POINT (-15.9462901 18.0594917)
5829,5978,-15.9797414,18.0613277,POINT (-15.9797414 18.0613277)
5830,5979,-15.9718915,18.0749776,POINT (-15.9718915 18.0749776)
5831,5980,-15.9856621,18.0834527,POINT (-15.9856621 18.0834527)
5832,5981,-15.9735989,18.0921111,POINT (-15.9735989 18.0921111)
5833,5982,-15.9321979,18.058119,POINT (-15.9321979 18.058119)
5834,5983,-15.9683584,18.0400708,POINT (-15.9683584 18.0400708)
5835,5984,-15.8844575,18.0640744,POINT (-15.8844575 18.0640744)
5836,5985,-15.9102604,18.1287255,POINT (-15.9102604 18.1287255)
5837,5986,-15.9228363,18.1041824,POINT (-15.9228363 18.1041824)
5838,5987,-15.9730957,18.017863,POINT (-15.9730957 18.017863)
5839,5988,-15.9924868,18.056117,POINT (-15.9924868 18.056117)
5840,5989,-15.9928589,18.0587485,POINT (-15.9928589 18.0587485)
5841,5991,-15.8908153,18.0399797,POINT (-15.8908153 18.0399797)
5842,5992,-15.932586,18.0120416,POINT (-15.932586 18.0120416)
5843,5993,-15.9122483,18.0839634,POINT (-15.9122483 18.0839634)
5844,5994,-15.8939126,18.0435138,POINT (-15.8939126 18.0435138)
5845,5995,-15.932512,18.1339662,POINT (-15.932512 18.1339662)
5846,5996,-15.9179993,18.1184134,POINT (-15.9179993 18.1184134)
5847,5997,-15.933908,18.1188246,POINT (-15.933908 18.1188246)
5848,5998,-15.964709,18.0715941,POINT (-15.964709 18.0715941)
5849,5999,-15.9399645,18.0573817,POINT (-15.9399645 18.0573817)
5850,6000,-15.9597862,18.0639935,POINT (-15.9597862 18.0639935)
5851,6001,-15.9251543,18.1321171,POINT (-15.9251543 18.1321171)
5852,6002,-15.925024,18.0429063,POINT (-15.925024 18.0429063)
5853,6003,-15.9363827,18.1406722,POINT (-15.9363827 18.1406722)
5854,6004,-15.9385516,18.0524438,POINT (-15.9385516 18.0524438)
5855,6005,-15.997868,18.053628,POINT (-15.997868 18.053628)
5856,6006,-16.0061033,18.0914087,POINT (-16.0061033 18.0914087)
5857,6007,-16.0058597,18.0920737,POINT (-16.0058597 18.0920737)
5858,6008,-16.0143975,18.1620234,POINT (-16.0143975 18.1620234)
5859,6009,-16.0108242,18.1620592,POINT (-16.0108242 18.1620592)
5860,6010,-16.0040979,18.0709873,POINT (-16.0040979 18.0709873)
5861,6011,-15.9162909,18.0617964,POINT (-15.9162909 18.0617964)
5862,6012,-16.0016301,18.0652856,POINT (-16.0016301 18.0652856)
5863,6013,-16.0196716,18.1021783,POINT (-16.0196716 18.1021783)
5864,6014,-15.9500083,18.0529029,POINT (-15.9500083 18.0529029)
5865,6015,-15.9889463,18.0657085,POINT (-15.9889463 18.0657085)
5866,6016,-15.9316008,18.08199,POINT (-15.9316008 18.08199)
5867,6017,-15.9153506,18.1312324,POINT (-15.9153506 18.1312324)
5868,6019,-15.9557885,18.0718629,POINT (-15.9557885 18.0718629)
5869,6020,-15.9904437,18.0531562,POINT (-15.9904437 18.0531562)
5870,6021,-15.963207,18.0537007,POINT (-15.963207 18.0537007)
5871,6022,-15.8863646,18.0645767,POINT (-15.8863646 18.0645767)
5872,6023,-15.992148,18.1192064,POINT (-15.992148 18.1192064)
5873,6024,-15.9525221,18.0750672,POINT (-15.9525221 18.0750672)
5874,6025,-15.9341376,18.1470071,POINT (-15.9341376 18.1470071)
5875,6026,-15.9495078,18.1331009,POINT (-15.9495078 18.1331009)
5876,6027,-15.9837281,18.0620351,POINT (-15.9837281 18.0620351)
5877,6028,-15.9257663,18.1288468,POINT (-15.9257663 18.1288468)
5878,6029,-15.9658896,18.0279815,POINT (-15.9658896 18.0279815)
5879,6030,-15.9866658,18.0579052,POINT (-15.9866658 18.0579052)
5880,6031,-15.9555251,18.1044677,POINT (-15.9555251 18.1044677)
5881,6032,-15.9445054,18.0216649,POINT (-15.9445054 18.0216649)
5882,6033,-15.9715472,18.0207492,POINT (-15.9715472 18.0207492)
5883,6034,-15.9637607,18.1105948,POINT (-15.9637607 18.1105948)
5884,6035,-15.9469976,18.0641441,POINT (-15.9469976 18.0641441)
5885,6036,-15.9309027,18.0668066,POINT (-15.9309027 18.0668066)
5886,6037,-15.9821614,18.0552843,POINT (-15.9821614 18.0552843)
5887,6038,-15.8922743,18.0399535,POINT (-15.8922743 18.0399535)
5888,6039,-15.9557674,18.126567,POINT (-15.9557674 18.126567)
5889,6040,-15.9436069,18.1374689,POINT (-15.9436069 18.1374689)
5890,6041,-15.9186326,18.0690794,POINT (-15.9186326 18.0690794)
5891,6042,-15.9497627,18.0691285,POINT (-15.9497627 18.0691285)
5892,6043,-15.926068,18.0944878,POINT (-15.926068 18.0944878)
5893,6044,-15.9955458,18.1311282,POINT (-15.9955458 18.1311282)
5894,6045,-15.9709812,17.9917599,POINT (-15.9709812 17.9917599)
5895,6046,-15.97082,17.9858139,POINT (-15.97082 17.9858139)
5896,6047,-15.9643041,18.0525361,POINT (-15.9643041 18.0525361)
5897,6048,-15.9958932,18.1031958,POINT (-15.9958932 18.1031958)
5898,6049,-15.9826015,18.0168893,POINT (-15.9826015 18.0168893)
5899,6050,-15.9664634,18.0992457,POINT (-15.9664634 18.0992457)
5900,6051,-15.9885055,18.0102718,POINT (-15.9885055 18.0102718)
5901,6052,-15.925597,18.0625167,POINT (-15.925597 18.0625167)
5902,6053,-15.9381887,18.1195299,POINT (-15.9381887 18.1195299)
5903,6054,-15.9714858,18.0020198,POINT (-15.9714858 18.0020198)
5904,6055,-15.8994046,18.0513835,POINT (-15.8994046 18.0513835)
5905,6056,-15.9213409,18.0624166,POINT (-15.9213409 18.0624166)
5906,6057,-15.9298621,18.0728178,POINT (-15.9298621 18.0728178)
5907,6058,-15.9215698,18.1049444,POINT (-15.9215698 18.1049444)
5908,6059,-15.9565813,18.0718141,POINT (-15.9565813 18.0718141)
5909,6060,-15.9446355,18.0011104,POINT (-15.9446355 18.0011104)
5910,6061,-15.9672038,18.0716361,POINT (-15.9672038 18.0716361)
5911,6062,-15.9775527,18.0090918,POINT (-15.9775527 18.0090918)
5912,6063,-15.9586957,18.076685,POINT (-15.9586957 18.076685)
5913,6064,-15.9418105,18.0727304,POINT (-15.9418105 18.0727304)
5914,6065,-15.975933,18.0053592,POINT (-15.975933 18.0053592)
5915,6066,-15.950701,18.0711256,POINT (-15.950701 18.0711256)
5916,6067,-15.9607905,18.0975323,POINT (-15.9607905 18.0975323)
5917,6068,-15.9559147,18.09493,POINT (-15.9559147 18.09493)
5918,6069,-15.964715,18.0226275,POINT (-15.964715 18.0226275)
5919,6070,-15.9634144,18.0336438,POINT (-15.9634144 18.0336438)
5920,6071,-15.96084,18.1024078,POINT (-15.96084 18.1024078)
5921,6072,-15.9516385,18.0157627,POINT (-15.9516385 18.0157627)
5922,6073,-15.9397119,18.0563036,POINT (-15.9397119 18.0563036)
5923,6074,-15.9205986,18.0415507,POINT (-15.9205986 18.0415507)
5924,6075,-15.9941838,18.0653902,POINT (-15.9941838 18.0653902)
5925,6076,-15.9542578,18.044232,POINT (-15.9542578 18.044232)
5926,6077,-15.990685,18.0597756,POINT (-15.990685 18.0597756)
5927,6078,-15.9447221,18.0615487,POINT (-15.9447221 18.0615487)
5928,6079,-15.9877711,18.0332847,POINT (-15.9877711 18.0332847)
5929,6080,-15.9688036,18.0437229,POINT (-15.9688036 18.0437229)
5930,6081,-15.9691873,17.987063,POINT (-15.9691873 17.987063)
5931,6082,-15.9707742,17.9886779,POINT (-15.9707742 17.9886779)
5932,6083,-15.9885309,18.0810189,POINT (-15.9885309 18.0810189)
5933,6084,-15.9376406,18.1147496,POINT (-15.9376406 18.1147496)
5934,6085,-15.9743312,18.0231728,POINT (-15.9743312 18.0231728)
5935,6086,-15.9152627,18.1577696,POINT (-15.9152627 18.1577696)
5936,6087,-15.9283066,18.0937041,POINT (-15.9283066 18.0937041)
5937,6088,-15.9168149,18.0767457,POINT (-15.9168149 18.0767457)
5938,6089,-15.9554774,18.0462988,POINT (-15.9554774 18.0462988)
5939,6090,-15.9872344,18.0572912,POINT (-15.9872344 18.0572912)
5940,6091,-15.9551465,18.0489694,POINT (-15.9551465 18.0489694)
5941,6092,-15.9328707,18.0792716,POINT (-15.9328707 18.0792716)
5942,6093,-15.9914241,18.1284377,POINT (-15.9914241 18.1284377)
5943,6094,-15.9261764,18.1213867,POINT (-15.9261764 18.1213867)
5944,6095,-15.9202334,18.1164731,POINT (-15.9202334 18.1164731)
5945,6096,-15.9650193,18.0281656,POINT (-15.9650193 18.0281656)
5946,6097,-16.0036023,18.1154549,POINT (-16.0036023 18.1154549)
5947,6098,-16.0087969,18.0682215,POINT (-16.0087969 18.0682215)
5948,6099,-15.9883971,18.0244349,POINT (-15.9883971 18.0244349)
5949,6100,-15.966888,18.1017126,POINT (-15.966888 18.1017126)
5950,6101,-15.9743923,18.0576851,POINT (-15.9743923 18.0576851)
5951,6102,-15.9637927,18.0822992,POINT (-15.9637927 18.0822992)
5952,6103,-15.9387839,18.1370235,POINT (-15.9387839 18.1370235)
5953,6104,-15.9220064,18.1390224,POINT (-15.9220064 18.1390224)
5954,6105,-15.9652192,18.0249485,POINT (-15.9652192 18.0249485)
5955,6106,-15.9294665,18.1112591,POINT (-15.9294665 18.1112591)
5956,6107,-15.9818036,18.0799065,POINT (-15.9818036 18.0799065)
5957,6108,-15.9604696,18.0364545,POINT (-15.9604696 18.0364545)
5958,6109,-15.9197098,18.1052381,POINT (-15.9197098 18.1052381)
5959,6110,-15.9744202,18.1299108,POINT (-15.9744202 18.1299108)
5960,6111,-15.9382078,18.1439961,POINT (-15.9382078 18.1439961)
5961,6112,-15.9199579,18.1048886,POINT (-15.9199579 18.1048886)
5962,6113,-15.977655,18.0069439,POINT (-15.977655 18.0069439)
5963,6114,-15.9220397,18.0986547,POINT (-15.9220397 18.0986547)
5964,6115,-15.9200752,18.0621465,POINT (-15.9200752 18.0621465)
5965,6116,-15.9503582,18.0640496,POINT (-15.9503582 18.0640496)
5966,6117,-15.8943884,18.05745,POINT (-15.8943884 18.05745)
5967,6119,-15.9358567,18.0842731,POINT (-15.9358567 18.0842731)
5968,6120,-15.9260338,18.036471,POINT (-15.9260338 18.036471)
5969,6121,-15.9337673,18.1014518,POINT (-15.9337673 18.1014518)
5970,6122,-15.9295643,18.10408,POINT (-15.9295643 18.10408)
5971,6123,-15.9175965,18.1294034,POINT (-15.9175965 18.1294034)
5972,6124,-15.9239098,18.1061435,POINT (-15.9239098 18.1061435)
5973,6125,-15.9635022,18.059571,POINT (-15.9635022 18.059571)
5974,6126,-15.9663353,17.9809015,POINT (-15.9663353 17.9809015)
5975,6127,-15.9684338,17.989361,POINT (-15.9684338 17.989361)
5976,6128,-15.9080268,18.0809892,POINT (-15.9080268 18.0809892)
5977,6129,-15.9900648,18.1274476,POINT (-15.9900648 18.1274476)
5978,6130,-15.9632782,18.0243255,POINT (-15.9632782 18.0243255)
5979,6131,-15.9552012,18.1140864,POINT (-15.9552012 18.1140864)
5980,6132,-15.9375473,18.009622,POINT (-15.9375473 18.009622)
5981,6133,-15.9033069,18.0640928,POINT (-15.9033069 18.0640928)
5982,6134,-15.9303824,18.1319608,POINT (-15.9303824 18.1319608)
5983,6135,-15.9250168,18.0388234,POINT (-15.9250168 18.0388234)
5984,6136,-15.9343292,18.0610466,POINT (-15.9343292 18.0610466)
5985,6137,-15.9196361,18.0405717,POINT (-15.9196361 18.0405717)
5986,6138,-15.9607831,18.0608104,POINT (-15.9607831 18.0608104)
5987,6139,-15.8954868,18.0736111,POINT (-15.8954868 18.0736111)
5988,6140,-15.919995,18.1302617,POINT (-15.919995 18.1302617)
