,38,69,70,36,5,25,35,54,37,65,31,39,68,43,58,55,45,66,12,76,20,42,59,33,83,40,4,17,7,53,16,1,71,86,30,14,9,85,28,57,26,10,62,84,82,34,32,18,27,74,29,56,48,87,2,75,88,15,21,3,11,46,77,78,52,72,61,8,67,60,19,63,6,50,51,47,41,73,22,49,79,80,81,18b,68b
38,0.17117,43.12117,17.75117,68.76617,107.10117000000001,121.67117,137.13117,141.08117,147.59116999999998,159.79116999999997,186.87616999999997,155.67117,169.93116999999998,195.99117099999998,199.291171,229.87117099999998,263.741171,268.161171,294.911171,328.231171,351.071171,10213.311169999999,10382.461171,357.26117100000005,302.346171,69.17117,81.92117,92.66117,111.02117,143.83117,167.46116999999998,182.56116999999998,189.31116999999998,197.24116999999998,210.28116999999997,220.48116999999996,234.16116999999997,260.86117,289.07117,295.12117,293.971171,220.54116999999997,286.57117,333.42617,348.49617,435.45117,404.40117100000015,355.11117100000007,295.68117000000007,248.10117000000002,244.27117,225.72117,196.74117,178.44117,162.61117,380.3311710000001,394.2011710000001,396.4911710000001,87.62617000000002,122.93117000000002,137.04117,141.90117,150.06117,164.01117,357.996171,375.141171,378.97117099999997,216.451171,245.251171,128.10117,151.89117,308.391171,132.86117,127.78117,326.87117,412.81117,451.65117100000015,398.9111710000001,167.01116999999996,95.11117,411.411171,427.58117100000004,466.65117100000003,335.62117000000006,183.011171
69,43.12117,0.17117,60.70117,111.71617,125.67117,111.10117000000001,113.98117,110.03117,116.54117000000001,128.74116999999998,155.82617,124.62117,138.88117,164.941171,168.241171,198.82117100000002,232.69117100000003,237.111171,263.86117100000007,297.18117100000006,320.02117100000004,10182.26117,10351.411171,326.21117100000004,271.296171,26.22117,38.971169999999994,49.711169999999996,68.07117000000001,100.88117000000001,124.51117,139.61117,146.36117,154.29117,167.33117,177.53116999999997,191.21116999999998,217.91116999999997,246.12116999999998,252.17117,259.73117,177.59116999999998,243.62116999999998,290.47617,305.54617,392.50117,361.4511710000001,312.1611710000001,252.73117000000005,205.15117000000004,201.32117000000002,182.77117,153.79117000000002,135.49117,119.66117000000001,337.38117100000005,351.25117100000006,353.5411710000001,44.67617,79.98117,94.09117,98.95117,107.11117,121.06117000000002,326.94617100000005,344.09117100000003,347.921171,185.401171,204.05116999999998,85.15117000000001,120.84117,277.34117100000003,99.91117000000001,104.99117000000001,283.92117,369.86117,408.7011710000001,355.9611710000001,135.96117,138.06117,380.361171,396.53117100000003,435.601171,292.6711700000001,151.961171
70,17.75117,60.70117,0.17117,51.18617,89.52117,104.09116999999999,119.55117,123.50117,130.01117,142.21116999999998,169.29617,138.09116999999998,152.35116999999997,178.41117099999997,181.71117099999998,212.291171,246.161171,250.58117099999998,277.331171,310.651171,333.49117099999995,10195.73117,10364.881171,339.68117100000006,284.76617100000004,86.75117,99.50117,110.24117,128.60117,161.41117,185.04117,200.14117,206.89117,214.82117,227.86117,238.06116999999998,251.74116999999998,278.44117,290.00117100000006,283.95117100000004,276.39117100000004,238.12116999999998,304.15117000000004,351.00617000000005,366.07617000000005,443.691171,421.9811710000001,372.691171,313.26117,265.68117,261.85117,243.30117,214.32117000000002,196.02117,180.19117,397.911171,411.78117100000003,414.07117100000005,105.20617,140.51117,154.62116999999998,159.48117,167.64117,181.59117,340.416171,357.561171,361.391171,198.87117099999998,227.671171,130.04116999999997,134.31116999999998,290.811171,115.28116999999999,110.20116999999999,344.45117000000005,430.39117000000005,469.2311710000001,416.491171,149.43116999999998,77.53117,393.83117100000004,410.00117100000006,449.07117100000005,353.20117,165.43117099999998
36,68.76617,111.71617,51.18617,0.17117,38.50617,53.07617,68.53617000000001,72.48617000000002,78.99617000000002,91.19617000000002,118.28117000000002,87.07617000000002,101.33617000000002,127.39617100000002,130.69617100000002,161.276171,195.146171,199.566171,226.316171,259.63617100000005,282.476171,10144.71617,10313.866171,288.666171,233.751171,137.76617,125.20617,114.46617,96.10617,128.91617,152.54617,167.64616999999998,174.39616999999998,182.32617,195.36616999999998,205.56616999999997,219.24616999999998,245.94616999999997,238.986171,232.936171,225.376171,203.11617100000004,269.14617100000004,316.00117100000006,331.07117100000005,392.676171,389.48617100000007,340.19617100000005,280.76617000000005,233.18617000000003,229.35617000000002,210.80617,181.82617000000002,163.52617,147.69617,365.416171,379.286171,381.57617100000004,156.22117,191.52617,177.97617000000002,173.11617,164.95617000000001,149.09617,289.40117100000003,306.546171,310.376171,147.85617100000002,176.65617100000003,79.02617000000001,83.29617000000002,239.79617100000002,64.26617,59.18617,309.44617100000005,395.38617100000005,436.73617100000007,383.99617100000006,98.41617000000002,26.516170000000002,342.816171,358.986171,398.056171,320.70617000000004,114.41617100000002
5,107.10117,125.67116999999999,89.52117,38.50617,0.17117,14.74117,30.20117,34.15117,40.66117,52.861169999999994,79.94617,48.741170000000004,63.00117,89.06117100000002,92.36117100000001,122.94117100000001,156.811171,161.231171,187.981171,221.30117099999998,244.14117099999999,10106.381169999999,10275.531171,250.33117099999998,195.416171,99.62116999999999,86.87116999999999,76.13117,57.77116999999999,90.58117,114.21117,129.31116999999998,136.06116999999998,143.99116999999998,157.03116999999997,167.23116999999996,180.91116999999997,207.61116999999996,200.651171,194.601171,187.041171,164.78117100000003,230.81117100000003,277.6661710000001,292.73617100000007,354.34117100000003,351.15117100000003,301.861171,242.43116999999998,194.85117,191.02116999999998,172.47116999999997,143.49116999999998,125.19117,109.36117,327.081171,340.951171,343.241171,137.30616999999998,153.75117000000003,139.64117000000002,134.78117,126.62117,110.76117,251.06617100000003,268.21117100000004,272.041171,109.52117100000002,138.32117100000002,40.69116999999999,44.96117,201.461171,25.931169999999998,20.85117,271.11117100000007,357.05117100000007,398.40117100000003,345.661171,60.08117,64.85117000000001,304.481171,320.65117100000003,359.721171,282.37117,76.08117100000001
25,121.67117,111.10117,104.09117,53.07617,14.74117,0.17117,15.631170000000001,19.58117,26.09117,38.29117,65.37617,34.17117,48.431169999999995,74.49117100000001,77.791171,108.371171,142.24117099999998,146.66117099999997,173.41117099999997,206.73117099999996,229.57117099999996,10091.811169999999,10260.961171,235.76117099999996,180.84617099999997,85.05117,72.30117,61.56117,43.20117,76.01117,99.64117,114.74117,121.49117,129.42117,142.46116999999998,152.66116999999997,166.34116999999998,193.04116999999997,186.08117099999998,180.03117099999997,172.47117099999997,150.21117099999998,216.24117099999998,263.096171,278.166171,339.77117100000004,336.5811710000001,287.291171,227.86117,180.28117,176.45117,157.90116999999998,128.92117,110.62117,94.79117000000001,312.51117100000005,326.38117100000005,328.6711710000001,122.73617,139.18116999999998,125.07117000000001,120.21117000000001,112.05117000000001,96.19117000000001,236.49617099999998,253.64117099999999,257.471171,94.951171,123.751171,26.121170000000003,30.39117,186.89117099999999,11.361170000000001,6.28117,256.541171,342.481171,383.8311710000001,331.09117100000003,45.51117,79.42117,289.91117099999997,306.081171,345.151171,267.80117,61.511171
35,137.13117,113.98116999999999,119.55117000000001,68.53617000000001,30.20117,15.631170000000001,0.17117,4.12117,10.631170000000001,22.83117,49.916169999999994,18.71117,32.971169999999994,59.03117099999999,62.33117099999999,92.911171,126.78117099999999,131.20117099999996,157.95117099999996,191.27117099999995,214.11117099999996,10076.35117,10245.501171,220.30117099999995,165.38617099999996,87.93117,75.18117,64.44117,46.08116999999999,78.89117,102.52117,117.62116999999999,124.37116999999999,132.30116999999998,145.34116999999998,155.54116999999997,169.22116999999997,195.92116999999996,170.62117099999998,164.57117099999996,157.01117099999996,134.75117099999997,200.78117099999997,247.63617099999996,262.706171,324.31117100000006,339.4611710000001,290.171171,230.74116999999998,183.16117,179.33117,160.78116999999997,131.80116999999998,113.50117,97.67117,315.39117100000004,329.26117100000005,331.55117100000007,125.61617,142.06116999999998,127.95117,123.09117,114.93117000000001,99.07117000000001,221.036171,238.181171,242.01117100000002,79.491171,108.29117099999999,29.00117,14.931170000000002,171.43117099999998,26.82117,21.74117,241.08117099999996,327.021171,369.931171,333.971171,30.051170000000003,94.88117000000001,274.451171,290.621171,329.691171,270.68117,46.05117099999999
54,141.08117,110.03116999999999,123.50117,72.48617,34.15117,19.58117,4.12117,0.17117,6.68117,18.88117,45.96617,14.76117,29.02117,55.081171000000005,58.381171,88.96117100000001,122.831171,127.251171,154.00117099999997,187.32117099999996,210.16117099999997,10072.40117,10241.551171000001,216.35117099999997,161.43617099999997,83.98116999999999,71.23116999999999,60.49116999999999,42.13116999999999,74.94117,98.57117,113.67116999999999,120.42116999999999,128.35116999999997,141.39116999999996,151.59116999999995,165.27116999999996,191.97116999999994,166.671171,160.62117099999998,153.06117099999997,130.80117099999998,196.83117099999998,243.68617099999997,258.756171,320.36117100000007,335.51117100000005,286.221171,226.79117,179.21117,175.38117,156.83117,127.85117,109.55117,93.72117,311.441171,325.311171,327.601171,121.66617,138.11117,124.00116999999999,119.14116999999999,110.98116999999999,95.12116999999999,217.086171,234.23117100000002,238.06117100000003,75.541171,104.341171,25.05117,10.98117,167.481171,30.77117,25.69117,237.13117099999997,323.071171,365.98117099999996,330.02117100000004,26.10117,98.83117,270.501171,286.671171,325.741171,266.73117,42.101171
37,147.59117,116.54117,130.01117,78.99617,40.66117,26.09117,10.631170000000001,6.68117,0.17117,12.37117,39.45616999999999,11.33117,25.59117,51.651171,54.951170999999995,85.531171,119.40117099999999,123.82117099999999,150.57117099999996,183.89117099999996,206.73117099999996,10065.891169999999,10238.121171,212.92117099999996,158.00617099999997,90.49117,77.74117,67.00117,48.641169999999995,81.45117,105.08117,120.18117,126.93117,134.86117,147.90116999999998,158.10116999999997,171.78116999999997,191.451171,163.24117099999998,157.19117099999997,149.63117099999997,127.37117099999999,193.40117099999998,240.25617099999997,255.32617099999996,316.93117100000006,342.02117100000004,292.731171,233.30116999999998,185.72117,181.89117,163.34116999999998,134.36117,116.06117,100.23117,317.951171,331.821171,334.111171,128.17616999999998,144.62116999999998,130.51117,125.65117000000001,117.49117000000001,101.63117000000001,213.656171,230.801171,234.63117100000002,72.111171,100.911171,31.56117,15.24117,164.05117099999998,37.281169999999996,32.20117,233.70117099999996,319.641171,362.551171,336.53117100000003,19.59117,105.34117,267.071171,283.241171,322.311171,273.24117,38.671170999999994
