lat,lon,survey,WBCode,type,ID
0.329532000000000,32.670099999999998,Uganda2013,UGA,Enterprise Survey,"6382"
0.219682000000000,32.588470000000001,Uganda2013,UGA,Enterprise Survey,"6569"
0.321406874000000,32.583961923899999,Uganda2013,UGA,Enterprise Survey,"7018"
0.345080000000000,32.648380000000003,Uganda2013,UGA,Enterprise Survey,"7202"
0.313278200000000,32.577889800000001,Uganda2013,UGA,Enterprise Survey,"7285"
0.314157000000000,32.582355000000000,Uganda2013,UGA,Enterprise Survey,"7399"
0.073906000000000,32.477629999999998,Uganda2013,UGA,Enterprise Survey,"7528"
0.316251300000000,32.606600100000001,Uganda2013,UGA,Enterprise Survey,"7672"
0.350414000000000,32.651609999999998,Uganda2013,UGA,Enterprise Survey,"7699"
0.381766000000000,32.645170000000000,Uganda2013,UGA,Enterprise Survey,"7754"
0.203083400000000,32.560839999999999,Uganda2013,UGA,Enterprise Survey,"7775"
0.332528000000000,32.575209999999998,Uganda2013,UGA,Enterprise Survey,"8256"
0.353881866666666,32.611271466666700,Uganda2013,UGA,Enterprise Survey,"9018"
0.300494600000000,32.566576599999998,Uganda2013,UGA,Enterprise Survey,"9098"
0.316351700000000,32.605593399999997,Uganda2013,UGA,Enterprise Survey,"9186"
0.357352000000000,32.657519999999998,Uganda2013,UGA,Enterprise Survey,"9261"
0.342580300000000,32.613726900000003,Uganda2013,UGA,Enterprise Survey,"9437"
0.319217000000000,32.574330000000003,Uganda2013,UGA,Enterprise Survey,"10145"
0.332915800000000,32.642949999999999,Uganda2013,UGA,Enterprise Survey,"10365"
0.352527000000000,32.610810000000001,Uganda2013,UGA,Enterprise Survey,"10767"
0.314272000000000,32.577478399999997,Uganda2013,UGA,Enterprise Survey,"10774"
0.317747000000000,32.605640000000001,Uganda2013,UGA,Enterprise Survey,"10983"
0.313744040000000,32.577962579999998,Uganda2013,UGA,Enterprise Survey,"11110"
0.340656000000000,32.571840000000002,Uganda2013,UGA,Enterprise Survey,"11157"
0.352772566666666,32.611432966666698,Uganda2013,UGA,Enterprise Survey,"11160"
0.304551000000000,32.572029999999998,Uganda2013,UGA,Enterprise Survey,"11222"
0.344941600000000,32.634839999999997,Uganda2013,UGA,Enterprise Survey,"11243"
0.348433000000000,32.590940000000003,Uganda2013,UGA,Enterprise Survey,"11345"
0.359116000000000,32.659173000000003,Uganda2013,UGA,Enterprise Survey,"11382"
0.314718900000000,32.592841999999997,Uganda2013,UGA,Enterprise Survey,"11782"
0.289154000000000,32.568460000000002,Uganda2013,UGA,Enterprise Survey,"12064"
0.312645000000000,32.575859999999999,Uganda2013,UGA,Enterprise Survey,"12367"
0.353680000000000,32.611409999999999,Uganda2013,UGA,Enterprise Survey,"12630"
0.366747800000000,32.636356700000000,Uganda2013,UGA,Enterprise Survey,"12888"
0.472059000000000,32.527740000000001,Uganda2013,UGA,Enterprise Survey,"13182"
0.354864000000000,32.647019999999998,Uganda2013,UGA,Enterprise Survey,"13243"
0.319184000000000,32.606650000000002,Uganda2013,UGA,Enterprise Survey,"13244"
0.315472500000000,32.607616000000000,Uganda2013,UGA,Enterprise Survey,"13435"
0.321875224000000,32.602247640000002,Uganda2013,UGA,Enterprise Survey,"13554"
0.300975000000000,32.647919999999999,Uganda2013,UGA,Enterprise Survey,"13559"
0.313459000000000,32.584090000000003,Uganda2013,UGA,Enterprise Survey,"13616"
0.297521000000000,32.604999999999997,Uganda2013,UGA,Enterprise Survey,"13698"
0.053239000000000,32.458109999999998,Uganda2013,UGA,Enterprise Survey,"14169"
0.353797000000000,32.611240000000002,Uganda2013,UGA,Enterprise Survey,"14173"
0.342707000000000,32.613950000000003,Uganda2013,UGA,Enterprise Survey,"14233"
0.352500000000000,32.610799999999998,Uganda2013,UGA,Enterprise Survey,"14286"
0.314240000000000,32.578434500000000,Uganda2013,UGA,Enterprise Survey,"14555"
0.349840000000000,32.591180000000001,Uganda2013,UGA,Enterprise Survey,"14644"
0.344067000000000,32.569870000000002,Uganda2013,UGA,Enterprise Survey,"14880"
0.443276880000000,32.607360000000000,Uganda2013,UGA,Enterprise Survey,"14899"
0.306300000000000,32.615110000000001,Uganda2013,UGA,Enterprise Survey,"15238"
0.390478000000000,32.650140000000000,Uganda2013,UGA,Enterprise Survey,"15345"
0.390417000000000,32.650160000000000,Uganda2013,UGA,Enterprise Survey,"15474"
0.224000300000000,32.542652599999997,Uganda2013,UGA,Enterprise Survey,"15809"
0.316666900000000,32.609611299999997,Uganda2013,UGA,Enterprise Survey,"15948"
0.353645000000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"16127"
0.318162000000000,32.595379999999999,Uganda2013,UGA,Enterprise Survey,"16140"
0.370385000000000,32.631839999999997,Uganda2013,UGA,Enterprise Survey,"16452"
0.328572000000000,32.550390000000000,Uganda2013,UGA,Enterprise Survey,"16646"
0.351160000000000,32.651739999999997,Uganda2013,UGA,Enterprise Survey,"16699"
0.319943111400000,32.566621536400000,Uganda2013,UGA,Enterprise Survey,"17445"
0.103412640000000,32.537157000000001,Uganda2013,UGA,Enterprise Survey,"17589"
0.334983000000000,32.619869999999999,Uganda2013,UGA,Enterprise Survey,"17725"
0.352949000000000,32.610579999999999,Uganda2013,UGA,Enterprise Survey,"18010"
0.352492000000000,32.610819999999997,Uganda2013,UGA,Enterprise Survey,"18051"
0.310683832500000,32.570766052200000,Uganda2013,UGA,Enterprise Survey,"18333"
0.312946800000000,32.581845899999998,Uganda2013,UGA,Enterprise Survey,"18340"
0.367461000000000,32.607559999999999,Uganda2013,UGA,Enterprise Survey,"18467"
0.326359374000000,32.609281650000000,Uganda2013,UGA,Enterprise Survey,"18630"
0.350349000000000,32.651609999999998,Uganda2013,UGA,Enterprise Survey,"18660"
0.321922100000000,32.588450000000002,Uganda2013,UGA,Enterprise Survey,"18890"
0.333520000000000,32.562840000000001,Uganda2013,UGA,Enterprise Survey,"18951"
0.351993000000000,32.567459999999997,Uganda2013,UGA,Enterprise Survey,"19044"
0.331565000000000,32.558579999999999,Uganda2013,UGA,Enterprise Survey,"19841"
0.296710000000000,32.504179999999998,Uganda2013,UGA,Enterprise Survey,"20311"
0.283536669000000,32.586121282999997,Uganda2013,UGA,Enterprise Survey,"20337"
0.346433000000000,32.630099999999999,Uganda2013,UGA,Enterprise Survey,"20348"
0.066827000000000,32.469329999999999,Uganda2013,UGA,Enterprise Survey,"20511"
0.348537440000000,32.657412000000001,Uganda2013,UGA,Enterprise Survey,"20573"
0.366747000000000,32.636350000000000,Uganda2013,UGA,Enterprise Survey,"21063"
0.203275390000000,32.565489999999997,Uganda2013,UGA,Enterprise Survey,"21381"
0.293573100000000,32.572353800000002,Uganda2013,UGA,Enterprise Survey,"22002"
0.311955000000000,32.587179999999996,Uganda2013,UGA,Enterprise Survey,"22154"
0.293943100000000,32.589490400000003,Uganda2013,UGA,Enterprise Survey,"22241"
0.347892000000000,32.650219999999997,Uganda2013,UGA,Enterprise Survey,"22521"
0.341719100000000,32.570790400000000,Uganda2013,UGA,Enterprise Survey,"22551"
0.222373000000000,32.547330000000002,Uganda2013,UGA,Enterprise Survey,"22653"
0.435740200000000,32.608620000000002,Uganda2013,UGA,Enterprise Survey,"23035"
0.322007900000000,32.602538600000003,Uganda2013,UGA,Enterprise Survey,"23266"
0.313420600000000,32.584412000000000,Uganda2013,UGA,Enterprise Survey,"23370"
0.331069000000000,32.574590000000001,Uganda2013,UGA,Enterprise Survey,"24543"
0.329900000000000,32.582680000000003,Uganda2013,UGA,Enterprise Survey,"24723"
0.323900000000000,32.581099999999999,Uganda2013,UGA,Enterprise Survey,"24771"
0.368975327000000,32.661040000000000,Uganda2013,UGA,Enterprise Survey,"24775"
0.342075300000000,32.568001099999996,Uganda2013,UGA,Enterprise Survey,"25074"
0.348843000000000,32.590820000000001,Uganda2013,UGA,Enterprise Survey,"25314"
0.337738500000000,32.620691000000001,Uganda2013,UGA,Enterprise Survey,"25588"
0.353044000000000,32.612060000000000,Uganda2013,UGA,Enterprise Survey,"25814"
0.333615000000000,32.576949999999997,Uganda2013,UGA,Enterprise Survey,"25933"
0.309897000000000,32.572240000000001,Uganda2013,UGA,Enterprise Survey,"25999"
0.313329000000000,32.575209999999998,Uganda2013,UGA,Enterprise Survey,"26028"
0.333553000000000,32.562829999999998,Uganda2013,UGA,Enterprise Survey,"26285"
0.315197235900000,32.591753080499998,Uganda2013,UGA,Enterprise Survey,"26813"
0.352764800000000,32.610865500000003,Uganda2013,UGA,Enterprise Survey,"27247"
0.353924000000000,32.611519999999999,Uganda2013,UGA,Enterprise Survey,"27664"
0.293537320000000,32.536742400000001,Uganda2013,UGA,Enterprise Survey,"27967"
0.379583000000000,32.606859999999998,Uganda2013,UGA,Enterprise Survey,"28048"
0.292496000000000,32.568460000000002,Uganda2013,UGA,Enterprise Survey,"28135"
0.350490000000000,32.657093310000000,Uganda2013,UGA,Enterprise Survey,"28162"
0.357549000000000,32.613070000000000,Uganda2013,UGA,Enterprise Survey,"28187"
0.394439200000000,32.548799000000002,Uganda2013,UGA,Enterprise Survey,"28203"
0.443810120000000,32.602012999999999,Uganda2013,UGA,Enterprise Survey,"28251"
0.351811000000000,32.590760000000003,Uganda2013,UGA,Enterprise Survey,"28680"
0.327688000000000,32.607360000000000,Uganda2013,UGA,Enterprise Survey,"29068"
0.343139400000000,32.625581799999999,Uganda2013,UGA,Enterprise Survey,"29090"
0.290478000000000,32.571219999999997,Uganda2013,UGA,Enterprise Survey,"29094"
0.315673200000000,32.577519100000004,Uganda2013,UGA,Enterprise Survey,"29361"
0.353172000000000,32.574219999999997,Uganda2013,UGA,Enterprise Survey,"30111"
0.413493470000000,32.536149999999999,Uganda2013,UGA,Enterprise Survey,"30205"
0.311548100000000,32.580965999999997,Uganda2013,UGA,Enterprise Survey,"30339"
0.353722000000000,32.611330000000002,Uganda2013,UGA,Enterprise Survey,"30710"
0.353666900000000,32.612128300000002,Uganda2013,UGA,Enterprise Survey,"30999"
0.329708000000000,32.670070000000003,Uganda2013,UGA,Enterprise Survey,"31263"
0.335655400000000,32.648333999999998,Uganda2013,UGA,Enterprise Survey,"31358"
0.310158500000000,32.573105400000003,Uganda2013,UGA,Enterprise Survey,"31437"
0.309654100000000,32.572229499999999,Uganda2013,UGA,Enterprise Survey,"32014"
0.314829500000000,32.589018099999997,Uganda2013,UGA,Enterprise Survey,"32238"
0.349914800000000,32.651959499999997,Uganda2013,UGA,Enterprise Survey,"32300"
0.315069600000000,32.591380200000003,Uganda2013,UGA,Enterprise Survey,"32754"
0.395415600000000,32.496118899999999,Uganda2013,UGA,Enterprise Survey,"32764"
0.263981000000000,32.569159999999997,Uganda2013,UGA,Enterprise Survey,"32785"
0.349049540000000,32.565710000000003,Uganda2013,UGA,Enterprise Survey,"32936"
0.328438000000000,32.550460000000001,Uganda2013,UGA,Enterprise Survey,"32943"
0.319823500000000,32.594814999999997,Uganda2013,UGA,Enterprise Survey,"33274"
0.332711000000000,32.551049999999996,Uganda2013,UGA,Enterprise Survey,"33685"
0.232858800000000,32.550370000000001,Uganda2013,UGA,Enterprise Survey,"33689"
0.217174080000000,32.402859239999998,Uganda2013,UGA,Enterprise Survey,"33954"
0.345074000000000,32.648350000000001,Uganda2013,UGA,Enterprise Survey,"34679"
0.351811000000000,32.590760000000003,Uganda2013,UGA,Enterprise Survey,"34681"
0.264754000000000,32.562869999999997,Uganda2013,UGA,Enterprise Survey,"34713"
0.313744000000000,32.577959999999997,Uganda2013,UGA,Enterprise Survey,"34939"
0.331881498000000,32.575246011799997,Uganda2013,UGA,Enterprise Survey,"35003"
0.083075960000000,32.465712300000000,Uganda2013,UGA,Enterprise Survey,"35198"
0.318379000000000,32.600059999999999,Uganda2013,UGA,Enterprise Survey,"35281"
0.367253000000000,32.636000000000003,Uganda2013,UGA,Enterprise Survey,"35552"
0.351124000000000,32.651809999999998,Uganda2013,UGA,Enterprise Survey,"35577"
0.353646000000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"35905"
0.354202000000000,32.587139999999998,Uganda2013,UGA,Enterprise Survey,"35969"
0.330538500000000,32.614377699999999,Uganda2013,UGA,Enterprise Survey,"36048"
0.392832000000000,32.479962999999998,Uganda2013,UGA,Enterprise Survey,"36275"
0.310712708200000,32.583663705699998,Uganda2013,UGA,Enterprise Survey,"36683"
0.341388000000000,32.571860000000001,Uganda2013,UGA,Enterprise Survey,"36696"
0.322737638000000,32.601348260000002,Uganda2013,UGA,Enterprise Survey,"36840"
0.306980000000000,32.551259999999999,Uganda2013,UGA,Enterprise Survey,"37183"
0.390424000000000,32.650179999999999,Uganda2013,UGA,Enterprise Survey,"37199"
0.367116000000000,32.620800000000003,Uganda2013,UGA,Enterprise Survey,"37335"
0.309327766000000,32.572090060000001,Uganda2013,UGA,Enterprise Survey,"37453"
0.311745107200000,32.619063165000000,Uganda2013,UGA,Enterprise Survey,"37575"
0.344845000000000,32.637799999999999,Uganda2013,UGA,Enterprise Survey,"37615"
0.322792000000000,32.567129999999999,Uganda2013,UGA,Enterprise Survey,"37651"
0.349948000000000,32.651769999999999,Uganda2013,UGA,Enterprise Survey,"37973"
0.351929000000000,32.652000000000001,Uganda2013,UGA,Enterprise Survey,"38236"
0.348127000000000,32.650810000000000,Uganda2013,UGA,Enterprise Survey,"39044"
0.438437000000000,32.602249999999998,Uganda2013,UGA,Enterprise Survey,"39668"
0.351098000000000,32.651780000000002,Uganda2013,UGA,Enterprise Survey,"40108"
0.290973000000000,32.498690000000003,Uganda2013,UGA,Enterprise Survey,"40120"
0.331507000000000,32.576630000000002,Uganda2013,UGA,Enterprise Survey,"40145"
0.316537000000000,32.577359999999999,Uganda2013,UGA,Enterprise Survey,"40265"
0.309675000000000,32.577689999999997,Uganda2013,UGA,Enterprise Survey,"40347"
0.359480000000000,32.659599999999998,Uganda2013,UGA,Enterprise Survey,"40417"
0.316810200000000,32.600319800000001,Uganda2013,UGA,Enterprise Survey,"40612"
0.353680000000000,32.611409999999999,Uganda2013,UGA,Enterprise Survey,"40623"
0.310847600000000,32.580420099999998,Uganda2013,UGA,Enterprise Survey,"40627"
0.329532000000000,32.670099999999998,Uganda2013,UGA,Enterprise Survey,"40673"
0.350933000000000,32.655679999999997,Uganda2013,UGA,Enterprise Survey,"41769"
0.342428000000000,32.640039999999999,Uganda2013,UGA,Enterprise Survey,"42385"
0.333235000000000,32.562739999999998,Uganda2013,UGA,Enterprise Survey,"42409"
0.063280540000000,32.455013000000001,Uganda2013,UGA,Enterprise Survey,"42435"
0.326050000000000,32.562849999999997,Uganda2013,UGA,Enterprise Survey,"42682"
0.298660000000000,32.649009999999997,Uganda2013,UGA,Enterprise Survey,"42689"
0.314050000000000,32.588940000000001,Uganda2013,UGA,Enterprise Survey,"42900"
0.301279000000000,32.588900000000002,Uganda2013,UGA,Enterprise Survey,"43067"
0.344927000000000,32.637369999999997,Uganda2013,UGA,Enterprise Survey,"43165"
0.349955000000000,32.651690000000002,Uganda2013,UGA,Enterprise Survey,"43174"
0.351776000000000,32.590730000000001,Uganda2013,UGA,Enterprise Survey,"43205"
0.321638938000000,32.573840619999999,Uganda2013,UGA,Enterprise Survey,"43254"
0.347372000000000,32.647500000000001,Uganda2013,UGA,Enterprise Survey,"43851"
0.311726400000000,32.583542899999998,Uganda2013,UGA,Enterprise Survey,"43945"
0.353645000000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"44220"
0.351929000000000,32.652000000000001,Uganda2013,UGA,Enterprise Survey,"44724"
0.308152000000000,32.569740000000003,Uganda2013,UGA,Enterprise Survey,"44816"
0.351738000000000,32.667259999999999,Uganda2013,UGA,Enterprise Survey,"44883"
0.350933000000000,32.655679999999997,Uganda2013,UGA,Enterprise Survey,"44990"
0.351162000000000,32.651739999999997,Uganda2013,UGA,Enterprise Survey,"45037"
0.353605000000000,32.611490000000003,Uganda2013,UGA,Enterprise Survey,"45087"
0.351862000000000,32.590820000000001,Uganda2013,UGA,Enterprise Survey,"45196"
0.339656000000000,32.569317200000000,Uganda2013,UGA,Enterprise Survey,"45457"
0.290219000000000,32.568959999999997,Uganda2013,UGA,Enterprise Survey,"45556"
0.311214994000000,32.569057399999998,Uganda2013,UGA,Enterprise Survey,"45643"
0.075960000000000,32.537123000000001,Uganda2013,UGA,Enterprise Survey,"46103"
0.350349000000000,32.651609999999998,Uganda2013,UGA,Enterprise Survey,"46153"
0.298004100000000,32.598647700000001,Uganda2013,UGA,Enterprise Survey,"46213"
0.312157000000000,32.577559999999998,Uganda2013,UGA,Enterprise Survey,"46332"
0.329177000000000,32.670430000000003,Uganda2013,UGA,Enterprise Survey,"46595"
0.324547610000000,32.604450000000000,Uganda2013,UGA,Enterprise Survey,"46596"
0.316628000000000,32.582569399999997,Uganda2013,UGA,Enterprise Survey,"46762"
0.247749000000000,32.620730000000002,Uganda2013,UGA,Enterprise Survey,"47369"
0.351130000000000,32.651719999999997,Uganda2013,UGA,Enterprise Survey,"47550"
0.435366690000000,32.612128300000002,Uganda2013,UGA,Enterprise Survey,"47753"
0.333235000000000,32.562739999999998,Uganda2013,UGA,Enterprise Survey,"47955"
0.357549000000000,32.613070000000000,Uganda2013,UGA,Enterprise Survey,"48175"
0.311732800000000,32.577711100000002,Uganda2013,UGA,Enterprise Survey,"48421"
0.346834981000000,32.597336179999999,Uganda2013,UGA,Enterprise Survey,"48471"
0.339827700000000,32.571657299999998,Uganda2013,UGA,Enterprise Survey,"48562"
0.351929000000000,32.652000000000001,Uganda2013,UGA,Enterprise Survey,"48598"
0.203465000000000,32.568669999999997,Uganda2013,UGA,Enterprise Survey,"48648"
0.310433500000000,32.572639000000002,Uganda2013,UGA,Enterprise Survey,"49029"
0.344014260900000,32.647959357100000,Uganda2013,UGA,Enterprise Survey,"49116"
0.369219565800000,32.559173461000000,Uganda2013,UGA,Enterprise Survey,"49323"
0.351998000000000,32.590820000000001,Uganda2013,UGA,Enterprise Survey,"49431"
0.263328720000000,32.585603700000000,Uganda2013,UGA,Enterprise Survey,"49537"
0.353792000000000,32.611229999999999,Uganda2013,UGA,Enterprise Survey,"49729"
0.369000000000000,32.659999999999997,Uganda2013,UGA,Enterprise Survey,"49932"
0.353323000000000,32.612670000000001,Uganda2013,UGA,Enterprise Survey,"49937"
0.308223000000000,32.578110000000002,Uganda2013,UGA,Enterprise Survey,"50222"
0.179510300000000,32.538093300000000,Uganda2013,UGA,Enterprise Survey,"50329"
0.364476162900000,32.664417056399998,Uganda2013,UGA,Enterprise Survey,"50510"
0.353646000000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"50682"
0.433574230000000,32.606840300000002,Uganda2013,UGA,Enterprise Survey,"50688"
0.321242000000000,32.565829999999998,Uganda2013,UGA,Enterprise Survey,"51053"
0.344553000000000,32.637599999999999,Uganda2013,UGA,Enterprise Survey,"51149"
0.327185000000000,32.573659999999997,Uganda2013,UGA,Enterprise Survey,"51152"
0.353854000000000,32.611269999999998,Uganda2013,UGA,Enterprise Survey,"51174"
0.390883000000000,32.650219999999997,Uganda2013,UGA,Enterprise Survey,"51671"
0.327316000000000,32.572760000000002,Uganda2013,UGA,Enterprise Survey,"51804"
0.367251000000000,32.636020000000002,Uganda2013,UGA,Enterprise Survey,"51915"
0.364900000000000,32.615709330999998,Uganda2013,UGA,Enterprise Survey,"51986"
0.328481000000000,32.549460000000003,Uganda2013,UGA,Enterprise Survey,"52180"
0.292084700000000,32.545426700000000,Uganda2013,UGA,Enterprise Survey,"52276"
0.293258100000000,32.568863800000003,Uganda2013,UGA,Enterprise Survey,"52695"
0.341042500000000,32.571516600000002,Uganda2013,UGA,Enterprise Survey,"52762"
0.463285880000000,32.525036999999998,Uganda2013,UGA,Enterprise Survey,"52903"
0.311423900000000,32.585034600000000,Uganda2013,UGA,Enterprise Survey,"53006"
0.413722000000000,32.536459999999998,Uganda2013,UGA,Enterprise Survey,"53353"
0.349990000000000,32.651679999999999,Uganda2013,UGA,Enterprise Survey,"54598"
0.356458369600000,32.614849917599997,Uganda2013,UGA,Enterprise Survey,"54616"
0.353645000000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"54651"
0.353760000000000,32.611269999999998,Uganda2013,UGA,Enterprise Survey,"54686"
0.353646000000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"54735"
0.307830800000000,32.581658800000000,Uganda2013,UGA,Enterprise Survey,"55076"
0.352800000000000,32.574530000000003,Uganda2013,UGA,Enterprise Survey,"55338"
0.435364600000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"55670"
0.340751900000000,32.571216600000000,Uganda2013,UGA,Enterprise Survey,"55786"
0.263490020000000,32.625670700000001,Uganda2013,UGA,Enterprise Survey,"56148"
0.333553000000000,32.562829999999998,Uganda2013,UGA,Enterprise Survey,"56337"
0.351890000000000,32.652020000000000,Uganda2013,UGA,Enterprise Survey,"56467"
0.354604000000000,32.599409999999999,Uganda2013,UGA,Enterprise Survey,"56485"
0.329532000000000,32.670099999999998,Uganda2013,UGA,Enterprise Survey,"56611"
0.361857800000000,32.603469900000000,Uganda2013,UGA,Enterprise Survey,"56774"
0.331329000000000,32.562210000000000,Uganda2013,UGA,Enterprise Survey,"56929"
0.347106000000000,32.647190000000002,Uganda2013,UGA,Enterprise Survey,"57358"
0.352720000000000,32.580098000000000,Uganda2013,UGA,Enterprise Survey,"57416"
0.341771000000000,32.634470000000000,Uganda2013,UGA,Enterprise Survey,"57421"
0.350409000000000,32.651660000000000,Uganda2013,UGA,Enterprise Survey,"57584"
0.330517000000000,32.573950000000004,Uganda2013,UGA,Enterprise Survey,"57718"
0.373066000000000,32.640549999999998,Uganda2013,UGA,Enterprise Survey,"57983"
0.309987000000000,32.605539999999998,Uganda2013,UGA,Enterprise Survey,"58174"
0.353871000000000,32.611330000000002,Uganda2013,UGA,Enterprise Survey,"58523"
0.367461000000000,32.607559999999999,Uganda2013,UGA,Enterprise Survey,"58908"
0.352458000000000,32.610709999999997,Uganda2013,UGA,Enterprise Survey,"58998"
0.203277380000000,32.535021999999998,Uganda2013,UGA,Enterprise Survey,"59549"
0.274029100000000,32.558511299999999,Uganda2013,UGA,Enterprise Survey,"59587"
0.324427000000000,32.495196200000002,Uganda2013,UGA,Enterprise Survey,"59754"
0.307203000000000,32.567300000000003,Uganda2013,UGA,Enterprise Survey,"60351"
0.348200200000000,32.564006599999999,Uganda2013,UGA,Enterprise Survey,"60532"
0.308087000000000,32.587460000000000,Uganda2013,UGA,Enterprise Survey,"60700"
0.306748800000000,32.580015699999997,Uganda2013,UGA,Enterprise Survey,"60795"
0.251844000000000,32.560240000000000,Uganda2013,UGA,Enterprise Survey,"61282"
0.052720000000000,32.458770000000001,Uganda2013,UGA,Enterprise Survey,"61543"
0.336800000000000,32.631270000000001,Uganda2013,UGA,Enterprise Survey,"61564"
0.296859643000000,32.649624000000003,Uganda2013,UGA,Enterprise Survey,"61727"
0.303144000000000,32.576900000000002,Uganda2013,UGA,Enterprise Survey,"62188"
0.309835458000000,32.576986769999998,Uganda2013,UGA,Enterprise Survey,"62424"
0.351791000000000,32.590730000000001,Uganda2013,UGA,Enterprise Survey,"62523"
0.335372000000000,32.611649999999997,Uganda2013,UGA,Enterprise Survey,"62689"
0.353666900000000,32.612128300000002,Uganda2013,UGA,Enterprise Survey,"62802"
0.353053000000000,32.610199999999999,Uganda2013,UGA,Enterprise Survey,"63353"
0.355735000000000,32.562410000000000,Uganda2013,UGA,Enterprise Survey,"63574"
0.349934000000000,32.650849999999998,Uganda2013,UGA,Enterprise Survey,"63575"
0.352949000000000,32.610579999999999,Uganda2013,UGA,Enterprise Survey,"64166"
0.353776000000000,32.611400000000003,Uganda2013,UGA,Enterprise Survey,"64212"
0.355124000000000,32.562669999999997,Uganda2013,UGA,Enterprise Survey,"64575"
0.313067000000000,32.581690000000002,Uganda2013,UGA,Enterprise Survey,"64586"
0.282273000000000,32.576630500000000,Uganda2013,UGA,Enterprise Survey,"64718"
0.353792000000000,32.611229999999999,Uganda2013,UGA,Enterprise Survey,"64864"
0.353587433333333,32.611856466666701,Uganda2013,UGA,Enterprise Survey,"64875"
0.353467664700000,32.618326814800000,Uganda2013,UGA,Enterprise Survey,"65236"
0.378379000000000,32.639589999999998,Uganda2013,UGA,Enterprise Survey,"65348"
0.311736300000000,32.585375200000001,Uganda2013,UGA,Enterprise Survey,"65778"
0.333575000000000,32.617530000000002,Uganda2013,UGA,Enterprise Survey,"65874"
0.311622479900000,32.619789205499998,Uganda2013,UGA,Enterprise Survey,"65974"
0.354054000000000,32.612589999999997,Uganda2013,UGA,Enterprise Survey,"66216"
0.314015000000000,32.607819999999997,Uganda2013,UGA,Enterprise Survey,"66223"
0.352902700000000,32.562914499999998,Uganda2013,UGA,Enterprise Survey,"66609"
0.288738500000000,32.525743599999998,Uganda2013,UGA,Enterprise Survey,"66635"
0.335309444900000,32.660533301500003,Uganda2013,UGA,Enterprise Survey,"66872"
0.330990000000000,32.575009999999999,Uganda2013,UGA,Enterprise Survey,"66963"
0.290376157000000,32.502739779999999,Uganda2013,UGA,Enterprise Survey,"67242"
0.328084000000000,32.550319999999999,Uganda2013,UGA,Enterprise Survey,"67683"
0.344842000000000,32.637810000000002,Uganda2013,UGA,Enterprise Survey,"67795"
0.324427000000000,32.511620000000001,Uganda2013,UGA,Enterprise Survey,"67846"
0.333520000000000,32.562840000000001,Uganda2013,UGA,Enterprise Survey,"68076"
0.342451000000000,32.568750000000001,Uganda2013,UGA,Enterprise Survey,"68153"
